cluster_name,skos,manual_mapped_cid,cell_ontology_id
acinar,,,CL:0002064
acinar_minor_mhcclassII,,,CL:0002064
alpha,,,CL:0000171
beta_major,,,CL:0000169
beta_minor,,,CL:0000169
delta,,,CL:0000173
duct_acinar_related,,,CL:0002079
duct_major,,,CL:0002079
endothelial,,,CL:0000115
epsilon,,,CL:0005019
hybrid,,,unknown
immune_stellates,,,unknown
pp,,,CL:0000696
stellates,,,CL:0002410
