software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,PC,1022,0.577724836212031,0.6643835616438356,0.3796477495107632,18767,196,634,388,2,"['ENSG00000167580', 'ENSG00000112319']","['ENSG00000259905', 'ENSG00000166828', 'ENSG00000167580', 'ENSG00000182752', 'ENSG00000112319', 'ENSG00000022567', 'ENSG00000198846', 'ENSG00000106617', 'ENSG00000112541', 'ENSG00000154822']",1.0
4.1,author_cell_type,CNT,1805,0.7330919861773901,0.8342696629213483,0.4936288088642659,18003,177,914,891,2,"['ENSG00000251504', 'ENSG00000091129']","['ENSG00000251504', 'ENSG00000147481', 'ENSG00000182132', 'ENSG00000154188', 'ENSG00000104327', 'ENSG00000091129', 'ENSG00000176387', 'ENSG00000138696', 'ENSG00000066382', 'ENSG00000155974']",0.75
4.1,author_cell_type,DCT2,489,0.4347826086956521,0.4965034965034965,0.2903885480572597,19352,144,347,142,3,"['ENSG00000235885', 'ENSG00000143341', 'ENSG00000119121']","['ENSG00000235885', 'ENSG00000143341', 'ENSG00000119121', 'ENSG00000070915', 'ENSG00000092439', 'ENSG00000148842', 'ENSG00000242029', 'ENSG00000182985', 'ENSG00000182168', 'ENSG00000138798']",1.0
4.1,author_cell_type,DCT1,2761,0.8242319077268552,0.9181353041500852,0.5849329952915611,17080,144,1146,1615,2,"['ENSG00000092439', 'ENSG00000148842']","['ENSG00000151789', 'ENSG00000092439', 'ENSG00000182389', 'ENSG00000113889', 'ENSG00000242029', 'ENSG00000148842', 'ENSG00000248905', 'ENSG00000070915', 'ENSG00000119121', 'ENSG00000146021']",0.6090091466903687
4.1,author_cell_type,TAL,4435,0.945535035549792,0.9435519857206603,0.9535512965050732,15297,253,206,4229,1,['ENSG00000074803'],"['ENSG00000074803', 'ENSG00000104237', 'ENSG00000169344', 'ENSG00000169347', 'ENSG00000120658', 'ENSG00000159263', 'ENSG00000182621', 'ENSG00000253301', 'ENSG00000036828', 'ENSG00000179399']",1.0
4.1,author_cell_type,PT,5036,0.8856243441762854,0.9629207073588134,0.670373312152502,14819,130,1660,3376,2,"['ENSG00000158296', 'ENSG00000148942']","['ENSG00000158296', 'ENSG00000148942', 'ENSG00000165449', 'ENSG00000197901', 'ENSG00000080493', 'ENSG00000250799', 'ENSG00000010379', 'ENSG00000248373', 'ENSG00000107611', 'ENSG00000160282']",1.0
4.1,author_cell_type,ICA,1107,0.9038042161376304,0.9880794701986756,0.6738934056007226,18869,9,361,746,2,"['ENSG00000147606', 'ENSG00000144227']","['ENSG00000147606', 'ENSG00000173253', 'ENSG00000256249', 'ENSG00000157404', 'ENSG00000185274', 'ENSG00000144227', 'ENSG00000165181', 'ENSG00000185352', 'ENSG00000138795', 'ENSG00000069122']",1.0
4.1,author_cell_type,ICB,349,0.8984660336011687,0.9647058823529412,0.7048710601719198,19627,9,103,246,1,['ENSG00000091137'],"['ENSG00000091137', 'ENSG00000027644', 'ENSG00000157680', 'ENSG00000183780', 'ENSG00000135480', 'ENSG00000196814', 'ENSG00000113073', 'ENSG00000156218', 'ENSG00000112530', 'ENSG00000197943']",1.0
4.1,author_cell_type,PODO,463,0.981114693689544,0.9976580796252928,0.9200863930885528,19521,1,37,426,2,"['ENSG00000139304', 'ENSG00000153246']","['ENSG00000151490', 'ENSG00000139304', 'ENSG00000153246', 'ENSG00000162631', 'ENSG00000116218', 'ENSG00000112782', 'ENSG00000155816', 'ENSG00000161270', 'ENSG00000113578', 'ENSG00000079335']",1.0
4.1,author_cell_type,MES,239,0.7583230579531443,0.8601398601398601,0.5146443514644351,19726,20,116,123,2,"['ENSG00000249669', 'ENSG00000172572']","['ENSG00000140538', 'ENSG00000107242', 'ENSG00000249669', 'ENSG00000172987', 'ENSG00000188517', 'ENSG00000172572', 'ENSG00000077943', 'ENSG00000113721', 'ENSG00000058866', 'ENSG00000152583']",1.0
