clusterName,NSForest_markers,f_score,onTarget,precision,recall
Pro-B cells,"['DNTT', 'VPREB1']",0.9084349993440902,0.5043537020683289,0.9434604904632152,0.7909765848086807
ELP,"['ACY3', 'DNTT', 'VPREB1', 'SPINK2']",0.3222222222222222,0.2524556517601013,0.3918918918918919,0.1883116883116883
ETP,['ACY3'],0.4380165289256198,0.741899847984314,0.424,0.5047619047619047
pDC precursor,"['NIBAN3', 'PLD4', 'UGCG']",0.7612781954887218,0.2197898477315902,0.9067164179104478,0.4637404580152672
DC precursor,"['MTMR11', 'SPATS2L', 'SEPTIN9', 'CFP']",0.4411764705882353,0.2911158800125122,0.6,0.2142857142857142
Promyelocytes,"['MPO', 'S100A8', 'EREG']",0.3078817733990148,0.143625795841217,0.4854368932038835,0.125
GMP,"['KCNE5', 'CSF1R', 'MPO']",0.3173777315296566,0.2452850341796875,0.3029801324503311,0.3918629550321199
Neutrophil-myeloid progenitor,"['CTSG', 'MPO']",0.5491931285788652,0.2627307176589966,0.5328282828282829,0.6261127596439169
CMP,"['CPA3', 'CTSG', 'MPO', 'CEBPA', 'SPINK2']",0.4739978331527627,0.2274589836597442,0.4581151832460733,0.550314465408805
Erythrocytes,"['ENSG00000189316', 'ENSG00000253154', 'WNK3', 'HIF3A', 'ACKR1']",0.4347826086956521,1.0,0.7272727272727273,0.1666666666666666
Small pre-B cells,"['DTX1', 'LHPP']",0.5882352941176471,0.9807991981506348,0.8,0.2857142857142857
Naive B cells,['TCL1A'],0.8552744794355532,0.411687821149826,0.8643478260869565,0.8208092485549133
Memory B cells,"['COBLL1', 'MS4A1']",0.5794254849005647,0.3060531616210937,0.6268260292164675,0.4448633364750236
Age-associated B cells,"['ENSG00000184293', 'CD72']",0.4034582132564842,0.695622444152832,0.5283018867924528,0.2074074074074074
DC2,"['ENHO', 'PKIB', 'IL13RA1']",0.6660412757973734,1.0,0.8554216867469879,0.3532338308457711
DC1,"['C1orf54', 'XCR1']",0.7960199004975125,1.0,1.0,0.4383561643835616
pDC,"['PTCRA', 'ENSG00000230138']",0.7843894899536321,1.0,1.0,0.4211618257261411
Mast cells,"['HDC', 'CLC']",0.8592910848549946,1.0,0.9523809523809524,0.6177606177606177
Megakaryocyte precursor,"['PCDH9', 'CPA3', 'EMID1']",0.4079933388842631,0.2114349901676178,0.4875621890547263,0.2468513853904282
HSC/MPP,['AVP'],0.8589618021547503,1.0,0.8785374405209116,0.7886690647482014
Mid erythroid,"['ADD2', 'MYL4']",0.7091737150292778,0.4506535530090332,0.8,0.4876957494407158
Early erythroid,"['APOC1', 'FAM178B']",0.7017543859649122,0.2962757647037506,0.7069154774972558,0.6818422445738486
MEMP,"['IL1B', 'ITGA2B', 'CNRIP1', 'CPA3']",0.4676674364896074,0.203942209482193,0.5305676855895196,0.3172323759791122
Early MK,"['WFDC1', 'LTBP1']",0.7663316582914573,0.9540358781814576,0.8413793103448276,0.5648148148148148
Plasmablasts,"['TNFRSF17', 'RRM2']",0.7874519846350833,0.4708941280841827,0.924812030075188,0.4939759036144578
Plasma cells,"['SDC1', 'DERL3']",0.8099646065886197,0.6213832497596741,0.9015151515151516,0.5759922555663117
Late erythroid,"['TMCC2', 'SLC4A1']",0.8722741433021807,1.0,0.918032786885246,0.7272727272727273
CD24 neutrophils,['MMP8'],0.9378668834100966,1.0,0.9505720823798628,0.8902700385769395
NAMPT neutrophils,"['ALPL', 'VNN2']",0.7491638795986622,1.0,0.8517110266159695,0.5056433408577878
Neutrophils,"['ENSG00000210082', 'RNF149', 'S100A8']",0.0930232558139534,0.1299861222505569,0.100418410041841,0.0718562874251497
Megakaryocytes/platelets,"['TUBB1', 'PPBP']",0.960698689956332,0.9925289750099182,1.0,0.8301886792452831
Classical monocytes,"['VCAN', 'S100A12']",0.9135996612937368,0.4527215957641601,0.9495520980669496,0.7934340118187787
Non-classical monocytes,"['MS4A7', 'IFITM3']",0.6991735537190082,0.6534881591796875,0.8197674418604651,0.4401664932362122
Cycling T&NK,"['NUSAP1', 'FGFBP2']",0.766897746967071,0.3146973848342895,0.9490616621983914,0.4338235294117647
