organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
kidney,Wilson,2022,10.1038/s41467-022-32972-z,Multimodal single cell sequencing implicates chromatin accessibility and genetic background in diabetic kidney disease progression,Human kidney cortex snRNA-seq data from donors with and without diabetic kidney disease,Nat Commun,https://cellxgene.cziscience.com/collections/b3e2c6e3-9b05-4da9-8f42-da38a664b45b,https://cellxgene.cziscience.com/e/e067e5ca-e53e-485f-aa8e-efd5435229c8.cxg/,https://datasets.cellxgene.cziscience.com/46d8d92b-32e0-4ca5-9907-4dbf519c7fc3.h5ad,author_cell_type,X_umap,27667,16,0.7178672221294413,0.6671484378668816,0.15672136220697025,0.774242280378944,0.7398695559766473,16
