reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
no,Transcriptional Programming of Normal and Inflamed Human Epidermis at Single-Cell Resolution,Skin,43054,68036,Re-annotation,X_umap_hm,Cheng,Cell Reports,2018,10.1016/j.celrep.2018.09.006,https://cellxgene.cziscience.com/collections/43d4bb39-21af-4d05-b973-4c1fed7b916c,https://cellxgene.cziscience.com/e/f512b8b6-369d-4a85-a695-116e0806857f.cxg/,skin of prepuce of penis | skin of scalp | skin of trunk,normal,43d4bb39-21af-4d05-b973-4c1fed7b916c,0fb3c7a5-eeb8-4e65-8962-a7688113c2aa,f512b8b6-369d-4a85-a695-116e0806857f,022b2aab-8abb-4972-92e2-750b7cadafa7,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/022b2aab-8abb-4972-92e2-750b7cadafa7.h5ad,UBERON:0001085 | UBERON:0001471 | UBERON:8300000,EFO:0009899,CL:0000148 | CL:0000242 | CL:0000312 | CL:0000649 | CL:0000988 | CL:0002187 | CL:0002189 | CL:2000092,PATO:0000461,HsapDv:0000258 | HsapDv:0000262,PATO:0000383 | PATO:0000384,TRUE,9,"""UBERON:0001471: 24",982; UBERON:0001085: 23,646; UBERON:8300000: 19,"408""","""EFO:0009899: 68","036""",skin_of_body,skin_of_body_Cheng_2018,Re-annotation,10,43054,0.5909927500000001,0.5609610389999999,0.2889418574385242,6,3,1,0.81044566465451,0.81044566465451
