,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,migDC,pDC
ENSG00000117280,0.17905611,0.0,0.0,0.0,0.27571318,0.53119713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276600,0.0,0.0,0.0,0.0,0.0,0.5875201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000263961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5547979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000266094,0.0,0.2576788,0.0,0.0,0.6660216,1.0470976,0.6587182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3922523,0.70891166
ENSG00000162889,0.0,0.2623216,0.50181746,0.29293352,0.0,0.3738997,0.32553995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105328,0.33371803,0.24761567,0.35257322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921157
ENSG00000162894,1.5172157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1273816,0.0,0.0,1.148896,0.0,0.0,1.3673235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196352,0.7300147,0.90346825,1.5367172,0.9720144,0.7317083,1.1493376,0.8114166,0.0,0.0,1.1502222,0.0,0.0,1.2230899,0.6853396,0.0,1.135961,1.1192989,0.8395358,1.6823692,1.5177019,0.33371803,0.25266567,0.54963326,0.0,0.0,0.7797451,0.0,0.0,0.0,0.97529274,1.2257556,1.5473304,0.0,0.0,0.0,0.0,0.0,0.9807254,1.0150981
ENSG00000117335,0.0,1.0098225,0.0,0.608055,0.46437484,0.0,0.3262901,0.0,0.0,0.0,0.193876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188457,0.36390883,0.0,0.33789718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46621385,0.0
ENSG00000203709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19683847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43778956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123689,0.0,0.0,0.45934492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6019251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000009790,0.0,0.0,0.0,0.0,0.4752366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20797886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117625,0.17905611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062210456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282387
ENSG00000066027,0.0,0.25049812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117691,0.0,0.6087038,0.0,0.9355135,0.0,0.45643443,0.35743946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8065113,0.0,0.0,0.0,0.0,0.0,0.53935385,0.17012545,0.84845567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39589465,0.0
ENSG00000162772,0.0,0.65886223,0.0,0.7919842,0.0,0.41654733,0.7867811,0.0,0.0,1.3014203,1.678077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62001836,0.5374534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93925357,0.0
ENSG00000123685,0.0,0.0,0.0,0.0,0.0,0.5577046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117697,0.0,0.0,0.0,0.22903672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117724,0.0,0.0,0.0,1.0085009,1.4733856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40946335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136628,0.6540789,0.39387736,0.0,0.24041839,0.0,0.37284195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4760365,0.67877537,0.1843629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067704,0.0,0.32882872,0.0,0.30731595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18688363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154305,0.0,0.28319538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267614,0.07213361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621554
ENSG00000186063,0.0,0.24491128,0.0,0.21679173,0.0,0.5439535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162819,0.17905611,0.2806392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162909,0.0,0.41464183,0.6671046,0.43251246,0.44782764,0.3964082,0.43569058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19683847,0.2692669,0.0,0.0,0.0,0.0,0.8419998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143514,0.0,0.0,0.0,0.0,0.0,0.4202597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54898393,0.0
ENSG00000143753,0.50523114,0.5010494,0.0,0.40234995,0.0,0.44222993,0.41488177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26310495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143771,0.0,0.49125546,0.0,0.6770773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61427784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162923,0.0,0.38228193,0.53141606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143815,0.0,0.0,0.43055218,0.14158073,0.8466157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50632,0.19636674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6763794
ENSG00000143742,0.71001303,0.45061275,0.0,0.7499795,0.93999636,0.41654733,0.5875379,0.0,0.0,0.0,0.0,0.0,0.9967185,0.0,0.0,0.0,0.0,0.0,0.0,0.39697492,0.20797886,0.5754591,0.79359615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55977666,0.6607942
ENSG00000143819,0.0,0.0,0.0,0.2604618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196187,0.0,0.26660913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143811,0.0,0.0,0.0,0.20230383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13526043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163041,2.7486978,2.298789,3.055652,2.547785,2.699973,2.591556,2.7508447,2.4662414,2.3007915,2.7698586,2.2127569,1.9193455,2.2782228,2.2767859,2.2826698,2.1351404,2.4429042,2.3929574,2.4054291,3.1888719,1.419042,2.8025796,3.0043654,2.2850852,0.0,1.9775074,2.119814,1.887528,2.0535839,2.0800757,1.4278134,2.0942643,2.3175125,2.042263,2.0678327,1.9638659,1.9480572,2.6947896,2.7775714
ENSG00000182827,0.0,0.25583273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21870884,0.5996588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143799,0.86939764,0.25474828,0.0,0.447392,0.7635894,0.31841964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642295,0.91423774,0.71334326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193968
ENSG00000143761,1.0461547,1.0865862,1.3015835,1.1022342,1.2875555,0.8797257,1.2039261,0.7887424,1.3410375,1.3129086,1.1201711,1.378785,0.9967185,0.8969945,1.1268566,0.77853227,1.2923435,1.3263851,0.0,1.2501359,0.9298831,1.4287229,0.89930224,0.0,0.0,1.1179116,1.1369667,0.0,1.2136512,0.9833894,0.0,0.8607786,1.1306067,1.1537753,1.1946967,1.2786206,1.2110783,0.942809,1.5008577
ENSG00000143793,0.0,0.0,0.0,0.17072871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162910,0.0,0.23257783,0.0,0.3098418,0.0,0.41654733,0.3717623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254268
ENSG00000143774,0.0,0.94621015,1.245249,1.0553908,1.4540257,0.95708966,1.16186,0.24215445,1.2477323,1.376549,0.8456846,1.5050374,0.0,1.1392728,1.0225054,0.8515104,1.4278134,1.2707279,0.0,1.2905746,0.9873761,1.3410091,0.8777603,0.0,0.0,1.0848702,1.5041163,0.0,1.6127357,0.97303605,1.2257556,1.2390938,1.2305398,1.4365492,1.5752919,1.2989438,1.2805703,1.0334519,1.4665294
ENSG00000181218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168159,0.0,0.0,0.0,0.18453282,0.08957075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168118,0.0,0.36576617,0.0,0.24269296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21540754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182118,0.0,0.89551365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116918,0.0,0.28986105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168275,0.0,0.28568366,0.0,0.3418101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168264,1.1867933,0.54044396,1.4884531,0.45783967,0.0,1.0239894,1.2530011,0.0,1.5072886,0.57323337,1.11103,0.0,0.0,0.7188529,0.0,0.0,0.0,1.0302644,0.0,1.0395555,0.0,0.0,1.01778,0.0,0.0,0.9566946,0.0,0.0,0.0,0.9833894,0.0,1.0139774,0.73394835,0.0,0.0,0.0,0.0,1.1645148,1.7414975
ENSG00000173726,1.1624608,1.0340874,0.8333913,0.72095144,0.85784304,1.117081,0.89527804,0.0,1.2205917,0.0,0.55049074,1.0341376,1.4504862,0.84951353,1.1050535,1.0537754,0.0,0.8543105,0.0,0.831064,0.5675345,0.8947065,1.13384,0.0,0.0,1.2062994,1.0013343,0.0,0.8777922,1.4900053,0.0,1.4632677,1.1315565,0.9766816,0.0,1.0521958,0.0,0.9633465,1.2392389
ENSG00000054267,0.9734869,0.3017417,0.0,0.34044492,1.1275561,0.5669892,0.5419294,0.0,1.093569,0.0,0.0,1.0139225,0.51443714,0.0,0.0,0.0,1.2013193,1.247257,0.0,0.5313568,0.29030594,0.13526043,0.65575385,0.0,0.0,0.97431374,0.8558454,0.0,1.1957407,0.97751117,0.0,0.96981823,1.14783,1.0176859,1.2181574,1.1574279,0.0,0.6692822,0.7778318
ENSG00000143669,0.0,0.47826394,0.0,0.25310373,0.6325598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29857323,0.0,0.7820221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530919,0.0
ENSG00000077585,0.0,0.3822043,0.0,0.20502043,0.0,0.75272447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219117,0.0
ENSG00000116977,0.0,0.21564303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35292268,0.32804325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054277,0.0,0.48825192,0.0,0.20608182,0.0,0.0,0.3901264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1228305
ENSG00000203668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826554
ENSG00000143702,0.32617503,0.52077997,0.0,0.37445882,0.0,0.0,0.43338883,0.0,0.0,0.0,0.6529926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054282,0.0,0.56740224,0.0,0.37344918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6454174
ENSG00000035687,0.0,0.26526463,0.0,0.32666123,0.5310413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121644,0.0,0.0,0.0,0.0,0.0,0.3806837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203667,0.0,0.25447124,0.0,0.4109531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2599114,0.25750634,0.45902684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38710684,0.0
ENSG00000153187,1.9620625,1.3838581,1.7158587,1.3567731,1.7835807,1.2332538,1.4747914,0.0,1.6775198,1.4798143,1.8054854,1.4528227,1.1152501,1.0679779,1.4250488,1.2585068,1.566987,1.6315606,1.3692884,1.3521805,0.9625291,1.6166053,1.4779546,0.5553108,1.8647159,1.4906483,1.2965744,1.5451502,1.5684936,1.4701977,1.8417958,1.2540144,1.657914,1.4909147,1.5867883,1.4734284,1.0315058,1.3895285,1.8817266
ENSG00000162852,0.32617503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143653,0.0,0.60563433,0.0,0.6640544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51151365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162711,0.0,0.0,1.2503339,0.0,0.0,0.0,0.4530056,0.0,0.0,1.3903581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93885505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143727,0.17905611,0.29083735,0.0,0.41924638,0.7917013,0.0,0.37030014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21870884,0.71933186,0.6060932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979188
ENSG00000151353,0.0,0.0,0.0,0.28461504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6331471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182551,0.17905611,0.30418107,0.0,0.3952072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58496654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17775708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171863,3.3252692,2.4384363,2.8980649,2.4746165,2.778472,3.2252614,3.032967,2.6502728,3.403645,2.5026119,2.052515,3.238288,3.4270759,2.88416,3.2269402,3.3354888,2.9713638,3.3150105,3.4857092,2.877688,2.406533,3.2117891,3.810042,3.0138516,2.1307497,3.5393586,3.2489634,3.1291237,3.148583,3.6224942,3.0894213,3.4301243,3.2190585,3.295768,3.4802473,3.2996387,3.1589918,3.0884128,3.3784583
ENSG00000235576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2220775,0.0,0.66074896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0367963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978855,0.0,1.3105085,0.0,0.0
ENSG00000115738,0.0,0.9609019,1.2213105,0.7088302,1.9469156,2.718163,1.1581764,0.0,2.2655978,0.83684564,1.4290551,1.9878443,0.0,1.410473,1.2980238,0.0,2.1489394,1.8929001,0.0,1.4170277,0.0,0.0,0.76756966,0.0,0.0,0.8032983,1.6362063,1.4417027,2.1806045,0.0,0.0,1.2540144,0.0,1.3955528,1.9610618,1.7484207,1.8436344,3.2228532,1.7765071
