cluster,count
Basal 2,3702
Transit epi 2,3485
Secretory,2527
Goblet 2 BPIFA2+,2395
Goblet 1,1758
Ciliated 1,1305
Goblet 2 PLAU+,1189
Secretory GALNT4+,936
Basal 1,931
Goblet 2 inflammatory,470
Ciliated 2,413
Ionocyte,351
Cycling basal,176
Transit epi 1,164
Deuterosomal,141
Hillock,141
T CD8 mem 1,103
Duct,103
Basal 1 KHDRBS2+,71
Squamous,55
MAIT,38
Mono IL6+,34
LC,30
Club,24
B mem,23
B mem exhausted,18
Mac,17
pDC,16
Cycling hillock,13
Mast,13
T naive,9
T CD8 mem 2,5
