,B mem,B mem exhausted,Basal 1,Basal 1 KHDRBS2+,Basal 2,Ciliated 1,Ciliated 2,Club,Cycling basal,Cycling hillock,Deuterosomal,Duct,Goblet 1,Goblet 2 BPIFA2+,Goblet 2 PLAU+,Goblet 2 inflammatory,Hillock,Ionocyte,LC,MAIT,Mac,Mast,Mono IL6+,Secretory,Secretory GALNT4+,Squamous,T CD8 mem 1,T CD8 mem 2,T naive,Transit epi 1,Transit epi 2,pDC
ENSG00000125611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9722894045614427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397837173554205,0.9032258064516129,0.0,0.9039736986160278,0.0,0.9270492695992992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588188067559273,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.9457114415784036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908743020026914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134121,0.0,0.0,0.0,0.9393171802643807,0.0,0.0,0.9113326861012366,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8829663415108958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9414647567656732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000255112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130724,0.0,0.0,0.0,0.0,0.0,0.8731808239413846,0.0,0.8064516129032258,0.0,0.0,0.8095450766624943,0.8188004743668341,0.0,0.0,0.820417211901757,0.8492975811804494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307795947597872,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228151406011274,0.0,0.787198583925924,0.7599593304818676,0.7601401632831942,0.7300296002818693,0.7597017268980703,0.7852095057887416,0.8065693282311962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.8027211043142504,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546716193999013,0.0,0.0,0.9394702180739372,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.9395150849896092,0.9399120230828563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000154080,0.0,0.0,0.0,0.0,0.0,0.8956728942932621,0.924060131272962,0.8306871460330102,0.0,0.0,0.8569473028182983,0.0,0.8393426556741038,0.0,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901949024969532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000258289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863039351278736,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185043,0.0,0.0,0.0,0.0,0.0,0.7313687532178818,0.0,0.5031352293106818,0.5048848986625671,0.4838709677419355,0.6102763837383639,0.5463441533427085,0.5514547901768838,0.5797919842504686,0.5569068712572898,0.5803412545111871,0.5230299465117916,0.627483271783398,0.6084627874435917,0.5324087873581917,0.0,0.0,0.0,0.5310015274632361,0.0,0.49299681186676025,0.0,0.0,0.685986086245506,0.0,0.0,0.0
ENSG00000138433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099622,0.0,0.5487497679648861,0.6725195703967926,0.0,0.5510551621837001,0.526534374683134,0.0,0.5190809715178705,0.5259237885475159,0.0,0.4676715347074693,0.5066202840497417,0.4621358456150178,0.41935483870967744,0.4194489006073244,0.5013971251826133,0.0,0.6090246727389674,0.42004326851137225,0.6862040123631877,0.0,0.6764408523036588,0.0,0.4877875062727159,0.0,0.0,0.5994066788304236,0.0,0.6897435015247714,0.0,0.0,0.0
ENSG00000122873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166165,0.0,0.0,0.0,0.0,0.0,0.9226444959640503,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.90771254416435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913572613270052,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000217555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725224194988128,0.8625634139583956,0.0,0.855150620783529,0.0,0.0,0.0,0.0,0.8792229294776917,0.889311340547377,0.0,0.0,0.0,0.0
ENSG00000123975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163347,0.0,0.0,0.0,0.9168149502046646,0.0,0.0,0.0,0.0,0.8697884332749152,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.8420805046635289,0.8769988936762656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8886457720110493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000189143,0.0,0.0,0.0,0.0,0.0,0.8260507833573126,0.0,0.0,0.0,0.0,0.8064516129032258,0.811766384109374,0.0,0.8075373057396181,0.8857721378726344,0.8423524172075333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296798782963906,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181885,0.0,0.0,0.0,0.0,0.45758156045790643,0.5209379042348554,0.4788343329583445,0.48124067052718134,0.45161290322580644,0.4700191443966281,0.5487517368408942,0.5347314419284943,0.5231674544272884,0.576207160949707,0.6089814709078881,0.5905498766130016,0.4923686096745153,0.4700483641316814,0.0,0.0,0.0,0.0,0.0,0.5342257022857666,0.4955416937028208,0.6750508181510433,0.0,0.0,0.0,0.46205346238228584,0.0,0.0
ENSG00000213719,0.1498890173050665,0.22589490106028895,0.023155087424862768,0.044277100793776974,0.05708077261524816,0.1516105474964265,0.0,0.033363976786213535,0.056329936750473514,0.09244664830546226,0.06384721302217053,0.06616660279612388,0.07738974017481651,0.08565314738981185,0.11103772347973238,0.15316689783527004,0.16205981085377355,0.041452936587795135,0.14335695774324478,0.23255155740245695,0.10809023534097979,0.1799289987933251,0.15576443556816347,0.11856223690894342,0.017637891154135426,0.0007468981127585134,0.18687258228178946,0.1869386992146892,0.1852460580487405,0.10928643134332472,0.10474422093360655,0.09386612138440532
ENSG00000169583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.9885008835023449
ENSG00000113282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906955146020458,0.0,0.6815710279249376,0.6896194104225405,0.7109339371804269,0.6863458637268313,0.7256046360538851,0.7032456398010254,0.7556939682652873,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.691946400750068,0.7111155390739441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130779,0.0,0.0,0.0,0.0,0.0,0.0,0.9855263694640128,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165959,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9791744697478509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171603,0.0,0.0,0.0,0.8820275241328824,0.7315979157724688,0.7661103663905975,0.7797168416361655,0.0,0.7672628548837477,0.0,0.0,0.0,0.7187079037389448,0.7096774193548387,0.0,0.7243337015951833,0.7181255106003054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310571812814281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122705,0.0,0.0,0.5189656749848397,0.0,0.5259032768587912,0.5666136049455212,0.0,0.5660463302366195,0.531152896342739,0.5030698410926326,0.5473073470977045,0.5322577357292175,0.5251269321287831,0.5376889686430654,0.6093704662015361,0.5595185295228036,0.5662911092081377,0.5327518390071008,0.4838709677419355,0.0,0.0,0.0,0.0,0.5445228738169516,0.0,0.5958352915702327,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6577832102775574,0.0,0.7405087255662487,0.6451612903225806,0.6893331158545709,0.6587998001806198,0.7143372720287692,0.7771270371252491,0.7249238567967569,0.7497865499988678,0.6842922068411305,0.0,0.0,0.0,0.0,0.0,0.655827074281631,0.0,0.819840092812815,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141367,0.0,0.0,0.0,0.0,0.0,0.7309641703482597,0.0,0.6899051531668632,0.7023162976388009,0.0,0.7414986298930261,0.7099198622088279,0.7065534187901404,0.7436504171740624,0.730654901073825,0.7587677278826314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.8355037973773095,0.0
ENSG00000120885,0.0,0.0,0.8082613022096695,0.7625870012467907,0.0,0.79234778881073,0.0,0.8297012736720424,0.0,0.0,0.7419354838709677,0.8764036874617299,0.7568688508002989,0.0,0.0,0.7609813924758665,0.0,0.0,0.0,0.0,0.0,0.8605275057977245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103351,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9873069986220329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162368,0.0,0.0,0.0,0.0,0.0,0.7587072657000634,0.0,0.7485849415102312,0.7096774193548387,0.0,0.7430641939563136,0.7681854174983117,0.7347372155035695,0.7593796695432355,0.7476198019519928,0.7751381589520362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7214825941670325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000091317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9766850856042677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169714,0.0,0.7768173660001447,0.7814203750702643,0.0,0.0,0.0,0.0,0.7096774193548387,0.7826311703651182,0.7726067381520425,0.7576315210711572,0.7248198889916943,0.0,0.0,0.7206886526077024,0.7689230192092157,0.0,0.0,0.0,0.8460219983131655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715171706291937,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000064666,0.0,0.97633300289031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769266324658548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000181924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000188243,0.42079440239937077,0.3391574005926809,0.38212992106714555,0.0,0.33473400915822676,0.27783135444887225,0.0,0.293983603677442,0.2930922931240451,0.0,0.2397974210400735,0.24280822277069092,0.2626331852328393,0.22981792496096703,0.22580645161290322,0.23768087548594322,0.2714189464046109,0.2809417728454836,0.4354588504760496,0.3613267444795178,0.3259718052802547,0.3199703904890245,0.3412288619625953,0.27487511211825955,0.0,0.0,0.3745727692880938,0.4336091222301606,0.41780296641011394,0.0,0.0,0.46979676523516256
ENSG00000169019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000093010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994109207584012,0.0,0.907364547252655,0.872005783742474,0.8709677419354839,0.0,0.0,0.0,0.892901647475458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748627793404364,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096774193548387,0.0,0.0,0.7463992949455015,0.7443568898785499,0.7374711536592052,0.7584916333998403,0.7696345813812748,0.789542761541182,0.7330625499448469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262204481709388,0.0,0.8880084599218061,0.0,0.0,0.0,0.0
ENSG00000172301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8198589817170174,0.0,0.0,0.882255623417516,0.8079967325733554,0.834185496453316,0.8064516129032258,0.8253675468506352,0.8271378490232653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167113,0.0,0.0,0.0,0.0,0.0,0.9823702746821988,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102879,0.7795393370812939,0.7739631879714227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7604645990556286,0.7574544029851114,0.0,0.0,0.7419354838709677,0.0,0.0,0.0,0.7576524365332818,0.7582251391103191,0.8027821048613517,0.0,0.0,0.7444994199660516
ENSG00000172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103187,0.8109483488144413,0.8126950898478108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613183113836473,0.0,0.8077461200375711,0.0,0.8428053471349901,0.0,0.0,0.0,0.8064516129032258,0.0,0.809793726090462,0.0,0.0,0.0
ENSG00000178449,0.0,0.0,0.0,0.0,0.0,0.7102613141459804,0.0,0.7112267882593216,0.6774193548387096,0.0,0.7515586883791031,0.7165507078170776,0.6955384131400816,0.7349579584213995,0.7108364547452619,0.7184553627044924,0.0,0.7052261829376221,0.0,0.0,0.0,0.0,0.0,0.6849421358877613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138495,0.0,0.0,0.0,0.0,0.0,0.8007680369961646,0.0,0.7419354838709677,0.0,0.0,0.7706955017582062,0.7515202126195354,0.7585711671460059,0.7600715641052492,0.765821429990953,0.7638971978618253,0.0,0.8148051673366178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9758350156968639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131143,0.17467774691120272,0.08729679353775517,0.12426223677973594,0.048935371060525215,0.18535420779258974,0.05631645456437142,0.0,0.059170970993657264,0.16931634180007443,0.15832578366802585,0.06222974677239695,0.05979562767090336,0.05962671003034038,0.06206817588498516,0.08475315570831299,0.10248240924650623,0.16854168907288583,0.2097010612487793,0.11438746029330839,0.0668709566516261,0.22232516542557748,0.06784810750715194,0.15874972074262558,0.14450600070338096,0.03225806451612903,0.03679166493877288,0.078163948751265,0.08163771898515763,0.060362279415130615,0.06379683748368294,0.060019525789445444,0.10272715553160637
ENSG00000178741,0.0,0.0,0.0,0.0,0.4159730557472475,0.37212175323117164,0.0,0.3819380787111098,0.42082887695681664,0.44383127266360867,0.38012871242338614,0.37732100294482324,0.36445522500622657,0.3866945139823421,0.42328580348722394,0.4419054888909863,0.4742067129381241,0.5006914600249259,0.3622641294233261,0.3713946727014357,0.4628680040759425,0.3297763755244593,0.3225806451612903,0.44241427798425,0.0,0.35965302490418954,0.0,0.0,0.0,0.3575214378295406,0.0,0.4249282056285489
ENSG00000135940,0.2623440700192605,0.0,0.2862185816611013,0.24254540474184097,0.35947917738268453,0.3126797945268692,0.0,0.26756366029862433,0.32919995438668037,0.44528636047917025,0.32151702142530875,0.3257248728506027,0.2913094816669341,0.2961571216583252,0.32186781398711667,0.34361917165017897,0.37127842057135796,0.5418991061948961,0.24955009452758298,0.22580645161290322,0.29885109393827375,0.0,0.31152010348535353,0.3520928928928991,0.0,0.26710621964546943,0.0,0.0,0.0,0.2894580518045733,0.3015213993287856,0.24643151029463736
ENSG00000111775,0.11239439056765649,0.1383474911412885,0.1624970801414982,0.14071225350902927,0.261128427520875,0.2634071476997868,0.0967741935483871,0.16568480576238326,0.2715016565015239,0.26271766616452125,0.25313014368857106,0.21456437533901584,0.2172491012081023,0.25804525229238695,0.2993071752209817,0.29745852370415965,0.32238355182832285,0.37546328959926484,0.13176502912275254,0.13817411468875024,0.0,0.1165919630758224,0.11704564479089552,0.297995634617344,0.11161374468957225,0.24432471490675403,0.1661361013689349,0.0,0.0,0.21095058225816296,0.2128427336292882,0.1548685662208065
ENSG00000126267,0.14958563927681215,0.150899552529858,0.1904455307991274,0.0,0.23296243721438992,0.2237015462690784,0.0,0.17581707623697096,0.22939710270973943,0.3345448586248582,0.21246056018337126,0.1774461788515891,0.19751033475322108,0.1950011368720762,0.23795504531552714,0.2612372213794339,0.28221411089743337,0.3058457009253963,0.20661486925617342,0.12903225806451613,0.2765528232820572,0.1626785897439526,0.1731745389200026,0.24278568452404392,0.0,0.16209001502683085,0.14758971045094152,0.256486258199138,0.0,0.17808540598038705,0.22268908254561887,0.1470087901238472
ENSG00000164919,0.0,0.18031044160166093,0.24064505100250244,0.187230936942562,0.2994547966987856,0.3364261657960953,0.0,0.2347563543627339,0.2964174516739384,0.32151504293564825,0.3921387541678644,0.27748085221936625,0.2637480958815544,0.2999177517429475,0.3336578703695728,0.34218721043679023,0.3589320259709512,0.4212156553422251,0.22027496368654312,0.19962845310088126,0.21122942047734414,0.21136589204111406,0.0,0.3285184637192757,0.0,0.2054218303772711,0.20331758645273024,0.2839635072215911,0.0,0.27881427157309746,0.26464637441019856,0.16129032258064516
ENSG00000112695,0.0,0.22580645161290322,0.27692419098269555,0.0,0.34571774351981377,0.368391627265561,0.0,0.3186382747465564,0.3303730872369582,0.32633451108009587,0.3868954085534619,0.33299748743734053,0.3439012304429085,0.3795636353954192,0.4020112483732162,0.37487095786679175,0.3946794079196069,0.5013364784179195,0.2428438163572742,0.2622422633632537,0.0,0.2659094948922434,0.24546804543464415,0.3732810770311663,0.0,0.29303776064226705,0.26550052627440424,0.3541252670749541,0.0,0.26597510230156685,0.24418526311074534,0.0
ENSG00000131174,0.0,0.0,0.0,0.0,0.5893805123144581,0.5586487785462411,0.0,0.5357534962315713,0.6025248169898987,0.6386291596197313,0.5743859448740559,0.5558343125927833,0.5459142442672483,0.5453823554900384,0.570714617929151,0.5783927306052177,0.6204824447631836,0.7041959378027147,0.0,0.0,0.0,0.0,0.0,0.5888619807458693,0.0,0.541234177927817,0.0,0.0,0.0,0.5161290322580645,0.0,0.0
ENSG00000127184,0.14026391121648973,0.11933248466061007,0.1523089543465645,0.09838155969496697,0.21207462779937253,0.2046223455859769,0.0,0.18368016519854147,0.20351712742159445,0.18801025805934782,0.1930278674248726,0.17921197222125146,0.1601717875849816,0.1477983728531868,0.1541788924124933,0.2024956557058519,0.2763718443532144,0.31358757134406795,0.1999824700816985,0.1161863669272392,0.15584769364326231,0.1620676209849696,0.10262756770656954,0.2095377541357471,0.0,0.0967741935483871,0.12441723577437862,0.1678257930663324,0.0,0.14945661829363915,0.15080353713804676,0.11299384601654545
ENSG00000176340,0.0,0.0,0.25207792174431587,0.0,0.311551240182692,0.2749147568979571,0.0,0.27132726677002444,0.3518150102707647,0.5055438414696725,0.27626958201008456,0.25570826568911154,0.268845263988741,0.2828102304089454,0.3042181461088119,0.28798608241542695,0.35595952118596724,0.4531476305377099,0.2791836953932239,0.24712682154870802,0.0,0.22580645161290322,0.2944846191713887,0.29501180494985274,0.0,0.24354874703191942,0.24377117810710783,0.3014600103901279,0.0,0.233255967017143,0.2807570772786294,0.2628842919103561
ENSG00000047457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7810390283984523,0.0,0.0,0.7933247839250872,0.8233637348298104,0.7907147792077833,0.8331142529364555,0.7885582677779659,0.7994110507349814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
