,B mem,B mem exhausted,Basal 1,Basal 1 KHDRBS2+,Basal 2,Ciliated 1,Ciliated 2,Club,Cycling basal,Cycling hillock,Deuterosomal,Duct,Goblet 1,Goblet 2 BPIFA2+,Goblet 2 PLAU+,Goblet 2 inflammatory,Hillock,Ionocyte,LC,MAIT,Mac,Mast,Mono IL6+,Secretory,Secretory GALNT4+,Squamous,T CD8 mem 1,T CD8 mem 2,T naive,Transit epi 1,Transit epi 2,pDC
EIF5,0.0,0.7966958611242233,0.0,0.0,0.0,0.750502719033149,0.0,0.0,0.0,0.0,0.832871925446295,0.7566459948016752,0.0,0.7419354838709677,0.7782853591826654,0.7909816695797828,0.0,0.761757742974066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7724704915477384,0.0,0.0,0.0,0.0,0.0,0.0
EIF5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9731742778132039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787136047117172,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF6,0.0,0.7477987543229134,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.0,0.820263264640685,0.750336475910679,0.0,0.0,0.0,0.7989127059136668,0.7784550786018372,0.7526942395394848,0.0,0.7648251633490285,0.0,0.0,0.0,0.0,0.0,0.0,0.8325070392700934,0.0,0.0,0.0,0.0,0.0,0.0
ELF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ELF3,0.0,0.0,0.0,0.438775158697559,0.4374296530600517,0.49194573971533007,0.5359149729051897,0.4465984106063843,0.4264240860939026,0.41935483870967744,0.4707745486690152,0.5167181722579464,0.4779529725351641,0.5345741145072445,0.5461451834247958,0.5460935100432365,0.4457765952233345,0.0,0.0,0.0,0.0,0.0,0.0,0.5061379325005316,0.5224151611328125,0.6370043754577637,0.0,0.0,0.0,0.4931229276041831,0.49222271288594893,0.0
ELL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOB,0.0,0.29036144287355486,0.2939791564018496,0.0,0.32371808252026957,0.4006443331318517,0.0,0.2964281958918418,0.31637046606309954,0.3680900450675718,0.39256902087119316,0.35455469931325606,0.33494074690726494,0.37470965231618575,0.435600709530615,0.3912444653049592,0.3655583781580771,0.37048709584820655,0.2903225806451613,0.29518258763897803,0.0,0.0,0.3500180455946153,0.3633530024559267,0.0,0.3868274861766446,0.29625053559580156,0.0,0.0,0.3293133935620708,0.3220128974606914,0.0
ELOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914746084520894,0.8813593964422902,0.0,0.0,0.0,0.8772567914378259,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075211863363942,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740208175874525,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9418654114969315,0.9439306182246054,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EML4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820397161668346,0.8906428179433269,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.0,0.9283271470377522,0.0,0.0,0.0,0.0,0.0,0.0,0.9335136413574219,0.0,0.0,0.0,0.0,0.0
EMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910638797667718,0.827067740501896,0.8795912035049931,0.7741935483870968,0.0,0.0,0.0,0.8085925444479911,0.7908558076427828,0.8438198604891377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336165835780482,0.0,0.0,0.0,0.0,0.0,0.0
EMP3,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133117218171397,0.9354400557856406,0.0,0.0,0.0,0.9062601866260651,0.0,0.0,0.0,0.0,0.0
ENAH,0.0,0.0,0.0,0.0,0.0,0.9882510765906303,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO1,0.0,0.5087512731552124,0.0,0.0,0.4963150082095977,0.0,0.0,0.0,0.583194536547507,0.7099572977712078,0.6578812349227167,0.49505837117472,0.0,0.4838709677419355,0.5015358617228847,0.5189524312173167,0.6061490005062472,0.5217125146619735,0.635817406638976,0.547941594354568,0.633124420719762,0.5031548700025005,0.49199868978992584,0.4886186372849249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENOSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.9841189153732792,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795697331428528,0.9354838709677419,0.0,0.0,0.0,0.0,0.948310294458943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPAS1,0.0,0.0,0.6048802271966012,0.6550461572985495,0.6472506907678419,0.0,0.0,0.5438738792173324,0.6036734311811386,0.5090718769258068,0.5118661561319905,0.5190873396012091,0.572235357376837,0.5168875744265895,0.4838709677419355,0.572445434908713,0.5591700576966808,0.0,0.0,0.0,0.0,0.0,0.0,0.6084697573415695,0.6726862922791512,0.0,0.0,0.0,0.0,0.6578015281308082,0.7146093037820631,0.0
EPB41L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPCAM,0.0,0.0,0.0,0.0,0.0,0.8767591734086314,0.0,0.883696932946482,0.0,0.0,0.9010702640779557,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.9504258363477646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHX1,0.0,0.0,0.5244353317445324,0.508254301163458,0.5478988520560726,0.48912954330444336,0.4702638445361968,0.5431752474077286,0.5014462970918224,0.41935483870967744,0.42481671802459225,0.4240291483940617,0.4797448015982105,0.4246330165093945,0.43075329834415066,0.4823230504989624,0.42596238467001146,0.0,0.0,0.0,0.0,0.0,0.0,0.49100998909242694,0.507559391760057,0.0,0.0,0.0,0.0,0.47145269570812104,0.5149287273806911,0.0
EPS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPS8L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9502636540320611,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713541288529673,0.0,0.0,0.0,0.0,0.0,0.0
EPS8L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.9186574432157701,0.9066409564787342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9434391913875457,0.0,0.0,0.0,0.0,0.0,0.0
ERBB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.9812179899984791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457661547968464,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553384011791598,0.0,0.0,0.0,0.0,0.0,0.0
ERCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC3,0.0,0.5806451612903226,0.0,0.0,0.6125198583449086,0.7715892657156913,0.7168808214126094,0.6031262643875615,0.6330769254315284,0.6252121348534861,0.667386693339194,0.6248398634695238,0.6018373447079812,0.586445648824015,0.6059314185573209,0.6571458885746617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216145734633168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793626070022583,0.8366701006889343,0.8776321737996994,0.8207811501718336,0.8066300499823785,0.7741935483870968,0.0,0.7809348394793849,0.8203902513750138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERICH3,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9750811419179363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERLEC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161896609490917,0.0,0.9089134335517883,0.0,0.0,0.9032258064516129,0.0,0.9383721043986659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.876794538190288,0.8767803618984837,0.0,0.8831087754618737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288054320120043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERP29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516409427888932,0.7669785618782043,0.0,0.7419354838709677,0.7586368706918531,0.7611827062022302,0.0,0.0,0.744429724831735,0.0,0.8493115190536745,0.8225522464321505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857577866123568
ESYT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV6,0.0,0.0,0.0,0.0,0.0,0.0,0.8964719599293124,0.0,0.0,0.0,0.8178851085324441,0.8092322907140178,0.0,0.7741935483870968,0.7831282346479355,0.7755254507064819,0.0,0.0,0.8310953013358577,0.0,0.0,0.0,0.0,0.0,0.8656769664056839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.9033180436780376,0.9059750937646435,0.9127651991382721,0.0,0.0,0.0
EWSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.8555850982666016,0.0,0.8380877952421865,0.8589431566576804,0.8378760122483776,0.0,0.0,0.0,0.8064516129032258,0.8069509498534664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8567855031259598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EZR,0.0,0.3746164979473237,0.0,0.4227867703283987,0.3445798312464068,0.5927805516027636,0.5117695004709305,0.3557106198803071,0.3604739366039153,0.3913789160789982,0.4879400557087314,0.4430707097053528,0.4132074290706265,0.47928360392970426,0.5043258397809921,0.5258999370759533,0.3955182356219138,0.38157971443668487,0.0,0.3225806451612903,0.0,0.0,0.0,0.3979090086875423,0.45844209578729445,0.536951070831668,0.0,0.0,0.0,0.5346516159272963,0.6022575324581515,0.0
F11R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752084689755594,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.5477071366002483,0.5989430181441768,0.47871046489284885,0.0,0.0,0.47192298596905125,0.4724519310459014,0.4532623041060663,0.5275134617282499,0.45161290322580644,0.514199016555663,0.5274555471635634,0.5067304276650951,0.5535421698324142,0.4821791898819708,0.0,0.0,0.0,0.0,0.0,0.0,0.5266413207977049,0.5907719558285128,0.4728809306698461,0.0,0.0,0.0,0.5187742517840478,0.5017885815712714,0.0
FABP5,0.0,0.0,0.5273765094818608,0.5378592879541458,0.5874350859272864,0.0,0.0,0.479313192829009,0.6100676136632119,0.7377213739579723,0.5319430308957254,0.0,0.552385235986402,0.5593084308408922,0.5479250011905548,0.6508161887045829,0.6994232573816853,0.0,0.0,0.0,0.6097556006523871,0.0,0.0,0.6674372996053388,0.49367408983169064,0.45161290322580644,0.0,0.0,0.0,0.6192979562667108,0.6163660730085065,0.0
FAM107B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172287402614471,0.7741935483870968,0.8042764221468279,0.8289156844539027,0.8226073153557316,0.8527356732276178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193696275834115,0.0,0.0,0.0,0.0,0.844879308054524,0.0
FAM120A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9825500384453805,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.9458290819198855,0.9683303602280156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479123084775863,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654281389328742,0.0,0.0,0.0,0.0,0.0,0.0
FAM13A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM162A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.9445638175933592,0.9681319132927926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIMIP2B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM174A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM177A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.9414308051909169,0.9409381381926998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP144,0.0,0.0,0.0,0.0,0.0,0.9943923065739293,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM200B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRXL2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM216B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM227A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM229B,0.0,0.0,0.0,0.0,0.0,0.9994955889640316,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM32A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.9254011492575368,0.0,0.0,0.0,0.9051320052916004,0.0,0.933517575263977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7549009996075784,0.0,0.0,0.7518737239222373,0.7579104611950536,0.7746934140882185,0.8007615227853099,0.7533133683666107,0.7673984631415336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7711058931965982,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYRIB,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883004657683834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM81B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIBAR2,0.0,0.0,0.0,0.0,0.0,0.9779662124572261,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIAO2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIAO2B,0.0,0.0,0.0,0.0,0.0,0.8733027808127864,0.0,0.0,0.0,0.9062081594620982,0.917526989213882,0.0,0.0,0.0,0.882781361379931,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANK1,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.9797545248462308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAU,0.26328510238278297,0.18594575312829786,0.179258773403783,0.04595801907200967,0.13690690840444258,0.06268009831828456,0.0,0.09869314201416508,0.11029289999315815,0.09637887054874052,0.07401168538678077,0.07056720602896906,0.07878848429649107,0.06831299489544283,0.0816671040750319,0.08028716425741872,0.12183110367867254,0.07218885614025977,0.1776664468549913,0.13965515359755484,0.2075601585449711,0.12796058962422033,0.25671407484239145,0.09827629596956315,0.03225806451612903,0.05532089356453188,0.1448434918157516,0.24206606034309633,0.2605299084417282,0.053398657229638866,0.04842907190322876,0.23456523495335732
FBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.9540317058563232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561923492339349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.9361540002207602,0.9206739337213578,0.9458582132093368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCER1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.9185643561424748,0.9218765708707994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905649350535485
FCGBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.98601229921464,0.9419772682651397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCHSD2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCRLA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDFT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.9507046611078324,0.9515727758407593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
