clusterName,NSForest_markers,f_score
Secretory,"['ENSG00000115112', 'ENSG00000143416', 'ENSG00000124102', 'ENSG00000121552']",0.354945219870929
Squamous,['ENSG00000172382'],0.7975460122699386
Mono IL6+,['ENSG00000085265'],0.860655737704918
LC,"['ENSG00000158488', 'ENSG00000110077']",0.7926829268292683
Mac,"['ENSG00000216490', 'ENSG00000066336']",0.6666666666666666
pDC,['ENSG00000239961'],0.9166666666666666
Mast,['ENSG00000172236'],0.9649122807017544
MAIT,"['ENSG00000256553', 'ENSG00000027869']",0.8208955223880597
T CD8 mem 1,['ENSG00000145649'],0.7586206896551724
T CD8 mem 2,"['ENSG00000189013', 'ENSG00000073861']",0.8823529411764706
T naive,"['ENSG00000008517', 'ENSG00000171223']",0.5882352941176471
B mem,"['ENSG00000158517', 'ENSG00000105369']",0.7142857142857143
Basal 1 KHDRBS2+,"['ENSG00000115414', 'ENSG00000089057']",0.4205607476635514
Secretory GALNT4+,"['ENSG00000196220', 'ENSG00000042980']",0.4650635208711434
Transit epi 1,"['ENSG00000280614', 'ENSG00000281181', 'ENSG00000161055']",0.187007874015748
Transit epi 2,"['ENSG00000170345', 'ENSG00000105519']",0.7662177625209049
Duct,['ENSG00000261857'],0.4603174603174603
Club,"['ENSG00000205364', 'ENSG00000197766', 'ENSG00000149021']",0.46875
Goblet 1,"['ENSG00000127324', 'ENSG00000263639']",0.6557894736842105
Goblet 2 BPIFA2+,"['ENSG00000275395', 'ENSG00000283992']",0.6084058298497345
Goblet 2 PLAU+,"['ENSG00000134339', 'ENSG00000163209']",0.5335107669973385
Goblet 2 inflammatory,"['ENSG00000166825', 'ENSG00000170477', 'ENSG00000283992', 'ENSG00000091986', 'ENSG00000185201']",0.3225806451612903
B mem exhausted,"['ENSG00000132185', 'ENSG00000211895']",0.7758620689655172
Basal 1,"['ENSG00000171346', 'ENSG00000187244']",0.8587052911616908
Basal 2,"['ENSG00000175183', 'ENSG00000205076']",0.5587138035174987
Cycling basal,"['ENSG00000175063', 'ENSG00000137804']",0.6828703703703703
Cycling hillock,"['ENSG00000011426', 'ENSG00000171401']",0.4761904761904761
Hillock,"['ENSG00000205076', 'ENSG00000205420']",0.4154727793696275
Ionocyte,"['ENSG00000184908', 'ENSG00000069122']",0.9148618371919344
Deuterosomal,['ENSG00000164287'],0.8679927667269439
Ciliated 1,"['ENSG00000164972', 'ENSG00000160345']",0.832258064516129
Ciliated 2,"['ENSG00000197057', 'ENSG00000163491']",0.7762359063313097
