clusterName,NSForest_markers,f_score
Mast cells,"['ENSG00000197253', 'ENSG00000095303']",0.963855421686747
Dendritic cells,"['ENSG00000197629', 'ENSG00000169413']",0.8527131782945736
Neutrophils & macrophages,"['ENSG00000119535', 'ENSG00000229644']",0.9561128526645768
NK cells,"['ENSG00000213849', 'ENSG00000227852']",0.4117647058823529
MT gene enriched cells,"['ERCC-00022', 'ENSG00000198183']",0.4310344827586206
T cells,['ENSG00000271503'],0.8504923903312444
Suprabasal cells,"['ENSG00000116285', 'ENSG00000119508']",0.7142857142857143
Basal cells,"['ENSG00000187720', 'ENSG00000114270']",0.6560636182902585
Basal II cells,"['ENSG00000081277', 'ENSG00000164120', 'ENSG00000265190']",0.5102040816326531
Ionocytes,"['ENSG00000184908', 'ENSG00000035720']",0.9248554913294798
Peri-goblet cells,"['ENSG00000228236', 'ENSG00000176153', 'ENSG00000074181']",0.4752066115702479
Secretory cells (HLA-DQA1),"['ENSG00000228349', 'ENSG00000162949']",0.6073211314475874
Goblet cells,"['ENSG00000105388', 'ENSG00000173702']",0.7099236641221374
Club cells,"['ENSG00000255446', 'ENSG00000127954']",0.7070707070707071
Maturing ciliated cells,"['ENSG00000139445', 'ENSG00000234965']",0.9210526315789472
Ciliated cells,"['ENSG00000166596', 'ENSG00000160401']",0.95
