clusterName,NSForest_markers,f_score
Intermediate Monocyte,"['C8B', 'ENSG00000241886']",0.8333333333333334
Macrophage,"['MCEMP1', 'VSIG4']",0.7608695652173914
IGSF21+ Dendritic,"['GFRA2', 'F13A1']",0.8928571428571429
Myeloid Dendritic Type 2,"['LY86', 'NLRP3']",0.6666666666666666
Classical Monocyte,"['RNASE2', 'FCN1']",0.7777777777777778
Nonclassical Monocyte,"['CLEC12A', 'SIGLEC10', 'SLC24A4']",0.8974358974358975
Dendritic,"['PLD4', 'CD33']",0.6578947368421053
Plasmacytoid Dendritic,"['CLEC4C', 'JCHAIN']",0.945945945945946
CD8+ Naive T,"['ENSG00000227191', 'MIAT']",0.7300884955752213
CD4+ Naive T,"['TCF7', 'CD3D', 'MCUB']",0.3703703703703703
CD4+ Memory/Effector T,['CD3E'],0.2941176470588235
Proliferating NK/T,"['ASF1B', 'BIRC5']",0.8163265306122449
Natural Killer,"['SH2D1B', 'KLRD1']",0.911561781308802
Natural Killer T,"['XCL1', 'ENSG00000237499']",0.4326923076923077
B,"['CD79A', 'MS4A1']",0.9375
Neutrophil,['FCGR3B'],0.9623430962343096
Capillary,"['FCN3', 'EDN1']",0.7763009049773756
Capillary Aerocyte,"['SOSTDC1', 'HPGD']",0.7588235294117647
Capillary Intermediate 1,"['ENSG00000214455', 'SOSTDC1', 'S100A3', 'FZD4']",0.5783582089552238
Vein,"['ACKR1', 'LYVE1']",0.7894736842105263
Alveolar Epithelial Type 1,"['RTKN2', 'SCEL']",0.878334417696812
Club,"['CTSE', 'SCGB3A2']",0.8110236220472441
Signaling Alveolar Epithelial Type 2,"['SLC22A3', 'ENSG00000235584', 'PGC', 'SCGB3A2']",0.6106194690265486
Alveolar Epithelial Type 2,"['ALPL', 'ABCA3']",0.897887323943662
Ciliated,"['SPMIP6', 'CIBAR2']",0.9940981187753596
Goblet,"['BPIFB1', 'MUC5B']",0.9303482587064676
Differentiating Basal,"['SERPINB3', 'CLCA2', 'SERPINB4']",0.7476635514018691
Basal,"['KRT17', 'MIR205HG']",0.8701923076923077
Neuroendocrine,['GRP'],0.99250936329588
Basophil/Mast 1,"['MS4A2', 'TPSAB1']",0.995575221238938
Artery,"['AIF1L', 'SERPINE2']",0.6617647058823529
Bronchial Vessel 1,"['FOXC1', 'CYYR1']",0.5851063829787234
Lymphatic,['CCL21'],0.9669811320754716
Lipofibroblast,"['PI15', 'CPXM1']",0.8035714285714286
Adventitial Fibroblast,"['SFRP2', 'PI16']",0.8463035019455253
Alveolar Fibroblast,"['VEGFD', 'SVEP1']",0.8642857142857143
Myofibroblast,"['PAMR1', 'FGF18', 'BCHE']",0.6439393939393939
Fibromyocyte,"['PRUNE2', 'FNDC1', 'RAMP1']",0.5555555555555556
Airway Smooth Muscle,"['TNNT2', 'ATP1A2']",0.7952691680261011
Vascular Smooth Muscle,"['SLC2A4', 'ADAMTS4', 'GJA4']",0.5925925925925926
Pericyte,"['PTN', 'HIGD1B']",0.8600802407221665
