software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,Serous,5097,0.8445004992380052,0.9227677289692794,0.6305670001961938,10318,269,1883,3214,4,"['ENSG00000131771', 'ENSG00000134873', 'ENSG00000236780', 'ENSG00000166002']","['ENSG00000131771', 'ENSG00000134873', 'ENSG00000124374', 'ENSG00000236780', 'ENSG00000166002', 'ENSG00000178776', 'ENSG00000137976', 'ENSG00000240038', 'ENSG00000106351', 'ENSG00000187840']",1.0
4.1,author_cell_type,Seromucous,5088,0.5142822851656265,0.5922598479612993,0.3368710691823899,9416,1180,3374,1714,1,['ENSG00000167419'],"['ENSG00000167419', 'ENSG00000088992', 'ENSG00000160678', 'ENSG00000178372', 'ENSG00000166557', 'ENSG00000111215', 'ENSG00000167085', 'ENSG00000096006']",0.5342082977294922
4.1,author_cell_type,RBCs,132,0.9621212121212122,0.9621212121212122,0.9621212121212122,15547,5,5,127,2,"['ENSG00000244734', 'ENSG00000188536']","['ENSG00000244734', 'ENSG00000188536', 'ENSG00000206172']",1.0
4.1,author_cell_type,B Cells,332,0.9096858638743456,0.9297658862876256,0.8373493975903614,15331,21,54,278,2,"['ENSG00000211895', 'ENSG00000132465']","['ENSG00000211895', 'ENSG00000132465', 'ENSG00000211592', 'ENSG00000211890', 'ENSG00000170476', 'ENSG00000051523', 'ENSG00000134825', 'ENSG00000114902', 'ENSG00000166562']",1.0
4.1,author_cell_type,T Cells,555,0.8601676224084693,0.911214953271028,0.7027027027027027,15091,38,165,390,1,['ENSG00000271503'],"['ENSG00000271503', 'ENSG00000110848', 'ENSG00000275302', 'ENSG00000198851', 'ENSG00000126264', 'ENSG00000121966', 'ENSG00000111348', 'ENSG00000142669', 'ENSG00000152518', 'ENSG00000122862']",1.0
4.1,author_cell_type,Macrophages,241,0.8575031525851198,0.9855072463768116,0.5643153526970954,15441,2,105,136,2,"['ENSG00000173372', 'ENSG00000011600']","['ENSG00000173372', 'ENSG00000011600', 'ENSG00000223865', 'ENSG00000159189', 'ENSG00000204472', 'ENSG00000173369', 'ENSG00000158869', 'ENSG00000179344', 'ENSG00000162511', 'ENSG00000231389']",1.0
4.1,author_cell_type,Ionocytes,32,0.859375,0.9166666666666666,0.6875,15650,2,10,22,1,['ENSG00000176009'],"['ENSG00000176009', 'ENSG00000188175', 'ENSG00000173612', 'ENSG00000109684', 'ENSG00000168269', 'ENSG00000106538', 'ENSG00000001626', 'ENSG00000087128', 'ENSG00000088836', 'ENSG00000166126']",1.0
4.1,author_cell_type,Striated,968,0.6433823529411765,0.7990867579908676,0.3615702479338843,14628,88,618,350,1,['ENSG00000176387'],"['ENSG00000087250', 'ENSG00000176387', 'ENSG00000137731', 'ENSG00000178363', 'ENSG00000120306', 'ENSG00000143153', 'ENSG00000164825', 'ENSG00000005022', 'ENSG00000115112', 'ENSG00000110955']",0.8314248919487
4.1,author_cell_type,Basal,418,0.7584683357879234,0.8765957446808511,0.492822966507177,15237,29,212,206,2,"['ENSG00000196754', 'ENSG00000186081']","['ENSG00000196754', 'ENSG00000121064', 'ENSG00000164379', 'ENSG00000186081', 'ENSG00000132386', 'ENSG00000171346', 'ENSG00000151914', 'ENSG00000107438', 'ENSG00000120885', 'ENSG00000164825']",0.7345016002655029
4.1,author_cell_type,Intercalated,518,0.6377799415774099,0.6822916666666666,0.5057915057915058,15044,122,256,262,2,"['ENSG00000148346', 'ENSG00000187908']","['ENSG00000148346', 'ENSG00000187908', 'ENSG00000134339', 'ENSG00000081041', 'ENSG00000012223', 'ENSG00000110195', 'ENSG00000151882', 'ENSG00000134827', 'ENSG00000161055', 'ENSG00000178372']",1.0
4.1,author_cell_type,Mucous,265,0.8876629889669007,0.9672131147540984,0.6679245283018868,15413,6,88,177,2,"['ENSG00000078898', 'ENSG00000106541']","['ENSG00000078898', 'ENSG00000106541', 'ENSG00000117983', 'ENSG00000086548', 'ENSG00000167034', 'ENSG00000204385', 'ENSG00000117472', 'ENSG00000127324', 'ENSG00000167757', 'ENSG00000124939']",1.0
4.1,author_cell_type,Schwann Cells,50,0.7530120481927711,0.8620689655172413,0.5,15630,4,25,25,1,['ENSG00000179915'],"['ENSG00000179915', 'ENSG00000070404', 'ENSG00000046653', 'ENSG00000160307', 'ENSG00000171867', 'ENSG00000071991', 'ENSG00000136546', 'ENSG00000266964', 'ENSG00000109099', 'ENSG00000109846']",1.0
4.1,author_cell_type,Fibroblasts,665,0.956059045657398,0.9911032028469752,0.837593984962406,15014,5,108,557,2,"['ENSG00000011465', 'ENSG00000189058']","['ENSG00000011465', 'ENSG00000189058', 'ENSG00000197766', 'ENSG00000145824', 'ENSG00000000971', 'ENSG00000164692', 'ENSG00000139329', 'ENSG00000145423', 'ENSG00000017427', 'ENSG00000107317']",1.0
4.1,author_cell_type,Myofibroblasts,189,0.6857142857142857,0.8571428571428571,0.3809523809523809,15483,12,117,72,2,"['ENSG00000074181', 'ENSG00000149591']","['ENSG00000074181', 'ENSG00000170323', 'ENSG00000187479', 'ENSG00000140545', 'ENSG00000115461', 'ENSG00000149591', 'ENSG00000107796', 'ENSG00000101335', 'ENSG00000198467', 'ENSG00000122786']",0.7585663795471191
4.1,author_cell_type,Myoepithelial,353,0.8397932816537468,0.9653465346534652,0.5524079320113314,15324,7,158,195,2,"['ENSG00000128422', 'ENSG00000133392']","['ENSG00000065534', 'ENSG00000128422', 'ENSG00000156076', 'ENSG00000163017', 'ENSG00000133392', 'ENSG00000092758', 'ENSG00000186847', 'ENSG00000214548', 'ENSG00000198467', 'ENSG00000107796']",1.0
4.1,author_cell_type,Endothelial,781,0.8784035807534502,0.991578947368421,0.6030729833546735,14899,4,310,471,2,"['ENSG00000165949', 'ENSG00000116016']","['ENSG00000130300', 'ENSG00000110799', 'ENSG00000168497', 'ENSG00000167434', 'ENSG00000165949', 'ENSG00000116016', 'ENSG00000068001', 'ENSG00000122679', 'ENSG00000261371', 'ENSG00000102755']",1.0
