clusterName,NSForest_markers,f_score
macrophage,"['LYVE1', 'C1QC']",0.6821629822280018
monocyte_classical,"['S100A12', 'VCAN', 'S100A9']",0.8653419267923026
cd8_tem,"['GZMH', 'CD8B', 'CD8A']",0.4281776232995745
cd8_temra,"['CD8B', 'KLRD1']",0.5281612216105563
cd3_gd,"['ENSG00000211829', 'KLRG1']",0.3149297980645522
ilc1,"['TMIGD2', 'UTRN']",0.1470588235294117
nk_cd56dim,"['KLRF1', 'FCGR3A']",0.8122584473274853
nk_ilc_precursor,"['XCL2', 'TAMALIN', 'GNLY']",0.2444161831332962
nk_cd56br,"['IL2RB', 'CMC1', 'GZMK']",0.4027842953230095
ilc3,['KIT'],0.2727272727272727
mast_cell,"['TPSB2', 'TPSAB1']",0.8143322475570033
progenitor,"['HBD', 'SNCA']",0.8098947064762729
cd4_treg,"['FOXP3', 'CTLA4']",0.7754519505233112
cd4_cm,"['INPP4B', 'MAL']",0.3896802899278768
cd4_naive,"['PRKCQ-AS1', 'CCR7']",0.5058505627448063
cd8_naive,"['LINC02446', 'CCR7', 'LEF1']",0.7499493619607048
cd8_trm,"['GZMK', 'RGS1', 'CD8A']",0.2946428571428571
cd4_trm,"['CD96', 'MYADM', 'KLRB1']",0.0809248554913294
cd8_mait,"['SLC4A10', 'ENSG00000256553']",0.5379632961496942
cd4_tem,"['CD6', 'GZMK', 'IL7R']",0.2921912215039129
cd8_cm,"['CD8A', 'ITGB1', 'RPS4Y1', 'TOB1', 'IL10RA']",0.0820161049806143
cd4_temra,"['CD6', 'GZMH', 'ITGB1']",0.3066190785204413
plasma_cell,"['SDC1', 'SPAG4']",0.8121019108280255
plasmablast,"['TNFRSF17', 'MYBL2']",0.8377474212433789
b_gc,"['IGLL1', 'RAPGEF5']",0.4794520547945205
pdc,"['LILRA4', 'SHD']",0.9037711313394018
dc2,"['PKIB', 'PPP1R14A', 'FCER1A']",0.6495098039215687
dc1,"['CLEC9A', 'RAB7B']",0.8282208588957055
b_age,"['PALS2', 'DAPP1', 'TSPAN3']",0.4585152838427948
b_memory,"['CD82', 'BANK1']",0.6004213483146067
b_naive,['TCL1A'],0.8728673131213944
monocyte_nonclassical,"['TCF7L2', 'PELATON', 'LILRA5', 'SERPINA1']",0.7042698998418555
