,b_age,b_gc,b_memory,b_naive,cd3_gd,cd4_cm,cd4_naive,cd4_tem,cd4_temra,cd4_treg,cd4_trm,cd8_cm,cd8_mait,cd8_naive,cd8_tem,cd8_temra,cd8_trm,dc1,dc2,ilc1,ilc3,macrophage,mast_cell,monocyte_classical,monocyte_nonclassical,nk_cd56br,nk_cd56dim,nk_ilc_precursor,pdc,plasma_cell,plasmablast,progenitor
COPS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750991271388146,0.0
LRRFIP1,0.3008499933827308,0.33872143107075847,0.30840102511067546,0.0,0.38348982987865327,0.3335742027528824,0.312607471019991,0.32842476521768876,0.36634023343363115,0.361659501829455,0.0,0.35623381022484074,0.0,0.31416261003863427,0.3605892196778328,0.34963389750449886,0.0,0.3227414161928238,0.5719610491106587,0.0,0.3787958910388331,0.37862128788425076,0.0,0.534360941379301,0.462956020908971,0.0,0.35116492740569577,0.38114420637007684,0.4699406393112675,0.0,0.263316483266892,0.25806451612903225
UBE2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9421732060370906,0.9248692700939793,0.0,0.0,0.0,0.0,0.0,0.9229667878920033,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0
ILKAP,0.0,0.981777302680477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0
NDUFA10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.9478042933248705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464957964035773,0.0
COPS9,0.0,0.0,0.0,0.0,0.0,0.6467410268322114,0.0,0.0,0.0,0.6655210814168376,0.0,0.6717732164167589,0.0,0.0,0.6637509580581419,0.0,0.0,0.642548184241018,0.6914131545251415,0.0,0.0,0.7098395939796202,0.0,0.7250729895407154,0.6885871848752422,0.0,0.0,0.0,0.6740552225420552,0.6139534981020035,0.7201621263257919,0.6129032258064516
RNPEPL1,0.0,0.9150126787923998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114034387373156,0.9275275180416722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0
MTERF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PPP1R7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774960298692027,0.0
HDLBP,0.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8212211651186789,0.8094325584750022,0.0,0.0,0.0,0.0,0.0,0.8217589835966786,0.0,0.0,0.0,0.8149028920358227,0.914515531832172,0.9106096913737636,0.0
SEPTIN2,0.8084207638617484,0.8659456929852886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058862128565388,0.8044979687659971,0.0,0.0,0.0,0.0,0.0,0.7922661900520325,0.0,0.0,0.0,0.8533204178656301,0.7741935483870968,0.7970683574676514,0.0
THAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ATG4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DTYMK,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723934896530644,0.0
ITPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE40,0.0,0.0,0.0,0.0,0.8033018381364884,0.0,0.0,0.0,0.0,0.0,0.0,0.7419354838709677,0.7788739012133691,0.0,0.0,0.0,0.0,0.7579063734700603,0.7803595854390052,0.0,0.7497661536739718,0.0,0.0,0.0,0.0,0.0,0.8068398083409956,0.877131127542065,0.7563048178149808,0.0,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9092674178461875,0.9142538039915024,0.0,0.0,0.0,0.0,0.0,0.938198204963438,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0
EDEM1,0.0,0.9246294998353527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428790403950599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.9438425244823578,0.0
THUMPD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SETD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MTMR14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9606441182474936,0.9599043823057606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
CAMK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TADA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394692470950465,0.9593485055431243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
ARPC4,0.4601933090917526,0.4051611634992784,0.3870967741935484,0.0,0.4601573790273359,0.4228828107157061,0.0,0.42189949366354174,0.45012064326194023,0.5189400834421958,0.0,0.4058063260970577,0.0,0.0,0.42975329391417966,0.0,0.0,0.541897181541689,0.5623578294630973,0.0,0.0,0.5187580124024422,0.0,0.5857350557081161,0.5283129849741536,0.0,0.5489910648715112,0.45894924671419207,0.542777544067752,0.0,0.3893758250821021,0.3871156669432117
RPUSD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
JAGN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527958354642314,0.879077386471533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901898939763346,0.8387096774193549,0.87652414460336,0.8667132239187917
BRK1,0.6665284768227608,0.6778070753620516,0.0,0.0,0.0,0.6328036996626085,0.0,0.0,0.0,0.6709825185037428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533439436266499,0.747090628070216,0.0,0.0,0.6948263741308643,0.0,0.6882035290041277,0.7109491748194541,0.0,0.0,0.0,0.7434563406052128,0.6129032258064516,0.6439561074779879,0.6321974223659884
VHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753372073173523,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9579845051611623,0.0
SEC13,0.0,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8543371577416697,0.8529381771241465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863204957977418,0.8575240488975279,0.9312396318681778,0.0
RAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RPL32,0.08398767632822837,0.011898421472118746,0.1277291505567489,0.11650895880114648,0.04307123153440414,0.16384679655874929,0.2031343521610383,0.09875751695325298,0.08597179958897253,0.0806317675498224,0.08661148240489344,0.10615135777381159,0.09873833963947912,0.18354474344561178,0.05332864099933255,0.05821098627582673,0.05457946561997937,0.02360942094556747,0.04209625720977783,0.011227503899605043,0.03467170461531608,0.02677022833977976,0.049013330090430476,0.01608964127878989,0.022651983845618465,0.017625393406037363,0.014836605518094955,0.025063776200817477,0.028236625656004873,0.0,0.010992150152883223,0.022584074927914526
IQSEC1,0.9662569299820931,0.9508384504625874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186018167003509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0
NUP210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357154350126943,0.9511350700932164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
XPC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSM3,0.0,0.8952219909237277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182245915935885,0.8564101688323482,0.0,0.0,0.0,0.0,0.0,0.835557597298776,0.0,0.0,0.0,0.8621254640240823,0.8064516129032258,0.9059130376385104,0.0
SLC6A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CAPN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SH3BP5,0.9469258073837526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264569071031385,0.0,0.0,0.0,0.0,0.0,0.9195693500580326,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0
ANKRD28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9829936565891388,0.0,0.0,0.0,0.0,0.0,0.0,0.9363288706348788,0.9354838709677419,0.0
DPH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
OXNAD1,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.9164694009288665,0.0,0.0,0.0,0.0,0.0,0.9117343060431942,0.9248548246199085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912863887125446,0.9218107481156627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945652142647774,0.0,0.9032258064516129,0.0
PLCL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SATB1,0.0,0.0,0.0,0.0,0.0,0.0,0.9267894087299224,0.0,0.0,0.0,0.0,0.0,0.9312220869525787,0.9239692880261329,0.0,0.0,0.0,0.0,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734542869752453,0.9496541061709004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
KAT2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2E2,0.0,0.974951574879308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2E1,0.0,0.9448986534149416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9617811787512994,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194754958152771,0.0
RPL15,0.06743411094911637,0.12415324680266841,0.08660665442866664,0.11649226373241793,0.03149159300711847,0.09150361437951365,0.08732892236401958,0.04668211744677636,0.02332704682503977,0.050703498624986215,0.019007473222671017,0.06607484625231835,0.04520784847197994,0.09299170009551509,0.031326782318853566,0.02843103293449648,0.018120054275758805,0.05042016890741164,0.0985706006326983,0.009741617787268854,0.04806112858556932,0.043656229972839355,0.03188018837282734,0.017434170169215047,0.04271474576765491,0.01819421975843368,0.01600015740240774,0.03039693832397461,0.1273077053408469,0.0,0.03946443719248618,0.01714428778617613
TOP2B,0.0,0.9828729244970507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGLY1,0.0,0.8710488869297889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530124598933805,0.8528385816081878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9306827898948423,0.8387096774193549,0.8645653128623962,0.0
CMC1,0.0,0.0,0.0,0.0,0.8400938703167823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440653162617837,0.8330430657632889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920035723716982,0.8459213241454093,0.8685640481210524,0.0,0.0,0.8064516129032258,0.0
TGFBR2,0.8717325387462493,0.8704120362958601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000015720244376,0.0,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.0,0.0,0.0,0.8494626168281801,0.0,0.0,0.0,0.8662268980856864,0.0,0.0,0.0
STT3B,0.0,0.915504478639172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8494276615881151,0.8508532624090871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895150826823327,0.8387096774193549,0.8912143188138162,0.0
CMTM7,0.0,0.9606804674671542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772251279123368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0,0.0,0.8995745585810754,0.0,0.0,0.9113452569130929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM6,0.8098309866843685,0.7525445030581567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499272542615091,0.8146790592901169,0.0,0.0,0.7750809211884776,0.0,0.7719011306762695,0.8392629296548905,0.0,0.0,0.0,0.7724446250546363,0.0,0.7419354838709677,0.0
DYNC1LI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960803012694082,0.9532888358639132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
GLB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715845815597042,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856459463796308,0.8716484135197055,0.0,0.0,0.909355878829956,0.0,0.8750590778166248,0.8751598154344866,0.0,0.0,0.0,0.8387096774193549,0.0,0.0,0.0
PDCD6IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911768703691421,0.9323429138429703,0.0,0.0,0.0,0.0,0.0,0.9563373538755602,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0
MLH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LRRFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9772913244462782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0
GOLGA4,0.0,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853324670945445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257104915957297,0.8778155465279857,0.9113396617674059,0.0
ACAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848521247986825,0.9274376169327767,0.0,0.0,0.0,0.0,0.0,0.9037594852908966,0.0,0.0,0.0,0.8851483964150951,0.0,0.8709677419354839,0.0
MYD88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382769196264206,0.9425156001121767,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793694173136065,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSRNP1,0.5041434053451784,0.49613460033170637,0.0,0.0,0.0,0.5298294175055719,0.5165269855530031,0.0,0.0,0.4838709677419355,0.6359129990300825,0.5122025839744075,0.5429708361625671,0.5308537906216036,0.0,0.0,0.5511251226548226,0.5412353604070602,0.501094062482157,0.7085562675229965,0.6252436464832675,0.0,0.0,0.0,0.4882414071790634,0.6143174594448458,0.0,0.5937630284217096,0.0,0.0,0.0,0.0
RPSA,0.13371633714245212,0.06461552266151674,0.16900737054886356,0.13985269684945384,0.06143419973311886,0.20289523563077372,0.2047089434439136,0.12254474432237687,0.07683672443512947,0.1440121473804597,0.059163951104687106,0.15946247693031065,0.12077675519451019,0.1948292928357278,0.06763702246450609,0.0633870747781569,0.05730603202696769,0.0426976949937882,0.07955874550727106,0.03367847204208374,0.04709600440917477,0.020208897129181894,0.04787927673709008,0.013849979446780297,0.02098590712393484,0.032986052574649934,0.02775016523176624,0.05192454784147201,0.11992955207824707,0.0,0.02586241691343246,0.05188832167656191
EIF1B,0.7665455783567121,0.780857345750255,0.7697098582021652,0.831647563365198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7179327511018322,0.7189277391279897,0.0,0.0,0.0,0.0,0.0,0.7367845908288033,0.0,0.0,0.0,0.7521122540197065,0.0,0.7096774193548387,0.7420807557721292
RPL14,0.06531299891010407,0.02353733777999878,0.10085556584019814,0.053535747912622264,0.0691653278566176,0.16188527884021883,0.17890424882211992,0.13241935545398342,0.1536476650545674,0.08833264150927143,0.08733050477120184,0.13609833294345486,0.11383937828002437,0.1905028877719756,0.08468816549547258,0.08571801839336272,0.05859158500548332,0.034925729997696414,0.043642563204611504,0.04547142790209863,0.05571453225228094,0.018715985359684113,0.06533425085006221,0.009444246369023477,0.02492389179045154,0.029890279616079023,0.042539152406877084,0.056225094103044077,0.03128534555435181,0.0,0.027193478999599334,0.01096007900853311
CTNNB1,0.0,0.8934717178344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9260014603214879,0.8964570779954234,0.0,0.0,0.0,0.0,0.0,0.9019913961810451,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.0
SS18L2,0.0,0.918842948252155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.9034744251158929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234776785296779,0.0
NKTR,0.0,0.8792699460060366,0.0,0.0,0.0,0.8384787363390769,0.0,0.0,0.0,0.8390513350886684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099697443746752,0.8180968819126007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8470990926988663,0.0,0.8064516129032258,0.0
HIGD1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872451943735923,0.0,0.967741935483871,0.0
ZDHHC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EXOSC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
XCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC12,0.0,0.8731169431440292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891764302407542,0.8997837074341313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9021869936297017,0.0,0.8709677419354839,0.0
NBEAL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETD2,0.0,0.9375824793692558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042230171542014,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076094146697752,0.0,0.0,0.0
ELP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SMARCC1,0.0,0.9066601318697776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990157342726185,0.8846184361365533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835819882731284,0.0,0.8709677419354839,0.0
DHX30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MAP4,0.0,0.9385555117361007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718035171108861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.0
