clusterName,NSForest_markers,f_score,onTarget,precision,recall
Enteroendocrine Cells,['ENSG00000278869'],0.9782608695652174,1.0,1.0,0.9
Developing Ciliated Cells,['ENSG00000173947'],0.4712260216847372,0.2079071551561355,0.6174863387978142,0.2419700214132762
Deuterosomal Cells,['ENSG00000164287'],0.6910569105691057,1.0,0.7727272727272727,0.4857142857142857
Cilia high Ciliated Cells,"['ENSG00000198947', 'ENSG00000126870']",0.6286656891495601,0.3055067360401153,0.8186157517899761,0.3260456273764258
BEST4 high Cilia high Ciliated Cells,"['ENSG00000005206', 'ENSG00000181085', 'ENSG00000260220']",0.6148522757519297,0.4558260440826416,0.7287066246056783,0.3783783783783784
Interferon Responsive Ciliated Cells,"['ENSG00000157601', 'ENSG00000138688', 'ENSG00000165949', 'ENSG00000160188', 'ENSG00000160710']",0.2597402597402597,0.2051596939563751,0.3478260869565217,0.1290322580645161
FOXJ1 high Ciliated Cells,"['ENSG00000163453', 'ENSG00000179813', 'ENSG00000124237', 'ENSG00000077327', 'ENSG00000166592']",0.5245901639344263,0.3020997941493988,0.5423728813559322,0.463768115942029
Early Response FOXJ1 high Ciliated Cells,"['ENSG00000165215', 'ENSG00000129654', 'ENSG00000130513', 'ENSG00000136826']",0.6473684210526316,0.4045039713382721,0.7735849056603774,0.3917197452229299
Erythroblasts,['ENSG00000244734'],0.8741146168705731,1.0,0.861904761904762,0.9266211604095564
Ionocytes,"['ENSG00000035720', 'ENSG00000157680']",0.8814102564102564,1.0,1.0,0.5978260869565217
Basal Cells,"['ENSG00000171346', 'ENSG00000114270']",0.7452276064610867,0.6990684270858765,0.8962472406181016,0.4451754385964912
HOPX high Squamous Cells,"['ENSG00000184809', 'ENSG00000147408']",0.8333333333333334,1.0,1.0,0.5
VEGFA high Squamous Cells,"['ENSG00000214049', 'ENSG00000101187', 'ENSG00000159921']",0.7407407407407407,0.5097508430480957,0.8979591836734694,0.4356435643564356
SPRR2D high Squamous Cells,"['ENSG00000169469', 'ENSG00000244094']",0.7932692307692307,1.0,0.9705882352941176,0.4583333333333333
CCL5 high Squamous Cells,['ENSG00000132002'],0.1037891268533772,0.0691108554601669,0.0870165745856353,0.4532374100719424
ITGAX high Macrophages,"['ENSG00000085265', 'ENSG00000018280']",0.6395348837209303,1.0,1.0,0.2619047619047619
Dendritic Cells,"['ENSG00000179344', 'ENSG00000196735']",0.6666666666666666,0.710269033908844,1.0,0.2857142857142857
B Cells,"['ENSG00000156738', 'ENSG00000163534']",0.875,1.0,1.0,0.5833333333333334
Early Response T Cells,"['ENSG00000147443', 'ENSG00000144655', 'ENSG00000119508']",0.6818181818181818,1.0,1.0,0.3
CD8 T Cells,"['ENSG00000081237', 'ENSG00000136167']",0.5789473684210527,0.1883299648761749,0.6505376344086021,0.4019933554817276
Interferon Responsive Cytotoxic CD8 T Cells,"['ENSG00000115523', 'ENSG00000198821']",0.7894736842105263,1.0,1.0,0.4285714285714285
Developing Secretory and Goblet Cells,"['ENSG00000164309', 'ENSG00000086570']",0.4219823356231599,0.7294542193412781,0.455026455026455,0.3269961977186312
Mitotic Basal Cells,"['ENSG00000148773', 'ENSG00000131747']",0.7946210268948656,1.0,0.9701492537313432,0.4609929078014184
SCGB1A1 high Goblet Cells,"['ENSG00000149021', 'ENSG00000248144']",0.3333333333333333,0.5972316265106201,0.631578947368421,0.1153846153846153
MUC5AC high Goblet Cells,"['ENSG00000214814', 'ENSG00000174501']",0.4700854700854701,0.1620284467935562,0.6666666666666666,0.2156862745098039
AZGP1 SCGB3A1 LTF high Goblet Cells,"['ENSG00000134827', 'ENSG00000118849']",0.6796116504854369,0.7830910682678223,0.9333333333333332,0.3255813953488372
Early Response Secretory Cells,"['ENSG00000148344', 'ENSG00000120738']",0.4545454545454545,0.6672187447547913,0.6666666666666666,0.2
BPIFA1 high Secretory Cells,"['ENSG00000126267', 'ENSG00000057149']",0.3333333333333333,0.214238092303276,1.0,0.0909090909090909
SERPINB11 high Secretory Cells,"['ENSG00000050405', 'ENSG00000047457']",0.2985074626865671,0.1153230369091034,0.4444444444444444,0.1290322580645161
KRT24 KRT13 high Secretory Cells,"['ENSG00000114638', 'ENSG00000170477', 'ENSG00000008394']",0.603448275862069,0.6866301894187927,0.875,0.2692307692307692
AZGP1 high Goblet Cells,"['ENSG00000118322', 'ENSG00000133321', 'ENSG00000166920']",0.5494505494505495,0.3514510691165924,0.9090909090909092,0.2127659574468085
