,Activated_CD4,Activated_CD8,Arterial,Arterial capillary,Basal,Bmem,Chief,Contamination,Enterocytes,Enterocytes_Intermediate,Enteroendocrine_CHGA,Enteroendocrine_GAST,Enteroendocrine_GHRL,Erythrocyte,Foveolar_Differentiated,Foveolar_Intermediate,Goblet,IgA1_IGKappa,IgA1_IGLambda,IgA2High_IGKappa,IgG_IGM_IGKappa,IgG_IGM_IGLambda,Intermediate,Intestinal_Undifferentiated,Macrophages,Macrophages_Activated,Mast_Cells,Mast_Cells_Activated,Monocytes,NK-cells_Gastric,NK-cells_Intestine,Naïve,Naïve_FCMR,Neck-Cells,Parietal,S1,S2,S3,SMG,Superficial,Suprabasal,Th1_Th17_TReg,Tmem,Venous,cDC1,gdT,pDC
ENSG00000151247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913043478260869,0.0,0.9135070041469906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350097866162009,0.8999275448529617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9211491955363232,0.9349724728128185,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9177377198053442,0.0,0.9356440875841223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289200940857762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9143929274185844,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000248144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.9365994995054991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936242216307184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522862175236577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795621465081754,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164032,0.0,0.6076176866241123,0.5465809456680132,0.6748703601567642,0.5616975595121798,0.5531367374503094,0.49991673619850824,0.0,0.0,0.5158459310946257,0.5409303203873013,0.5124935494816821,0.5073709889598514,0.0,0.0,0.5771874850210936,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.4857563104318536,0.6928893768269083,0.0,0.48513359479282214,0.0,0.6434074173802915,0.5936327706212583,0.6278990714446359,0.7324872587038123,0.0,0.0,0.5353960926118104,0.0,0.0,0.0,0.6136742635913517,0.5624369629051374,0.0,0.6113372160040814,0.5579176778378694,0.0,0.6334080359210139,0.0,0.0,0.0
ENSG00000164035,0.0,0.0,0.9638288798539535,0.9654968873314236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0
ENSG00000138814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153064,0.0,0.0,0.0,0.0,0.0,0.9660223735415417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.9594790546790414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109332,0.0,0.5682548738044241,0.5587130331474802,0.6352198460827703,0.5095245941825535,0.5657484894213469,0.4612080571444138,0.0,0.4757726516412652,0.49028424076412036,0.5000970130381377,0.5754150204036547,0.5117826021235922,0.0,0.0,0.5305402861989063,0.45652173913043476,0.0,0.0,0.0,0.0,0.0,0.4892701506614685,0.4941120873326841,0.0,0.48451340716818103,0.0,0.0,0.6047401130199432,0.5423085935737776,0.7066627818605175,0.6002617530200792,0.0,0.48075626077859296,0.0,0.0,0.0,0.5224718218264373,0.4732065719106923,0.5396504259627798,0.5347572098607603,0.0,0.0,0.6370372137297755,0.0,0.0,0.0
ENSG00000145354,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.986286268286083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9613605284172556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197595417499542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299739495567654,0.9311762309592703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.9531934403854868,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917152253182038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230473482090494,0.9326060867827871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.9299706907375999,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456120120442432,0.9704399368037349,0.0,0.0,0.9253272284632144,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518511839534926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9497558124687361,0.945757718189903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948377841192743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109475,0.3763071739155313,0.18670661812243255,0.09047986502232759,0.08324645913165549,0.2484776170357414,0.26712677141894464,0.0792632854503134,0.18459303353143774,0.08060762545336848,0.21337699242260144,0.11144511207290318,0.10402348119279613,0.07849273603895436,0.0,0.023474496343861454,0.14852844632190207,0.17343315352564273,0.042155550873797874,0.04105759703594705,0.13828178203624228,0.03878391177757927,0.05277143483576567,0.07350217648174452,0.3114305060842763,0.1273050385972728,0.13298200265220975,0.393491021964861,0.32463669776916504,0.19765650578167127,0.12277610016905743,0.24536956004474475,0.31022392018981604,0.19974107975545136,0.1855492397494938,0.13765090963114862,0.2505930286386739,0.1944170749705771,0.19388264935949576,0.29592960943346436,0.021739130434782608,0.1303227854811627,0.27110958358515863,0.14683823611425317,0.26429784557093744,0.22992802832437598,0.14242797053378561,0.1573636505914771
ENSG00000198856,0.0,0.0,0.0,0.0,0.0,0.0,0.8292707865652831,0.0,0.0,0.8252538883167765,0.0,0.9030134859292404,0.8075513956339463,0.0,0.0,0.8644928841487222,0.0,0.0,0.8043478260869565,0.0,0.0,0.0,0.8548982389595198,0.8494917374590168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739625047082487,0.0,0.0,0.0,0.0,0.0,0.0,0.8587646484375,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798326246116472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.0,0.0,0.0,0.0,0.7904782891273499,0.7726562774699667,0.6896187209564707,0.0,0.6521739130434783,0.7341315733349841,0.7312038139156674,0.0,0.707623047673184,0.0,0.0,0.7182780607886936,0.6863991799561874,0.0,0.0,0.6582921484242314,0.0,0.0,0.6539060551187267,0.8330284719881804,0.0,0.0,0.0,0.7870990595091945,0.0,0.0,0.0,0.0,0.0,0.7732000739678092,0.0,0.0,0.0,0.0,0.7847141416176505,0.0,0.694806386595187,0.0,0.0,0.6916035491487255,0.0,0.0,0.0
ENSG00000172403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.9815630122371342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164096,0.0,0.0,0.726592789525571,0.781629450943159,0.6403420256531757,0.0,0.576627140459807,0.0,0.681096023839453,0.5910922638748003,0.0,0.5938408011975496,0.6159083000991655,0.0,0.0,0.6120070750298707,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.836275603460229,0.5937593734782675,0.0,0.0,0.0,0.0,0.7062473310076672,0.6926663440206776,0.7465723778890527,0.0,0.0,0.6017653138741202,0.0,0.0,0.0,0.7190456584743832,0.6582472622394562,0.9404154419898987,0.6910075208415156,0.0,0.0,0.758397859075795,0.0,0.0,0.0
ENSG00000145384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99427272444186,0.9445484112138334,0.0,0.0,0.0,0.0,0.0,0.0,0.9634122589360112,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164111,0.0,0.0,0.7858363791652347,0.8052220603694087,0.0,0.0,0.7515784087388412,0.0,0.0,0.0,0.0,0.0,0.7490638403788857,0.0,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267041224500408,0.7717460186585136,0.0,0.0,0.8467739496542059,0.0,0.0,0.0,0.0,0.8064099433629409,0.0,0.0,0.8140782532484635,0.7733497606671375,0.7994981356289076,0.0,0.0,0.0,0.0,0.7695903117242067,0.0,0.0,0.0
ENSG00000164056,0.0,0.0,0.9694869064766428,0.950369514848875,0.0,0.0,0.0,0.9483223712962606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0
ENSG00000138709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164040,0.0,0.0,0.0,0.0,0.0,0.0,0.8787437029506849,0.0,0.8811595413995825,0.8508362938528475,0.0,0.0,0.0,0.0,0.0,0.9539601880571117,0.0,0.0,0.0,0.0,0.0,0.0,0.8478260869565217,0.8556442092294279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206755679586659,0.0,0.0,0.0,0.0,0.0,0.0,0.8533283899659696,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109390,0.0,0.0,0.0,0.717391304347826,0.0,0.0,0.7178311658942181,0.0,0.7546238018118817,0.8036267537137737,0.7250264468400375,0.0,0.7248341829880424,0.0,0.0,0.8076873616031979,0.72936099378959,0.0,0.0,0.0,0.0,0.0,0.7493303094221198,0.7685307821501857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741181211627048,0.9042306438736294,0.0,0.0,0.0,0.7511813549891763,0.0,0.740014936613,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085871,0.0,0.0,0.7779436163280321,0.8085925242175227,0.7391238510608673,0.0,0.6956521739130435,0.0,0.7608241801676543,0.7430351104425348,0.0,0.7298931881137516,0.7110162144121916,0.0,0.0,0.7640265602132549,0.0,0.0,0.0,0.0,0.0,0.0,0.8500138611897178,0.7386923432350159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256801789221556,0.0,0.0,0.0,0.0,0.0,0.7232106962929601,0.8555945067302041,0.0,0.0,0.7812613793041395,0.0,0.0,0.0
ENSG00000153130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060498735179072,0.0,0.0,0.8798751662606779,0.0,0.0,0.0,0.0,0.0,0.0,0.9065835760987323,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111782040285028,0.0,0.0,0.0,0.0,0.0,0.8844025225743003,0.8980284087035967,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.9790273814097695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145425,0.3672920867152836,0.24526580001996912,0.05104899924734364,0.06458051308341649,0.3626949748267298,0.35684938534446387,0.12467598655949468,0.10066613295803899,0.07325497399205746,0.2721207776795263,0.1500307736189469,0.14064631902653238,0.12908002475033636,0.0,0.021739130434782608,0.23791351655255194,0.1657825099385303,0.03396189083223757,0.038034755250682,0.1015722570211991,0.03472792843113775,0.05114116616871046,0.17494099684383557,0.4261307716369629,0.2622398526772209,0.10344742173733919,0.2918122682882392,0.3425201864346214,0.17042762170667233,0.22199874727622324,0.28393792587777844,0.41130960765092267,0.28892506853393884,0.29613330182821856,0.17040723303089972,0.12415405460025954,0.11918283545452615,0.1190601690955784,0.2053124541821687,0.027470118325689564,0.3231323024500971,0.29914723142333655,0.16928301816401276,0.17029446104298468,0.465827623139257,0.16884299335272415,0.19335688067519147
ENSG00000170006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800314592278522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838510492573613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145416,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796977885391401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000052802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9886761139268461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460270715796429,0.9748301298721976,0.9590948910816856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109511,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354555308818817,0.9418138408142588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9305353216502977,0.9484628477822179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826650723167087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991097119839295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8641567126564358,0.8043478260869565,0.0,0.8164803696715314,0.0,0.0,0.9520472793475442,0.9227214844330497,0.0,0.0,0.0,0.0,0.0,0.0,0.8148178354553555,0.0,0.0,0.0,0.8503069450025973,0.9253950054230897,0.0,0.0,0.0,0.0,0.0,0.8209255039691925,0.0,0.0,0.0,0.0,0.0,0.8922165191691854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129128,0.0,0.0,0.0,0.0,0.0,0.0,0.8866302915241407,0.0,0.0,0.0,0.0,0.8557100516298543,0.0,0.0,0.0,0.0,0.0,0.856761828712795,0.9159932952860127,0.0,0.8454388393008191,0.8578201376873514,0.8399081696634707,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418740565362184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000151729,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.9654539046080216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938667048578677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970593530198802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000186352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000154556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347826086956522,0.9378224753815195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818556904792786,0.9507354394249294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
