organ,first_author,year,author_cell_type,embedding,disease,filter,filter_obs_column,filter_obs_value,doi,collection_name,dataset_title,dataset_version_id,journal,collection_url,explorer_url,h5ad_url,tissue_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,session_id,filtered_h5ad_path,dataset,cluster_header,n_clusters,median_silhouette,mean_silhouette,std_silhouette,filtered_cell_count,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
digestive_tract,Nowicki-Osuch,2023,Detailed_Cell_Type,umap_MinDist_0.5_N_Neighbors_15,Barrett esophagus | gastric intestinal metaplasia | gastritis | normal,TRUE,,,10.1158/2159-8290.cd-22-0824,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,UMAP of all data,3962c6c6-3c02-4081-8fd8-6e02c4e72b7b,Cancer Discovery,https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b,https://cellxgene.cziscience.com/e/e5233a94-9e43-418c-8209-6f1400c31530.cxg/,https://datasets.cellxgene.cziscience.com/3962c6c6-3c02-4081-8fd8-6e02c4e72b7b.h5ad,UBERON:0001052 | UBERON:0001155 | UBERON:0001161 | UBERON:0001162 | UBERON:0002114 | UBERON:0002116 | UBERON:0008989 | UBERON:0013473,PATO:0000461,HsapDv:0000121 | HsapDv:0000123 | HsapDv:0000128 | HsapDv:0000135 | HsapDv:0000136 | HsapDv:0000137 | HsapDv:0000139 | HsapDv:0000142 | HsapDv:0000144 | HsapDv:0000147 | HsapDv:0000148 | HsapDv:0000149 | HsapDv:0000151 | HsapDv:0000152 | HsapDv:0000154 | HsapDv:0000156 | HsapDv:0000160 | HsapDv:0000161 | HsapDv:0000163 | HsapDv:0000168 | HsapDv:0000171 | HsapDv:0000209 | unknown,UBERON:0013473: 17742 | UBERON:0001162: 14706 | UBERON:0001161: 13915 | UBERON:0002116: 6761 | UBERON:0001155: 4254 | UBERON:0002114: 4153 | UBERON:0008989: 4006 | UBERON:0001052: 3222,EFO:0009899: 61430 | EFO:0009922: 7329,CL:0002252: 17244 | CL:0000584: 10590 | CL:0002179: 6287 | CL:0000034: 3933 | CL:0000057: 3665 | CL:0000906: 3092 | CL:0019031: 2999 | CL:0002181: 2059 | unknown: 2021 | CL:0000987: 1942 | CL:0000798: 1812 | CL:0000903: 1794 | CL:0000813: 1637 | CL:0000155: 1159 | CL:0002543: 1050 | CL:0002657: 970 | CL:1000413: 877 | CL:0000492: 791 | CL:0000164: 736 | CL:0002268: 698 | CL:0000787: 539 | CL:0000235: 537 | CL:0000985: 389 | CL:0000623: 379 | CL:0000162: 352 | CL:0000097: 311 | CL:0002144: 301 | CL:0000232: 218 | CL:0000576: 189 | CL:0000451: 180 | CL:0000508: 8,PATO:0000461: 68759,PATO:0000383: 32876 | PATO:0000384: 21968 | unknown: 13915,unknown: 13915 | 48-year-old stage: 7337 | 67-year-old stage: 6672 | 77-year-old stage: 4927 | 57-year-old stage: 3414 | 53-year-old stage: 3083 | 60-year-old stage: 2857 | 27-year-old stage: 2697 | 69-year-old stage: 2589 | 45-year-old stage: 2541 | 66-year-old stage: 2332 | 29-year-old stage: 2154 | 43-year-old stage: 1996 | 55-year-old stage: 1915 | 41-year-old stage: 1494 | 54-year-old stage: 1486 | 74-year-old stage: 1333 | 58-year-old stage: 1312 | 83-year-old stage: 1149 | 42-year-old stage: 1027 | 34-year-old stage: 902 | 50-year-old stage: 890 | 62-year-old stage: 737 | 1-month-old stage: 0 | 1-year-old stage: 0 | 10-month-old stage: 0 | 10-year-old stage: 0 | 101-year-old stage: 0 | 102-year-old stage: 0 | 10th week post-fertilization stage: 0 | 11-month-old stage: 0 | 11-year-old stage: 0 | 111-year-old stage: 0 | 11th week post-fertilization stage: 0 | 12-month-old stage: 0 | 12-year-old stage: 0 | 12th week post-fertilization stage: 0 | 13-month-old stage: 0 | 13-year-old stage: 0 | 13th week post-fertilization stage: 0 | 14-month-old stage: 0 | 14-year-old stage: 0 | 14th week post-fertilization stage: 0 | 15-19 year-old: 0 | 15-month-old stage: 0 | 15-year-old stage: 0 | 15th week post-fertilization stage: 0 | 16-month-old stage: 0 | 16-year-old stage: 0 | 16th week post-fertilization stage: 0 | 17-year-old stage: 0 | 17th week post-fertilization stage: 0 | 18-month-old stage: 0 | 18-year-old stage: 0 | 18th week post-fertilization stage: 0 | 19-month-old stage: 0 | 19-year-old stage: 0 | 19th week post-fertilization stage: 0 | 2-month-old stage: 0 | 2-year-old stage: 0 | 20-month-old stage: 0 | 20-year-old stage: 0 | 20th week post-fertilization stage: 0 | 21-month-old stage: 0 | 21-year-old stage: 0 | 21st week post-fertilization stage: 0 | 22-year-old stage: 0 | 22nd week post-fertilization stage: 0 | 23-year-old stage: 0 | 23rd week post-fertilization stage: 0 | 24-year-old stage: 0 | 24th week post-fertilization stage: 0 | 25-year-old stage: 0 | 25th week post-fertilization stage: 0 | 26-year-old stage: 0 | 26th week post-fertilization stage: 0 | 27th week post-fertilization stage: 0 | 28-year-old stage: 0 | 3-month-old stage: 0 | 3-year-old stage: 0 | 30-year-old stage: 0 | 31-year-old stage: 0 | 31st week post-fertilization stage: 0 | 32-year-old stage: 0 | 32nd week post-fertilization stage: 0 | 33-year-old stage: 0 | 33rd week post-fertilization stage: 0 | 34th week post-fertilization stage: 0 | 35-year-old stage: 0 | 36-year-old stage: 0 | 37-year-old stage: 0 | 38-year-old stage: 0 | 39-year-old stage: 0 | 4-month-old stage: 0 | 4-year-old stage: 0 | 40-year-old stage: 0 | 44-year-old stage: 0 | 46-year-old stage: 0 | 47-year-old stage: 0 | 49-year-old stage: 0 | 5-month-old stage: 0 | 5-year-old stage: 0 | 51-year-old stage: 0 | 52-year-old stage: 0 | 56-year-old stage: 0 | 59-year-old stage: 0 | 6-month-old stage: 0 | 6-year-old stage: 0 | 60-79 year-old stage: 0 | 61-year-old stage: 0 | 63-year-old stage: 0 | 64-year-old stage: 0 | 65-year-old stage: 0 | 68-year-old stage: 0 | 7-month-old stage: 0 | 7-year-old stage: 0 | 70-year-old stage: 0 | 71-year-old stage: 0 | 72-year-old stage: 0 | 73-year-old stage: 0 | 75-year-old stage: 0 | 76-year-old stage: 0 | 78-year-old stage: 0 | 79-year-old stage: 0 | 8-month-old stage: 0 | 8-year-old stage: 0 | 80 year-old and over stage: 0 | 80-year-old stage: 0 | 81-year-old stage: 0 | 82-year-old stage: 0 | 84-year-old stage: 0 | 85-year-old stage: 0 | 86-year-old stage: 0 | 87-year-old stage: 0 | 88-year-old stage: 0 | 89-year-old stage: 0 | 9-month-old stage: 0 | 9-year-old stage: 0 | 90 year-old and over stage: 0 | 90-year-old stage: 0 | 91-year-old stage: 0 | 92-year-old stage: 0 | 93-year-old stage: 0 | 94-year-old stage: 0 | 95-year-old stage: 0 | 96-year-old stage: 0 | 97-year-old stage: 0 | 9th week post-fertilization stage: 0 | Carnegie stage 01: 0 | Carnegie stage 09: 0 | Carnegie stage 10: 0 | Carnegie stage 11: 0 | Carnegie stage 12: 0 | Carnegie stage 13: 0 | Carnegie stage 14: 0 | Carnegie stage 15: 0 | Carnegie stage 16: 0 | Carnegie stage 17: 0 | Carnegie stage 18: 0 | Carnegie stage 19: 0 | Carnegie stage 20: 0 | Carnegie stage 21: 0 | Carnegie stage 22: 0 | Carnegie stage 23: 0 | adult stage: 0 | blastula stage: 0 | child stage (1-4 yo): 0 | eighth LMP month stage: 0 | eighth decade stage: 0 | embryonic stage: 0 | fifth LMP month stage: 0 | fifth decade stage: 0 | fourth LMP month stage: 0 | fourth decade stage: 0 | infant stage: 0 | juvenile stage (5-14 yo): 0 | late adult stage: 0 | middle aged stage: 0 | newborn stage (0-28 days): 0 | ninth LMP month stage: 0 | ninth decade stage: 0 | nursing stage (0-11 months): 0 | organogenesis stage: 0 | pediatric stage: 0 | postnatal stage: 0 | prenatal stage: 0 | prime adult stage: 0 | seventh LMP month stage: 0 | seventh decade stage: 0 | sixth LMP month stage: 0 | sixth decade stage: 0 | tenth decade stage: 0 | third decade stage: 0 | young adult stage: 0,f4e7f2,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cabfd3d80718c05efdca/work/a5/0fea33f8c1c73df247e40d9991d7cb/digestive_tract_Nowicki-Osuch_Cancer_Discovery_2023_Detailed_Cell_Type_umap_MinDist_0.5_N_Neighbors_15_e72b7b_adata_filtered.h5ad,digestive_tract_Nowicki-Osuch_Cancer_Discovery_2023_Detailed_Cell_Type_umap_MinDist_0.5_N_Neighbors_15_e72b7b,Detailed_Cell_Type,47,0.4795673320764638,0.42564969941467634,0.2867923145878287,54840,21,15,11,0.75,0.6829740559587892
