software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,Detailed_Cell_Type,NK-cells_Gastric,88,0.7341269841269841,0.902439024390244,0.4204545454545454,54748,4,51,37,2,"['ENSG00000150045', 'ENSG00000203747']","['ENSG00000150045', 'ENSG00000115523', 'ENSG00000203747', 'ENSG00000239713', 'ENSG00000100453', 'ENSG00000134539', 'ENSG00000180644', 'ENSG00000077984', 'ENSG00000211829', 'ENSG00000275302']",1.0
4.1,Detailed_Cell_Type,NK-cells_Intestine,185,0.7548579970104634,0.8347107438016529,0.5459459459459459,54635,20,84,101,2,"['ENSG00000117281', 'ENSG00000186891']","['ENSG00000189013', 'ENSG00000117281', 'ENSG00000186891', 'ENSG00000170442', 'ENSG00000167664', 'ENSG00000211829', 'ENSG00000198821', 'ENSG00000145649', 'ENSG00000110244', 'ENSG00000110245']",1.0
4.1,Detailed_Cell_Type,Monocytes,61,0.7777777777777778,0.8536585365853658,0.5737704918032787,54773,6,26,35,1,['ENSG00000085265'],"['ENSG00000085265', 'ENSG00000038427', 'ENSG00000163563', 'ENSG00000177575', 'ENSG00000066336', 'ENSG00000163131', 'ENSG00000143546', 'ENSG00000163220', 'ENSG00000158869', 'ENSG00000196154']",1.0
4.1,Detailed_Cell_Type,pDC,66,0.196078431372549,0.4444444444444444,0.0606060606060606,54769,5,62,4,1,['ENSG00000027697'],"['ENSG00000112149', 'ENSG00000027697', 'ENSG00000223865', 'ENSG00000196126', 'ENSG00000231389', 'ENSG00000204287', 'ENSG00000019582', 'ENSG00000123416', 'ENSG00000051108', 'ENSG00000164687']",0.1049269661307334
4.1,Detailed_Cell_Type,Macrophages_Activated,156,0.6858407079646017,0.8378378378378378,0.3974358974358974,54672,12,94,62,2,"['ENSG00000277632', 'ENSG00000112149']","['ENSG00000277632', 'ENSG00000125538', 'ENSG00000276085', 'ENSG00000182578', 'ENSG00000010327', 'ENSG00000112149', 'ENSG00000170458', 'ENSG00000173369', 'ENSG00000173372', 'ENSG00000159189']",0.7745314240455627
4.1,Detailed_Cell_Type,Macrophages,298,0.7504970178926441,0.8531073446327684,0.5067114093959731,54516,26,147,151,3,"['ENSG00000159189', 'ENSG00000173369', 'ENSG00000204472']","['ENSG00000159189', 'ENSG00000173372', 'ENSG00000110077', 'ENSG00000173369', 'ENSG00000204257', 'ENSG00000204472', 'ENSG00000196735', 'ENSG00000179344', 'ENSG00000231389', 'ENSG00000223865']",0.6103799939155579
4.1,Detailed_Cell_Type,cDC1,63,0.3392330383480826,0.3333333333333333,0.365079365079365,54731,46,40,23,2,"['ENSG00000204482', 'ENSG00000223865']","['ENSG00000204482', 'ENSG00000204472', 'ENSG00000223865', 'ENSG00000231389', 'ENSG00000103187', 'ENSG00000196126', 'ENSG00000180817', 'ENSG00000115091', 'ENSG00000204287', 'ENSG00000019582']",0.2957900762557983
4.1,Detailed_Cell_Type,Enteroendocrine_GAST,5,1.0,1.0,1.0,54835,0,0,5,1,['ENSG00000184502'],"['ENSG00000184502', 'ENSG00000162595', 'ENSG00000173805', 'ENSG00000147003', 'ENSG00000145642', 'ENSG00000176840', 'ENSG00000111704', 'ENSG00000109911', 'ENSG00000159713', 'ENSG00000165066']",1.0
4.1,Detailed_Cell_Type,Enteroendocrine_CHGA,648,0.796079779917469,0.8194690265486726,0.7145061728395061,54090,102,185,463,1,['ENSG00000100604'],"['ENSG00000163497', 'ENSG00000163499', 'ENSG00000141837', 'ENSG00000100604', 'ENSG00000171951', 'ENSG00000173404', 'ENSG00000133169', 'ENSG00000086619', 'ENSG00000089199', 'ENSG00000166922']",0.6473963856697083
4.1,Detailed_Cell_Type,Enteroendocrine_GHRL,629,0.9282224727546036,0.9724409448818898,0.7853736089030207,54197,14,135,494,2,"['ENSG00000151726', 'ENSG00000176956']","['ENSG00000136698', 'ENSG00000151726', 'ENSG00000160678', 'ENSG00000176956', 'ENSG00000109072', 'ENSG00000145692', 'ENSG00000170091', 'ENSG00000114115', 'ENSG00000132821', 'ENSG00000185897']",1.0
4.1,Detailed_Cell_Type,Foveolar_Intermediate,2855,0.7116836961350511,0.7628571428571429,0.5611208406304729,51487,498,1253,1602,2,"['ENSG00000160182', 'ENSG00000107159']","['ENSG00000183607', 'ENSG00000160181', 'ENSG00000215182', 'ENSG00000160182', 'ENSG00000107159', 'ENSG00000163993', 'ENSG00000196188', 'ENSG00000169605', 'ENSG00000181019', 'ENSG00000104267']",0.4125623703002929
4.1,Detailed_Cell_Type,Foveolar_Differentiated,2348,0.7748404740200547,0.8462974486621033,0.5792163543441227,52245,247,988,1360,2,"['ENSG00000105641', 'ENSG00000169605']","['ENSG00000105641', 'ENSG00000140279', 'ENSG00000169605', 'ENSG00000183607', 'ENSG00000137501', 'ENSG00000168631', 'ENSG00000215182', 'ENSG00000160182', 'ENSG00000160181', 'ENSG00000185499']",0.9047621488571168
4.1,Detailed_Cell_Type,Enterocytes,6441,0.9172065097171748,0.9212823361371212,0.9012575687005124,47903,496,636,5805,2,"['ENSG00000136872', 'ENSG00000114113']","['ENSG00000136872', 'ENSG00000114113', 'ENSG00000084674', 'ENSG00000160868', 'ENSG00000241224', 'ENSG00000168955', 'ENSG00000197165', 'ENSG00000015413', 'ENSG00000060566', 'ENSG00000165828']",1.0
4.1,Detailed_Cell_Type,Goblet,2990,0.9111517120043308,0.9138106549032916,0.9006688963210703,51596,254,297,2693,1,['ENSG00000198788'],"['ENSG00000198788', 'ENSG00000016490', 'ENSG00000179914', 'ENSG00000172238', 'ENSG00000134193', 'ENSG00000116176', 'ENSG00000122711', 'ENSG00000167748', 'ENSG00000174992', 'ENSG00000275395']",1.0
4.1,Detailed_Cell_Type,Parietal,318,0.7345971563981043,0.7848101265822784,0.5849056603773585,54471,51,132,186,1,['ENSG00000186009'],"['ENSG00000186009', 'ENSG00000134812', 'ENSG00000105675', 'ENSG00000167699', 'ENSG00000060762', 'ENSG00000166165', 'ENSG00000182054', 'ENSG00000159197', 'ENSG00000014641', 'ENSG00000111716']",1.0
4.1,Detailed_Cell_Type,Chief,732,0.8603896103896104,0.9352941176470588,0.6516393442622951,54075,33,255,477,3,"['ENSG00000229183', 'ENSG00000256713', 'ENSG00000229859']","['ENSG00000229183', 'ENSG00000256713', 'ENSG00000229859', 'ENSG00000157315', 'ENSG00000185615', 'ENSG00000164850', 'ENSG00000134216', 'ENSG00000153446', 'ENSG00000096088', 'ENSG00000182333']",1.0
4.1,Detailed_Cell_Type,Neck-Cells,1312,0.7735020661157025,0.9359375,0.4565548780487805,53487,41,713,599,2,"['ENSG00000184956', 'ENSG00000172461']","['ENSG00000184956', 'ENSG00000172461', 'ENSG00000130957', 'ENSG00000257764', 'ENSG00000122176', 'ENSG00000161798', 'ENSG00000153446', 'ENSG00000096088', 'ENSG00000182333', 'ENSG00000159197']",1.0
4.1,Detailed_Cell_Type,SMG,970,0.8413307741522713,0.9758812615955472,0.5422680412371134,53857,13,444,526,2,"['ENSG00000078898', 'ENSG00000111215']","['ENSG00000078898', 'ENSG00000161055', 'ENSG00000156689', 'ENSG00000135480', 'ENSG00000117983', 'ENSG00000111215', 'ENSG00000134827', 'ENSG00000110484', 'ENSG00000110195', 'ENSG00000152931']",1.0
