clusterName,NSForest_markers,f_score
NK-cells_Gastric,"['ENSG00000150045', 'ENSG00000203747']",0.7341269841269841
NK-cells_Intestine,"['ENSG00000117281', 'ENSG00000186891']",0.7548579970104634
Monocytes,['ENSG00000085265'],0.7777777777777778
pDC,['ENSG00000027697'],0.196078431372549
Macrophages_Activated,"['ENSG00000277632', 'ENSG00000112149']",0.6858407079646017
Macrophages,"['ENSG00000159189', 'ENSG00000173369', 'ENSG00000204472']",0.7504970178926441
cDC1,"['ENSG00000204482', 'ENSG00000223865']",0.3392330383480826
Enteroendocrine_GAST,['ENSG00000184502'],1.0
Enteroendocrine_CHGA,['ENSG00000100604'],0.796079779917469
Enteroendocrine_GHRL,"['ENSG00000151726', 'ENSG00000176956']",0.9282224727546036
Foveolar_Intermediate,"['ENSG00000160182', 'ENSG00000107159']",0.7116836961350511
Foveolar_Differentiated,"['ENSG00000105641', 'ENSG00000169605']",0.7748404740200547
Enterocytes,"['ENSG00000136872', 'ENSG00000114113']",0.9172065097171748
Goblet,['ENSG00000198788'],0.9111517120043308
Parietal,['ENSG00000186009'],0.7345971563981043
Chief,"['ENSG00000229183', 'ENSG00000256713', 'ENSG00000229859']",0.8603896103896104
Neck-Cells,"['ENSG00000184956', 'ENSG00000172461']",0.7735020661157025
SMG,"['ENSG00000078898', 'ENSG00000111215']",0.8413307741522713
Intestinal_Undifferentiated,"['ENSG00000144354', 'ENSG00000102837']",0.7525383237109298
Enterocytes_Intermediate,"['ENSG00000079112', 'ENSG00000163586', 'ENSG00000166869', 'ENSG00000105755']",0.6012983673994087
Mast_Cells,['ENSG00000197253'],0.6802325581395349
Mast_Cells_Activated,"['ENSG00000263961', 'ENSG00000149534', 'ENSG00000157404', 'ENSG00000213316']",0.5160142348754448
Naïve_FCMR,"['ENSG00000211899', 'ENSG00000127528']",0.4934210526315789
Bmem,"['ENSG00000240505', 'ENSG00000007312', 'ENSG00000156738', 'ENSG00000128218']",0.4290123456790123
Naïve,"['ENSG00000156738', 'ENSG00000128218', 'ENSG00000227507']",0.4822994478726859
Activated_CD4,"['ENSG00000168685', 'ENSG00000082074', 'ENSG00000227507']",0.2903225806451613
Th1_Th17_TReg,"['ENSG00000168685', 'ENSG00000111796']",0.3208625617043388
gdT,"['ENSG00000167286', 'ENSG00000145649', 'ENSG00000271503']",0.2343584305408271
Tmem,"['ENSG00000275302', 'ENSG00000167286']",0.6375545851528385
Activated_CD8,"['ENSG00000167286', 'ENSG00000116824', 'ENSG00000271503']",0.5668887038578962
IgA1_IGLambda,"['ENSG00000211677', 'ENSG00000211895']",0.8485639686684073
IgG_IGM_IGLambda,"['ENSG00000211677', 'ENSG00000211896', 'ENSG00000211679']",0.75
Erythrocyte,['ENSG00000244734'],1.0
Superficial,"['ENSG00000185873', 'ENSG00000105427']",0.939516129032258
Intermediate,"['ENSG00000057149', 'ENSG00000167656', 'ENSG00000163209']",0.7078479313485786
Suprabasal,"['ENSG00000186081', 'ENSG00000163331', 'ENSG00000167656']",0.8277758531093019
Basal,"['ENSG00000145824', 'ENSG00000171346']",0.7608568418588318
Venous,"['ENSG00000213088', 'ENSG00000122679']",0.7116854750637058
Contamination,"['ENSG00000167874', 'ENSG00000127920']",0.4280821917808219
Arterial capillary,"['ENSG00000171105', 'ENSG00000185010', 'ENSG00000102755']",0.3502235469448584
Arterial,"['ENSG00000178878', 'ENSG00000176907', 'ENSG00000176435']",0.5633802816901409
S3,['ENSG00000133392'],0.8843064565956132
S2,"['ENSG00000004799', 'ENSG00000182326', 'ENSG00000106538']",0.2579365079365079
S1,['ENSG00000077942'],0.956434651977967
IgG_IGM_IGKappa,"['ENSG00000211896', 'ENSG00000211592']",0.7858546168958742
IgA2High_IGKappa,['ENSG00000211890'],0.8695652173913043
IgA1_IGKappa,"['ENSG00000211895', 'ENSG00000211592']",0.965531561461794
