organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
digestive_tract,Nowicki-Osuch,Cancer Discovery,2023,10.1158/2159-8290.cd-22-0824,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,UMAP of all data,https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b,https://cellxgene.cziscience.com/e/e5233a94-9e43-418c-8209-6f1400c31530.cxg/,https://datasets.cellxgene.cziscience.com/3962c6c6-3c02-4081-8fd8-6e02c4e72b7b.h5ad,Detailed_Cell_Type,umap_MinDist_0.5_N_Neighbors_15,54840,47,0.4795673320764638,0.40592288417354755,0.22990990537609354,0.75,0.6829740559587892,47
