clusterName,NSForest_markers,f_score
Doublet,"['ENSG00000138315', 'ENSG00000160339', 'ENSG00000163687', 'ENSG00000111796', 'ENSG00000145649']",0.5786026200873362
LSEC,['ENSG00000127329'],0.8446010283755475
Platelets,"['ENSG00000163736', 'ENSG00000163737']",0.807799442896936
HSC,"['ENSG00000101335', 'ENSG00000149591']",0.7916437603078614
Cholangiocytes,"['ENSG00000135480', 'ENSG00000164825']",0.903954802259887
Hepatocytes,"['ENSG00000066813', 'ENSG00000091513']",0.8408345544623543
Neutrophil,"['ENSG00000112303', 'ENSG00000135842']",0.8048927816369676
gd T-cells,"['ENSG00000115523', 'ENSG00000100453']",0.8186206020576654
NK-like cells,"['ENSG00000143184', 'ENSG00000100385']",0.7826160053799597
CD3+ T-cells,['ENSG00000167286'],0.863996273870517
Mature B-cells,"['ENSG00000156738', 'ENSG00000105369']",0.8750754375377188
Plasma cells,"['ENSG00000061656', 'ENSG00000099958']",0.7174490699734278
Cycling Plasma,"['ENSG00000171848', 'ENSG00000101057']",0.7139107611548556
Cycling Myeloid,"['ENSG00000131747', 'ENSG00000148773']",0.5846994535519126
Erythrocytes,"['ENSG00000112077', 'ENSG00000250361']",0.912442396313364
Myeloid Erythrocytes (phagocytosis),"['ENSG00000073754', 'ENSG00000244734', 'ENSG00000223609']",0.8759124087591241
KC Like,"['ENSG00000073754', 'ENSG00000019169']",0.837664692372779
CDC1,"['ENSG00000197992', 'ENSG00000131203']",0.9405940594059404
Macrophage (MHCII high),"['ENSG00000129538', 'ENSG00000159189', 'ENSG00000173372', 'ENSG00000173369']",0.5467289719626168
Mono-Mac,"['ENSG00000038427', 'ENSG00000143546']",0.8834776334776335
