clusterName,NSForest_markers,f_score,onTarget,precision,recall
Alveolar macrophages,"['ENSG00000132170', 'ENSG00000122641']",0.8094475580464372,1.0,0.8791304347826087,0.6145896656534955
Monocyte-derived macrophages,['ENSG00000124491'],0.6928225576758759,1.0,0.7796474358974359,0.4793103448275862
Transitioning MDM,"['ENSG00000069849', 'ENSG00000198223']",0.3157398680490104,0.5747530460357666,0.3544973544973545,0.2196721311475409
Dendritic cells,"['ENSG00000198223', 'ENSG00000048052']",0.4324324324324324,0.539831280708313,0.6808510638297872,0.1758241758241758
Monocytes,"['ENSG00000170873', 'ENSG00000204634']",0.4697452229299363,0.5596096515655518,0.7814569536423841,0.1809815950920245
Plasma cells,['ENSG00000211592'],0.7584745762711864,1.0,0.8075187969924812,0.6102272727272727
Cycling NK/T cells,"['ENSG00000109685', 'ENSG00000082898', 'ENSG00000171044', 'ENSG00000249859']",0.2865995352439969,1.0,0.4512195121951219,0.1165354330708661
B cells,"['ENSG00000112182', 'ENSG00000153064']",0.5230288836846214,0.7577879428863525,0.67,0.2785862785862786
Activated B cells,"['ENSG00000153064', 'ENSG00000255733']",0.5691906005221932,0.4570925533771515,0.6749226006191951,0.3499197431781701
Tregs,"['ENSG00000227240', 'ENSG00000030419']",0.5153508771929824,1.0,0.7833333333333333,0.2175925925925926
AT2,['ENSG00000273540'],0.8782776879419132,1.0,0.8997888582101673,0.8016206048328751
Airway club,"['ENSG00000285801', 'ENSG00000236039', 'ENSG00000168878']",0.1364628820960698,0.6013612151145935,0.1264755480607082,0.1994680851063829
ECM-high epithelial,"['ENSG00000151150', 'ENSG00000134871', 'ENSG00000150672', 'ENSG00000163694', 'ENSG00000134884']",0.1874244256348246,0.065898410975933,0.25,0.093655589123867
AT1,"['ENSG00000257894', 'ENSG00000182010']",0.8606856309263311,1.0,0.9524992238435268,0.621178376189512
Neuronal cells,['ENSG00000189056'],0.7928505957836847,1.0,0.9105263157894736,0.5226586102719033
Arterial endothelial cells,['ENSG00000155011'],0.7660521296884933,1.0,0.8310344827586207,0.5835351089588378
Pulmonary venous endothelial cells,"['ENSG00000204442', 'ENSG00000048052']",0.5138339920948617,0.6182639598846436,1.0,0.174496644295302
Systemic venous endothelial cells,"['ENSG00000162618', 'ENSG00000151789']",0.5279503105590062,1.0,0.7083333333333334,0.2615384615384615
Endothelial cells (other),"['ENSG00000165810', 'ENSG00000110328', 'ENSG00000110799', 'ENSG00000117114']",0.1648773006134969,0.1495178937911987,0.156934306569343,0.2067307692307692
Inflamed endothelial cells,"['ENSG00000204301', 'ENSG00000069122']",0.1818181818181818,0.603323757648468,0.2666666666666666,0.08
Endothelial cells (general),"['ENSG00000163072', 'ENSG00000165810']",0.5420054200542005,0.4656996726989746,0.7407407407407407,0.261437908496732
Capillary endothelial cells,"['ENSG00000164120', 'ENSG00000268388']",0.5640612409347301,0.7604056596755981,0.8484848484848485,0.2409638554216867
Vascular smooth muscle,"['ENSG00000094963', 'ENSG00000183287', 'ENSG00000152527', 'ENSG00000136546', 'ENSG00000247809', 'ENSG00000184347']",0.0811992504684572,0.2565434575080871,0.0706521739130434,0.2015503875968992
Mesothelial FB,"['ENSG00000162692', 'ENSG00000041515', 'ENSG00000123243']",0.7142857142857143,1.0,1.0,0.3333333333333333
Pericytes,['ENSG00000185736'],0.6365740740740741,1.0,0.8088235294117647,0.34375
Airway smooth muscle,"['ENSG00000133392', 'ENSG00000249669']",0.6323877068557919,1.0,0.9553571428571428,0.2688442211055276
Alveolar FB,"['ENSG00000135298', 'ENSG00000133026']",0.6888849177984274,0.840467631816864,0.8435448577680525,0.3974226804123711
Other FB,['ENSG00000102466'],0.3537170263788969,0.4350660443305969,0.472,0.1766467065868263
Intermediate pathological FB,"['ENSG00000163359', 'ENSG00000140937', 'ENSG00000164692']",0.478606087340097,0.3057810366153717,0.5279805352798054,0.348314606741573
Adventitial FB,"['ENSG00000091986', 'ENSG00000153823']",0.6200909466721786,0.7702805399894714,0.8021390374331551,0.3250270855904659
Pathological FB,['ENSG00000139329'],0.625,1.0,0.7678571428571429,0.3583333333333333
CD4+ T cells,['ENSG00000172673'],0.6740647792330013,1.0,0.6848605577689243,0.634083364072298
CD8+ T cells,"['ENSG00000136250', 'ENSG00000158985']",0.3445305770887166,0.2805007696151733,0.3582089552238806,0.298879202988792
NK cells,"['ENSG00000134539', 'ENSG00000198821']",0.5337965887555275,0.7880960702896118,0.7897196261682243,0.2324621733149931
Mast cells,"['ENSG00000157404', 'ENSG00000185052']",0.8810126582278481,1.0,0.9802816901408452,0.6270270270270271
Cycling epithelial,"['ENSG00000142541', 'ENSG00000187514']",0.3911042944785276,0.4919919967651367,0.4434782608695652,0.265625
Tuft-like,"['ENSG00000158710', 'ENSG00000184292', 'ENSG00000106541']",0.449438202247191,1.0,0.6666666666666666,0.1951219512195122
Airway goblet,"['ENSG00000214814', 'ENSG00000171889']",0.5641272902603665,1.0,0.6698473282442748,0.3458128078817734
Airway mucous,['ENSG00000127928'],0.4406130268199233,0.5493902564048767,0.4359205776173285,0.4604385128693994
Airway ciliated,"['ENSG00000174844', 'ENSG00000197826']",0.9293456443195504,1.0,0.9665970772442588,0.8052173913043478
Airway basal,"['ENSG00000230937', 'ENSG00000128422']",0.6608478802992519,1.0,0.913793103448276,0.3136094674556213
