clusterName,NSForest_markers,f_score,onTarget,precision,recall
Artery,"['ENSG00000126878', 'ENSG00000135919']",0.6617647058823529,0.7621827125549316,0.9642857142857144,0.2934782608695652
Bronchial Vessel 1,"['ENSG00000054598', 'ENSG00000166265']",0.5851063829787234,0.7726705074310303,0.75,0.3113207547169811
Lymphatic,['ENSG00000137077'],0.9669811320754716,1.0,0.9761904761904762,0.9318181818181818
Lipofibroblast,"['ENSG00000137558', 'ENSG00000088882']",0.8035714285714286,1.0,1.0,0.45
Adventitial Fibroblast,"['ENSG00000145423', 'ENSG00000164530']",0.8463035019455253,1.0,0.9775280898876404,0.5506329113924051
Alveolar Fibroblast,"['ENSG00000165197', 'ENSG00000165124']",0.8642857142857143,0.7018946409225464,0.9307692307692308,0.6722222222222223
Myofibroblast,"['ENSG00000149090', 'ENSG00000156427', 'ENSG00000114200']",0.6439393939393939,0.4619718790054321,0.85,0.3269230769230769
Fibromyocyte,"['ENSG00000106772', 'ENSG00000164694', 'ENSG00000132329']",0.5555555555555556,1.0,1.0,0.2
Airway Smooth Muscle,"['ENSG00000118194', 'ENSG00000018625']",0.7952691680261011,0.7852071523666382,0.8863636363636364,0.5635838150289018
Vascular Smooth Muscle,"['ENSG00000181856', 'ENSG00000158859', 'ENSG00000187513']",0.5925925925925926,0.4008352756500244,0.7032967032967034,0.3636363636363636
Alveolar Epithelial Type 1,"['ENSG00000182010', 'ENSG00000136155']",0.878334417696812,1.0,0.967741935483871,0.6413301662707839
Club,"['ENSG00000196188', 'ENSG00000164265']",0.8110236220472441,0.5405504107475281,0.8489010989010989,0.688195991091314
Signaling Alveolar Epithelial Type 2,"['ENSG00000146477', 'ENSG00000235584', 'ENSG00000096088', 'ENSG00000164265']",0.6106194690265486,0.7242990136146545,0.7582417582417582,0.3432835820895522
Alveolar Epithelial Type 2,"['ENSG00000162551', 'ENSG00000167972']",0.897887323943662,0.8156156539916992,0.949238578680203,0.7381578947368421
Ciliated,"['ENSG00000164972', 'ENSG00000153789']",0.9940981187753596,1.0,0.998148148148148,0.9782214156079856
Goblet,"['ENSG00000125999', 'ENSG00000117983']",0.9303482587064676,1.0,0.9689119170984456,0.8025751072961373
Differentiating Basal,"['ENSG00000057149', 'ENSG00000137975', 'ENSG00000206073']",0.7476635514018691,1.0,1.0,0.3720930232558139
Basal,"['ENSG00000128422', 'ENSG00000230937']",0.8701923076923077,0.5353302955627441,0.905,0.7541666666666667
Neuroendocrine,['ENSG00000134443'],0.99250936329588,1.0,1.0,0.9636363636363636
Basophil/Mast 1,"['ENSG00000149534', 'ENSG00000172236']",0.995575221238938,1.0,1.0,0.9782608695652174
CD4+ Memory/Effector T,['ENSG00000198851'],0.2941176470588235,0.3508195281028747,1.0,0.0769230769230769
Proliferating NK/T,"['ENSG00000105011', 'ENSG00000089685']",0.8163265306122449,1.0,1.0,0.4705882352941176
Natural Killer,"['ENSG00000198574', 'ENSG00000134539']",0.911561781308802,0.4171426892280578,0.945770065075922,0.7963470319634703
Natural Killer T,"['ENSG00000143184', 'ENSG00000237499']",0.4326923076923077,0.6513543128967285,0.6923076923076923,0.173076923076923
B,"['ENSG00000105369', 'ENSG00000156738']",0.9375,1.0,1.0,0.75
Neutrophil,['ENSG00000162747'],0.9623430962343096,1.0,0.9787234042553192,0.9019607843137256
Capillary,"['ENSG00000142748', 'ENSG00000078401']",0.7763009049773756,0.2720464169979095,0.8243243243243243,0.6295871559633027
Capillary Aerocyte,"['ENSG00000171243', 'ENSG00000164120']",0.7588235294117647,0.4370394349098205,0.8029045643153527,0.6221864951768489
Capillary Intermediate 1,"['ENSG00000214455', 'ENSG00000171243', 'ENSG00000188015', 'ENSG00000174804']",0.5783582089552238,0.4953556656837463,0.6888888888888889,0.3522727272727273
Vein,"['ENSG00000213088', 'ENSG00000133800']",0.7894736842105263,0.767021119594574,1.0,0.4285714285714285
Intermediate Monocyte,"['ENSG00000021852', 'ENSG00000241886']",0.8333333333333334,1.0,1.0,0.5
Macrophage,"['ENSG00000183019', 'ENSG00000155659']",0.7608695652173914,0.56553715467453,0.9333333333333332,0.4375
IGSF21+ Dendritic,"['ENSG00000168546', 'ENSG00000124491']",0.8928571428571429,0.8170608878135681,1.0,0.625
Myeloid Dendritic Type 2,"['ENSG00000112799', 'ENSG00000162711']",0.6666666666666666,0.6448372006416321,1.0,0.2857142857142857
Classical Monocyte,"['ENSG00000169385', 'ENSG00000085265']",0.7777777777777778,0.7726455926895142,1.0,0.4117647058823529
Nonclassical Monocyte,"['ENSG00000172322', 'ENSG00000142512', 'ENSG00000140090']",0.8974358974358975,1.0,1.0,0.6363636363636364
Dendritic,"['ENSG00000166428', 'ENSG00000105383']",0.6578947368421053,0.3777976334095001,0.7142857142857143,0.5
Plasmacytoid Dendritic,"['ENSG00000198178', 'ENSG00000132465']",0.945945945945946,1.0,1.0,0.7777777777777778
CD8+ Naive T,"['ENSG00000227191', 'ENSG00000225783']",0.7300884955752213,0.573481559753418,0.8461538461538461,0.4714285714285714
CD4+ Naive T,"['ENSG00000081059', 'ENSG00000167286', 'ENSG00000005059']",0.3703703703703703,0.345652312040329,1.0,0.1052631578947368
Pericyte,"['ENSG00000105894', 'ENSG00000131097']",0.8600802407221665,0.5848280191421509,0.929539295392954,0.6621621621621622
