software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,free_annotation,Artery,92,0.6617647058823529,0.9642857142857144,0.2934782608695652,8560,1,65,27,2,"['ENSG00000126878', 'ENSG00000135919']","['ENSG00000155011', 'ENSG00000089250', 'ENSG00000164683', 'ENSG00000126878', 'ENSG00000265107', 'ENSG00000135919', 'ENSG00000174175', 'ENSG00000099139', 'ENSG00000101000', 'ENSG00000107562']",0.7621827125549316
4.1,free_annotation,Bronchial Vessel 1,106,0.5851063829787234,0.75,0.3113207547169811,8536,11,73,33,2,"['ENSG00000054598', 'ENSG00000166265']","['ENSG00000054598', 'ENSG00000197245', 'ENSG00000130300', 'ENSG00000166265', 'ENSG00000233929', 'ENSG00000163638', 'ENSG00000157554', 'ENSG00000152661', 'ENSG00000048162', 'ENSG00000164056']",0.7726705074310303
4.1,free_annotation,Lymphatic,44,0.9669811320754716,0.9761904761904762,0.9318181818181818,8608,1,3,41,1,['ENSG00000137077'],"['ENSG00000137077', 'ENSG00000267583', 'ENSG00000166257', 'ENSG00000205038', 'ENSG00000144648', 'ENSG00000189056', 'ENSG00000037280', 'ENSG00000138722', 'ENSG00000184058', 'ENSG00000170323']",1.0
4.1,free_annotation,Lipofibroblast,20,0.8035714285714286,1.0,0.45,8633,0,11,9,2,"['ENSG00000137558', 'ENSG00000088882']","['ENSG00000184937', 'ENSG00000137558', 'ENSG00000122691', 'ENSG00000188257', 'ENSG00000105509', 'ENSG00000088882', 'ENSG00000112541', 'ENSG00000224743', 'ENSG00000117152', 'ENSG00000102802']",1.0
4.1,free_annotation,Adventitial Fibroblast,158,0.8463035019455253,0.9775280898876404,0.5506329113924051,8493,2,71,87,2,"['ENSG00000145423', 'ENSG00000164530']","['ENSG00000145423', 'ENSG00000164530', 'ENSG00000197614', 'ENSG00000168079', 'ENSG00000163520', 'ENSG00000106483', 'ENSG00000106809', 'ENSG00000167779', 'ENSG00000136235', 'ENSG00000091986']",1.0
4.1,free_annotation,Alveolar Fibroblast,360,0.8642857142857143,0.9307692307692308,0.6722222222222223,8275,18,118,242,2,"['ENSG00000165197', 'ENSG00000165124']","['ENSG00000165197', 'ENSG00000261143', 'ENSG00000160867', 'ENSG00000266524', 'ENSG00000165124', 'ENSG00000147257', 'ENSG00000139329', 'ENSG00000145147', 'ENSG00000077942', 'ENSG00000166482']",0.7018946409225464
4.1,free_annotation,Myofibroblast,52,0.6439393939393939,0.85,0.3269230769230769,8598,3,35,17,3,"['ENSG00000149090', 'ENSG00000156427', 'ENSG00000114200']","['ENSG00000149090', 'ENSG00000106819', 'ENSG00000156427', 'ENSG00000114200', 'ENSG00000203930', 'ENSG00000168077', 'ENSG00000041982', 'ENSG00000127324', 'ENSG00000143196', 'ENSG00000151892']",0.4619718790054321
4.1,free_annotation,Fibromyocyte,15,0.5555555555555556,1.0,0.2,8638,0,12,3,3,"['ENSG00000106772', 'ENSG00000164694', 'ENSG00000132329']","['ENSG00000180875', 'ENSG00000106772', 'ENSG00000164694', 'ENSG00000075223', 'ENSG00000114200', 'ENSG00000132329', 'ENSG00000156427', 'ENSG00000164161', 'ENSG00000221866', 'ENSG00000163017']",1.0
4.1,free_annotation,Airway Smooth Muscle,346,0.7952691680261011,0.8863636363636364,0.5635838150289018,8282,25,151,195,2,"['ENSG00000118194', 'ENSG00000018625']","['ENSG00000118194', 'ENSG00000111404', 'ENSG00000122367', 'ENSG00000140538', 'ENSG00000198523', 'ENSG00000018625', 'ENSG00000175084', 'ENSG00000115461', 'ENSG00000154556', 'ENSG00000163431']",0.7852071523666382
4.1,free_annotation,Vascular Smooth Muscle,176,0.5925925925925926,0.7032967032967034,0.3636363636363636,8450,27,112,64,3,"['ENSG00000181856', 'ENSG00000158859', 'ENSG00000187513']","['ENSG00000181856', 'ENSG00000285848', 'ENSG00000178878', 'ENSG00000158859', 'ENSG00000187513', 'ENSG00000131055', 'ENSG00000107796', 'ENSG00000187479', 'ENSG00000205362', 'ENSG00000149591']",0.4008352756500244
4.1,free_annotation,Alveolar Epithelial Type 1,421,0.878334417696812,0.967741935483871,0.6413301662707839,8223,9,151,270,2,"['ENSG00000182010', 'ENSG00000136155']","['ENSG00000182010', 'ENSG00000136155', 'ENSG00000154065', 'ENSG00000114854', 'ENSG00000124920', 'ENSG00000066405', 'ENSG00000107742', 'ENSG00000171885', 'ENSG00000142973', 'ENSG00000074416']",1.0
4.1,free_annotation,Club,898,0.8110236220472441,0.8489010989010989,0.688195991091314,7645,110,280,618,2,"['ENSG00000196188', 'ENSG00000164265']","['ENSG00000196188', 'ENSG00000164265', 'ENSG00000161055', 'ENSG00000086548', 'ENSG00000168878', 'ENSG00000162896', 'ENSG00000167757', 'ENSG00000256612', 'ENSG00000116299', 'ENSG00000124107']",0.5405504107475281
4.1,free_annotation,Signaling Alveolar Epithelial Type 2,201,0.6106194690265486,0.7582417582417582,0.3432835820895522,8430,22,132,69,4,"['ENSG00000146477', 'ENSG00000235584', 'ENSG00000096088', 'ENSG00000164265']","['ENSG00000146477', 'ENSG00000235584', 'ENSG00000101417', 'ENSG00000122966', 'ENSG00000096088', 'ENSG00000164265', 'ENSG00000066405', 'ENSG00000138593', 'ENSG00000134020', 'ENSG00000170899']",0.7242990136146545
4.1,free_annotation,Alveolar Epithelial Type 2,760,0.897887323943662,0.949238578680203,0.7381578947368421,7863,30,199,561,2,"['ENSG00000162551', 'ENSG00000167972']","['ENSG00000187908', 'ENSG00000179593', 'ENSG00000162551', 'ENSG00000170890', 'ENSG00000167972', 'ENSG00000164161', 'ENSG00000078081', 'ENSG00000168484', 'ENSG00000096088', 'ENSG00000122852']",0.8156156539916992
4.1,free_annotation,Ciliated,551,0.9940981187753596,0.998148148148148,0.9782214156079856,8101,1,12,539,2,"['ENSG00000164972', 'ENSG00000153789']","['ENSG00000164972', 'ENSG00000188817', 'ENSG00000153789', 'ENSG00000124237', 'ENSG00000179813', 'ENSG00000179902', 'ENSG00000186973', 'ENSG00000167858', 'ENSG00000173947', 'ENSG00000160472']",1.0
4.1,free_annotation,Goblet,233,0.9303482587064676,0.9689119170984456,0.8025751072961373,8414,6,46,187,2,"['ENSG00000125999', 'ENSG00000117983']","['ENSG00000125999', 'ENSG00000117983', 'ENSG00000105641', 'ENSG00000134339', 'ENSG00000012223', 'ENSG00000173432', 'ENSG00000075673', 'ENSG00000086696', 'ENSG00000096006', 'ENSG00000181458']",1.0
4.1,free_annotation,Differentiating Basal,43,0.7476635514018691,1.0,0.3720930232558139,8610,0,27,16,3,"['ENSG00000057149', 'ENSG00000137975', 'ENSG00000206073']","['ENSG00000057149', 'ENSG00000197641', 'ENSG00000166869', 'ENSG00000137975', 'ENSG00000130595', 'ENSG00000206073', 'ENSG00000189280', 'ENSG00000134398', 'ENSG00000162373', 'ENSG00000069011']",1.0
4.1,free_annotation,Basal,240,0.8701923076923077,0.905,0.7541666666666667,8394,19,59,181,2,"['ENSG00000128422', 'ENSG00000230937']","['ENSG00000171462', 'ENSG00000168824', 'ENSG00000171346', 'ENSG00000062038', 'ENSG00000128422', 'ENSG00000230937', 'ENSG00000186081', 'ENSG00000196754', 'ENSG00000019186', 'ENSG00000248144']",0.5353302955627441
4.1,free_annotation,Neuroendocrine,55,0.99250936329588,1.0,0.9636363636363636,8598,0,2,53,1,['ENSG00000134443'],"['ENSG00000079689', 'ENSG00000134443', 'ENSG00000169347', 'ENSG00000171951', 'ENSG00000182747', 'ENSG00000233041', 'ENSG00000145920', 'ENSG00000104112', 'ENSG00000089199', 'ENSG00000110680']",1.0
