organ,first_author,year,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
respiratory_system,Travaglini,2020,10.1038/s41586-020-2922-4,A molecular cell atlas of the human lung from single cell RNA sequencing,Krasnow Lab Human Lung Cell Atlas Smart-seq2,Nature,https://cellxgene.cziscience.com/collections/5d445965-6f1a-4b68-ba3a-b8f765155d3a,https://cellxgene.cziscience.com/e/e04daea4-4412-45b5-989e-76a9be070a89.cxg/,https://datasets.cellxgene.cziscience.com/c88e0403-da93-40f4-99b5-f5fdeb81a82c.h5ad,free_annotation,X_tSNE,8653,41,-0.5955986950000001,-0.5527134720739549,0.11475354455821232,0.8035714285714286,0.773035099826423,41
