software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,author_cell_type,vein endothelial cell,34,0.6756756756756757,1.0,0.2941176470588235,10355,0,24,10,2,"['ENSG00000144837', 'ENSG00000203727']","['ENSG00000144837', 'ENSG00000204442', 'ENSG00000203727', 'ENSG00000089250', 'ENSG00000170011', 'ENSG00000112414', 'ENSG00000137269', 'ENSG00000150687', 'ENSG00000047617', 'ENSG00000113594']",1.0
4.1,author_cell_type,blood vessel endothelial cell,7,0.6666666666666666,1.0,0.2857142857142857,10382,0,5,2,2,"['ENSG00000204291', 'ENSG00000104689']","['ENSG00000204291', 'ENSG00000162618', 'ENSG00000164035', 'ENSG00000104689', 'ENSG00000046889', 'ENSG00000152583', 'ENSG00000166265', 'ENSG00000151789', 'ENSG00000147113', 'ENSG00000142798']",1.0
4.1,author_cell_type,endothelial cell,266,0.6997455470737913,0.8461538461538461,0.4135338345864661,10103,20,156,110,2,"['ENSG00000165810', 'ENSG00000117114']","['ENSG00000165810', 'ENSG00000268388', 'ENSG00000114812', 'ENSG00000168952', 'ENSG00000117114', 'ENSG00000163637', 'ENSG00000137834', 'ENSG00000174640', 'ENSG00000110328', 'ENSG00000251322']",0.7051042318344116
4.1,author_cell_type,pericyte cell,71,0.8008658008658008,0.925,0.5211267605633803,10315,3,34,37,1,['ENSG00000185736'],"['ENSG00000185736', 'ENSG00000050555', 'ENSG00000113721', 'ENSG00000089225', 'ENSG00000182963', 'ENSG00000152402', 'ENSG00000155966', 'ENSG00000074181', 'ENSG00000076641', 'ENSG00000165895']",1.0
4.1,author_cell_type,vascular associated smooth muscle cell,25,0.7377049180327869,1.0,0.36,10364,0,16,9,2,"['ENSG00000140538', 'ENSG00000107796']","['ENSG00000140538', 'ENSG00000172348', 'ENSG00000163431', 'ENSG00000172572', 'ENSG00000107796', 'ENSG00000172403', 'ENSG00000058866', 'ENSG00000140416', 'ENSG00000133392', 'ENSG00000151320']",0.7477059960365295
4.1,author_cell_type,smooth muscle cell,20,0.6818181818181818,1.0,0.3,10369,0,14,6,2,"['ENSG00000141052', 'ENSG00000172403']","['ENSG00000141052', 'ENSG00000106772', 'ENSG00000172987', 'ENSG00000138735', 'ENSG00000169851', 'ENSG00000172403', 'ENSG00000049323', 'ENSG00000107796', 'ENSG00000151789', 'ENSG00000172348']",0.7744162082672119
4.1,author_cell_type,myofibroblast cell,18,0.3846153846153846,1.0,0.1111111111111111,10371,0,16,2,1,['ENSG00000154127'],"['ENSG00000154127', 'ENSG00000119681', 'ENSG00000198542', 'ENSG00000071282', 'ENSG00000000971', 'ENSG00000102466', 'ENSG00000049323', 'ENSG00000069702', 'ENSG00000272168', 'ENSG00000196569']",1.0
4.1,author_cell_type,fibroblast,674,0.823890462700661,0.9667590027700832,0.5178041543026706,9703,12,325,349,2,"['ENSG00000165124', 'ENSG00000196616']","['ENSG00000165124', 'ENSG00000196616', 'ENSG00000077942', 'ENSG00000154258', 'ENSG00000166147', 'ENSG00000154262', 'ENSG00000173068', 'ENSG00000164692', 'ENSG00000184347', 'ENSG00000165995']",1.0
4.1,author_cell_type,mast cell,26,0.8108108108108109,1.0,0.4615384615384615,10363,0,14,12,2,"['ENSG00000157404', 'ENSG00000185052']","['ENSG00000157404', 'ENSG00000115604', 'ENSG00000185052', 'ENSG00000274265', 'ENSG00000151422', 'ENSG00000154229', 'ENSG00000164674', 'ENSG00000141293', 'ENSG00000185811', 'ENSG00000138756']",0.8992106914520264
4.1,author_cell_type,enucleate erythrocyte,13,0.238095238095238,0.5,0.0769230769230769,10375,1,12,1,3,"['ENSG00000138670', 'ENSG00000167996', 'ENSG00000156273']","['ENSG00000134294', 'ENSG00000138670', 'ENSG00000089902', 'ENSG00000167996', 'ENSG00000172765', 'ENSG00000156273', 'ENSG00000156831', 'ENSG00000280441', 'ENSG00000100345', 'ENSG00000228716']",0.1757712811231613
