clusterName,NSForest_markers,f_score
vein endothelial cell,"['ENSG00000144837', 'ENSG00000203727']",0.6756756756756757
blood vessel endothelial cell,"['ENSG00000204291', 'ENSG00000104689']",0.6666666666666666
endothelial cell,"['ENSG00000165810', 'ENSG00000117114']",0.6997455470737913
pericyte cell,['ENSG00000185736'],0.8008658008658008
vascular associated smooth muscle cell,"['ENSG00000140538', 'ENSG00000107796']",0.7377049180327869
smooth muscle cell,"['ENSG00000141052', 'ENSG00000172403']",0.6818181818181818
myofibroblast cell,['ENSG00000154127'],0.3846153846153846
fibroblast,"['ENSG00000165124', 'ENSG00000196616']",0.823890462700661
mast cell,"['ENSG00000157404', 'ENSG00000185052']",0.8108108108108109
enucleate erythrocyte,"['ENSG00000138670', 'ENSG00000167996', 'ENSG00000156273']",0.238095238095238
chondrocyte,"['ENSG00000164692', 'ENSG00000168542', 'ENSG00000196569', 'ENSG00000122852']",0.3007518796992481
ciliated cell,"['ENSG00000174844', 'ENSG00000160401']",0.9615384615384616
natural killer cell,"['ENSG00000134539', 'ENSG00000136250']",0.5544147843942505
T cell,['ENSG00000172673'],0.7971619365609349
B cell,['ENSG00000116191'],0.5685131195335277
dendritic cell,['ENSG00000128815'],0.6547619047619048
monocyte,"['ENSG00000170873', 'ENSG00000136250']",0.5664160401002506
macrophage,"['ENSG00000124491', 'ENSG00000010327']",0.6389452332657201
alveolar macrophage,"['ENSG00000144681', 'ENSG00000160179']",0.8244972577696527
type I pneumocyte,"['ENSG00000053747', 'ENSG00000114790']",0.8930276981852913
unknown,"['ENSG00000153395', 'ENSG00000144218', 'ENSG00000068650']",0.1512337490050411
type II pneumocyte,"['ENSG00000078081', 'ENSG00000122420']",0.8037578288100209
AT2/Club-like,"['ENSG00000025423', 'ENSG00000146477', 'ENSG00000115896']",0.5919003115264797
AT1/AT2-like,"['ENSG00000138593', 'ENSG00000236039']",0.3333333333333333
goblet cell,"['ENSG00000125999', 'ENSG00000197446']",0.7877813504823151
club cell,"['ENSG00000047457', 'ENSG00000167757']",0.5076923076923077
basal cell,"['ENSG00000164171', 'ENSG00000064655', 'ENSG00000011201']",0.603448275862069
lymphatics,['ENSG00000205038'],0.9116541353383458
endothelial cell of artery,['ENSG00000155011'],0.8895705521472392
