clusterName,NSForest_markers,f_score,onTarget,precision,recall
Nonclassical monocytes,"['ZNF703', 'PELATON']",0.7147562582345192,0.7316899299621582,0.9313304721030042,0.3703071672354949
Classical monocytes,"['CD14', 'VCAN']",0.873240723816487,0.290885329246521,0.9071920246854972,0.7595389507154213
Cycling,"['S100A8', 'CENPF', 'MKI67']",0.7633863965267728,0.2180838286876678,0.8810020876826722,0.4976415094339622
MNP/T doublets,"['S100A8', 'S100A9', 'LYZ', 'CCL4']",0.1957585644371941,0.1235005035996437,0.2608695652173913,0.0979591836734693
DC2,"['CD1C', 'PKIB', 'JAML']",0.738498789346247,1.0,0.9242424242424242,0.4093959731543624
DC1,['CLEC9A'],0.9030837004405288,1.0,0.9318181818181818,0.803921568627451
pDC,"['LILRA4', 'SHD']",0.9198423127463864,1.0,0.975609756097561,0.7486631016042781
T_CD4/CD8,['MACF1'],0.2473498233215547,0.1049268618226051,0.3065693430656934,0.1395348837209302
Plasma cells,"['SDC1', 'SPAG4']",0.7862679955703211,1.0,0.8554216867469879,0.5941422594142259
T/B doublets,"['ERVK3-1', 'ENSG00000211899', 'CD79A']",0.1282051282051282,0.0633126199245452,0.2857142857142857,0.04
Plasmablasts,"['MYBL2', 'TXNDC5']",0.7952286282306164,0.5062056183815002,0.975609756097561,0.4571428571428571
Erythroid,['AHSP'],0.9289176090468496,1.0,0.9556786703601108,0.8353510895883777
Progenitor,"['PRTN3', 'ELANE']",0.739329268292683,1.0,0.8871951219512195,0.4435975609756097
GC_B (I),"['TLR10', 'ANLN']",0.4166666666666667,1.0,1.0,0.125
Mast cells,"['HDC', 'CLC']",0.9064327485380116,1.0,0.96875,0.7209302325581395
Megakaryocytes,"['PF4', 'CLEC1B']",0.881578947368421,1.0,0.9852941176470588,0.6203703703703703
Erythrophagocytic macrophages,"['FABP4', 'SELENOP']",0.7386363636363636,0.7285645604133606,1.0,0.3611111111111111
Alveolar macrophages,"['GPNMB', 'FN1']",0.5714285714285714,1.0,1.0,0.2105263157894736
Intestinal macrophages,"['SDS', 'MMP19']",0.7692307692307693,0.8673343658447266,1.0,0.4
Intermediate macrophages,"['CXCL3', 'SDC2', 'EGR1']",0.5737704918032787,1.0,0.7777777777777778,0.28
MNP/B doublets,"['WDR45B', 'APOE']",0.3846153846153846,0.377028226852417,1.0,0.1111111111111111
Memory B cells,"['LINC01781', 'BLK']",0.6305803571428571,0.7639965415000916,0.7635135135135135,0.3717105263157895
ABCs,"['ENSG00000184293', 'ACP5', 'FCRL5']",0.4325259515570934,0.3130377531051636,0.4716981132075472,0.3246753246753247
Naive B cells,"['FCER2', 'TCL1A']",0.8419047619047619,0.6983236074447632,0.9505376344086022,0.5777777777777777
Pre-B,['IGF2'],0.8035714285714286,1.0,0.9473684210526316,0.5
Pro-B,"['DNTT', 'ARPP21']",0.8095238095238095,1.0,1.0,0.4594594594594595
ILC3,"['IL1R1', 'KIT']",0.5454545454545454,1.0,1.0,0.1935483870967742
NK_CD56bright_CD16-,"['XCL1', 'KLRC1', 'GZMK']",0.6701940035273368,1.0,0.8467966573816156,0.3653846153846153
NK_CD16+,"['SPON2', 'PRF1']",0.8043006866642574,0.4266814589500427,0.8780824620240678,0.6019745739789019
Cycling T&NK,"['CKAP2L', 'NUSAP1']",0.6790916880891174,0.7196720838546753,0.8255208333333334,0.3972431077694235
Tem/emra_CD8,"['FGFBP2', 'CD8B']",0.7794892766266812,0.2676617205142975,0.8955886191594884,0.5133153800119689
Trm/em_CD8,"['GZMK', 'CD8B']",0.689247402652251,0.2714226543903351,0.7298747763864043,0.5637305699481865
Tgd_CRTAM+,"['KLRC3', 'ENSG00000227191', 'GZMK', 'KLRD1']",0.5587392550143266,0.3565173745155334,0.7074829931972789,0.3035019455252918
Trm_Th1/Th17,"['ERN1', 'HSPA1B']",0.1890034364261168,0.1738626658916473,0.3548387096774194,0.0658682634730539
MAIT,"['KLRG1', 'GZMK', 'KLRB1']",0.5508021390374331,0.2148421555757522,0.8110236220472441,0.2412177985948477
Trm_gut_CD8,"['CD160', 'CD8B', 'CCL5']",0.303030303030303,0.2802618741989136,0.6666666666666666,0.0952380952380952
Tregs,"['CTLA4', 'GBP5', 'CD27']",0.3256704980842911,0.4192885160446167,0.5862068965517241,0.1172413793103448
Teffector/EM_CD4,"['TRADD', 'MAL']",0.4140265601944276,0.3760763704776764,0.4295362449347141,0.3617747440273037
Tfh,"['SOCS1', 'IL6ST']",0.1333333333333333,0.2445626258850097,0.3703703703703703,0.0374531835205992
Tnaive/CM_CD4,['TSHZ2'],0.6877323420074349,1.0,0.7320143884892086,0.5537414965986395
Tnaive/CM_CD8,"['LINC02446', 'CCR7', 'CD8B']",0.7567091948966124,0.37359902,0.8369829683698297,0.5468998410174881
Tnaive/CM_CD4_activated,"['HSPA1B', 'TRABD2A', 'CCR7']",0.4545454545454545,0.33691758,0.6666666666666666,0.2
