clusterName,NSForest_markers,f_score,onTarget,precision,recall
gdT,"['ENSG00000211829', 'ENSG00000145649']",0.5449169248099127,0.3652353584766388,0.6182108626198083,0.3696275071633237
TRGV4 gdT,"['ENSG00000211698', 'ENSG00000119508', 'ENSG00000183508']",0.6534090909090909,1.0,0.7829787234042553,0.3931623931623931
TRGV5/7 gdT,"['ENSG00000211697', 'ENSG00000211810', 'ENSG00000249978', 'ENSG00000281103']",0.6288343558282209,1.0,0.7008547008547008,0.4456521739130434
Activated CD8 T,"['ENSG00000172116', 'ENSG00000271503']",0.6076043737574552,0.17319917678833,0.597799511002445,0.6502659574468085
MAIT cell,"['ENSG00000256553', 'ENSG00000139187', 'ENSG00000113088']",0.7196969696969697,0.5774402618408203,0.9047619047619048,0.3958333333333333
Th17,"['ENSG00000112486', 'ENSG00000013725', 'ENSG00000172215']",0.4545454545454545,1.0,1.0,0.1428571428571428
CD8 Tmem,"['ENSG00000100450', 'ENSG00000113088']",0.5764966740576497,0.3560406565666199,0.8,0.2722513089005235
CX3CR1+ CD8 Tmem,"['ENSG00000137441', 'ENSG00000139187']",0.6852791878172588,0.7112798690795898,0.8709677419354839,0.3698630136986301
Treg,"['ENSG00000163599', 'ENSG00000136111']",0.6081081081081081,0.7540053725242615,0.7875,0.3181818181818182
SELL+ CD4 T,"['ENSG00000126353', 'ENSG00000179144', 'ENSG00000227507', 'ENSG00000082074']",0.3245686113393591,0.1044931262731552,0.3464912280701754,0.2590163934426229
Naive B,"['ENSG00000104921', 'ENSG00000100721']",0.8182877111240536,0.7280740737915039,0.9366666666666666,0.5435203094777563
Memory B,"['ENSG00000153064', 'ENSG00000156738']",0.615539858728557,0.4025841653347015,0.6230847803881512,0.5871029836381135
Cycling B cell,"['ENSG00000127074', 'ENSG00000110987']",0.7490636704119851,1.0,0.898876404494382,0.449438202247191
IgG plasma cell,"['ENSG00000211897', 'ENSG00000211893']",0.7574679943100996,1.0,0.8658536585365854,0.504739336492891
IgA plasma cell,['ENSG00000211890'],0.8722588188325207,0.5302363038063049,0.8795830337886412,0.8441424037532772
LEC4 (STAB2+),"['ENSG00000144668', 'ENSG00000102271']",0.7692307692307693,1.0,1.0,0.4
LEC3 (ADGRG3+),"['ENSG00000276409', 'ENSG00000189056']",0.6561679790026247,0.7053073644638062,0.7092198581560284,0.5050505050505051
LEC6 (ADAMTS4+),"['ENSG00000137077', 'ENSG00000133800']",0.6852886405959032,0.2764101028442383,0.6703096539162113,0.7525562372188139
LEC1 (ACKR4+),"['ENSG00000137033', 'ENSG00000133636']",0.7244897959183674,0.6603957414627075,0.9594594594594594,0.3659793814432989
LEC5 (CLDN11+),['ENSG00000133065'],0.5063291139240507,1.0,1.0,0.1702127659574468
Activated CD4 T,"['ENSG00000169508', 'ENSG00000138795']",0.5348460291734197,0.4573705792427063,0.616822429906542,0.3492063492063492
SELL+ CD8 T,"['ENSG00000256039', 'ENSG00000138795']",0.6565656565656566,0.7977784872055054,0.8666666666666667,0.3333333333333333
ILC3,"['ENSG00000184226', 'ENSG00000204482']",0.5921052631578947,0.618615448474884,0.8709677419354839,0.2596153846153846
Mast cell,"['ENSG00000172236', 'ENSG00000197253']",0.9568345323741008,1.0,0.9779411764705882,0.8807947019867549
Monocytes,"['ENSG00000143546', 'ENSG00000163220', 'ENSG00000163221']",0.819672131147541,1.0,0.9876543209876544,0.4878048780487805
LYVE1+ Macrophage,"['ENSG00000124491', 'ENSG00000165457']",0.662020905923345,1.0,0.8351648351648352,0.3619047619047619
Macrophages,"['ENSG00000166927', 'ENSG00000163687']",0.751101321585903,0.4808515310287475,0.8357843137254902,0.5344827586206896
cDC2,"['ENSG00000204482', 'ENSG00000110077', 'ENSG00000160593']",0.4154518950437317,0.2436949163675308,0.6195652173913043,0.1792452830188679
cDC1,"['ENSG00000197992', 'ENSG00000131203']",0.75,1.0,1.0,0.375
Lymphoid DC,['ENSG00000078081'],0.5833333333333334,1.0,0.7777777777777778,0.2916666666666667
BEST4+ epithelial,"['ENSG00000142959', 'ENSG00000183034']",0.8780224233418884,1.0,0.946831755280408,0.6802721088435374
Colonocyte,"['ENSG00000071203', 'ENSG00000091138']",0.7125099884577821,0.7850859761238098,0.8826764436296975,0.4022892472219901
TA,['ENSG00000162896'],0.8572541394073927,0.1714613437652588,0.9201584258007732,0.6731746579280211
Microfold cell,"['ENSG00000196188', 'ENSG00000235162', 'ENSG00000176153']",0.3225806451612903,0.1868985593318939,0.4848484848484848,0.1379310344827586
BEST2+ Goblet cell,"['ENSG00000174992', 'ENSG00000198788']",0.6826434277414669,0.5347806811332703,0.7937273823884198,0.4376454938476887
Goblet cell,"['ENSG00000016490', 'ENSG00000122711']",0.3946227233304423,0.6161519289016724,0.3956521739130434,0.3905579399141631
Paneth,"['ENSG00000172016', 'ENSG00000164816']",0.927706705589422,0.8403271436691284,0.9612989323843416,0.8139359698681733
Stem cells,"['ENSG00000139292', 'ENSG00000144354']",0.754041570438799,1.0,0.7896009673518742,0.6389432485322897
NK cell,"['ENSG00000150045', 'ENSG00000113088']",0.5990783410138248,0.6202452182769775,0.7222222222222222,0.3561643835616438
TRGV2 gdT,"['ENSG00000233306', 'ENSG00000211804', 'ENSG00000137501']",0.5572998430141287,0.4171811938285827,0.7357512953367875,0.2828685258964143
EC cells (TAC1+),"['ENSG00000129167', 'ENSG00000036565']",0.7547169811320755,1.0,1.0,0.3809523809523809
L cells (PYY+),"['ENSG00000115263', 'ENSG00000131096']",0.8064516129032258,0.4275501370429992,1.0,0.4545454545454545
N cells (NTS+),"['ENSG00000172410', 'ENSG00000159708']",0.8823529411764706,1.0,1.0,0.6
EECs,"['ENSG00000164638', 'ENSG00000169213']",0.7352941176470589,0.4821138978004455,1.0,0.3571428571428571
Tuft,['ENSG00000152292'],0.9090909090909092,1.0,0.9371196754563894,0.81195079086116
Enterocyte,['ENSG00000114113'],0.8885395698097844,1.0,0.909269760444393,0.8142812726707431
Mature venous EC,['ENSG00000213088'],0.9267376330619912,1.0,0.9378960709759188,0.8846383741781231
venous capillary,"['ENSG00000020426', 'ENSG00000132716', 'ENSG00000160613']",0.6521739130434783,1.0,0.75,0.4285714285714285
arterial capillary,"['ENSG00000204291', 'ENSG00000128052']",0.6659939455095862,0.7748503684997559,0.9565217391304348,0.3006833712984054
cycling EC,"['ENSG00000204161', 'ENSG00000165219']",0.5882352941176471,1.0,0.6666666666666666,0.4
Mature arterial EC,"['ENSG00000135919', 'ENSG00000178695']",0.6683526011560693,0.5142062306404114,0.9585492227979274,0.3022875816993464
Mesothelium (PRG4+),['ENSG00000243566'],0.9047619047619048,1.0,0.95,0.76
Transitional Stromal 3 (C3+),"['ENSG00000197766', 'ENSG00000125730']",0.9168606788383776,0.2396238148212433,0.9438662882371492,0.8227047828477185
mLN Stroma (FMO2+),"['ENSG00000094963', 'ENSG00000189058']",0.5042016806722689,0.7761561870574951,0.631578947368421,0.2790697674418604
Stromal 3 (C7+),"['ENSG00000136546', 'ENSG00000143196']",0.5690072639225182,0.3969103991985321,0.7833333333333333,0.2716763005780346
T reticular,"['ENSG00000112936', 'ENSG00000134028', 'ENSG00000137077']",0.7961783439490446,0.1680921465158462,0.9615384615384616,0.4716981132075472
Stromal 1 (CCL11+),"['ENSG00000134028', 'ENSG00000130203']",0.8112909593367549,0.3391624689102173,0.8387755102040816,0.7172774869109948
Stromal 1 (ADAMDEC1+),"['ENSG00000134028', 'ENSG00000214548', 'ENSG00000109906']",0.2752293577981651,0.2544851005077362,0.3157894736842105,0.1818181818181818
Stromal 2 (NPY+),"['ENSG00000104321', 'ENSG00000117525']",0.7272727272727273,0.929118514060974,0.9876543209876544,0.3539823008849557
myofibroblast,['ENSG00000164161'],0.8948339483394834,0.7147120237350464,0.9326923076923076,0.7698412698412699
myofibroblast (RSPO2+),"['ENSG00000180875', 'ENSG00000166923']",0.8507853403141361,1.0,0.9701492537313432,0.5701754385964912
Contractile pericyte (PLN+),"['ENSG00000111404', 'ENSG00000198523']",0.8459902794653706,0.9289880394935608,0.9840989399293286,0.541828793774319
Pericyte,"['ENSG00000127954', 'ENSG00000131055']",0.6451612903225806,1.0,1.0,0.2666666666666666
Adult Glia,"['ENSG00000123560', 'ENSG00000118785']",0.873269435569755,1.0,0.9879518072289156,0.5963636363636363
D cells (SST+),['ENSG00000157005'],1.0,1.0,1.0,1.0
I cells (CCK+),['ENSG00000187094'],0.9615384615384616,1.0,1.0,0.8333333333333334
