reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
yes,Cells of the human intestinal tract mapped across space and time,Total - Cells of the human intestinal tract mapped across space and time,113203,428469,author_cell_type,X_umap,Elmentaite,Nature,2021,10.1038/s41586-021-03852-1,https://cellxgene.cziscience.com/collections/e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,https://cellxgene.cziscience.com/e/80a2c5b6-02e7-4fc0-9f12-179f5247c1bc.cxg/,ascending colon | caecum | colon | descending colon | duodenum | ileum | jejunum | large intestine | lymph node | mesenteric lymph node | rectum | sigmoid colon | small intestine | transverse colon | vermiform appendix,Crohn disease | normal,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,86b1b71f-29dc-4718-93ef-bd76621a0294,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,f34d2b82-9265-4a73-bda4-852933bf2a8d,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/f34d2b82-9265-4a73-bda4-852933bf2a8d.h5ad,UBERON:0000059 | UBERON:0001052 | UBERON:0001153 | UBERON:0001154 | UBERON:0001155 | UBERON:0001156 | UBERON:0001157 | UBERON:0001158 | UBERON:0001159 | UBERON:0002108 | UBERON:0002114 | UBERON:0002115 | UBERON:0002116,EFO:0009899 | EFO:0009900,CL:0000031 | CL:0000034 | CL:0000051 | CL:0000066 | CL:0000077 | CL:0000084 | CL:0000097 | CL:0000099 | CL:0000100 | CL:0000125 | CL:0000164 | CL:0000169 | CL:0000186 | CL:0000222 | CL:0000232 | CL:0000235 | CL:0000236 | CL:0000432 | CL:0000442 | CL:0000499 | CL:0000502 | CL:0000531 | CL:0000545 | CL:0000556 | CL:0000576 | CL:0000577 | CL:0000586 | CL:0000623 | CL:0000624 | CL:0000625 | CL:0000669 | CL:0000682 | CL:0000775 | CL:0000784 | CL:0000786 | CL:0000787 | CL:0000788 | CL:0000798 | CL:0000814 | CL:0000815 | CL:0000816 | CL:0000817 | CL:0000826 | CL:0000844 | CL:0000863 | CL:0000896 | CL:0000899 | CL:0000906 | CL:0000909 | CL:0000940 | CL:0000985 | CL:0000986 | CL:0000987 | CL:0000990 | CL:0001069 | CL:0001071 | CL:0001074 | CL:0001079 | CL:0001080 | CL:0002038 | CL:0002088 | CL:0002138 | CL:0002144 | CL:0002277 | CL:0002278 | CL:0002279 | CL:0002280 | CL:0002351 | CL:0002453 | CL:0002504 | CL:0002543 | CL:0002607 | CL:0005021 | CL:0008015 | CL:0009010 | CL:0009022 | CL:0011026 | CL:0011108 | CL:0019031 | CL:0019032 | CL:1000347 | CL:1000413 | unknown,PATO:0000461,HsapDv:0000023 | HsapDv:0000024 | HsapDv:0000026 | HsapDv:0000027 | HsapDv:0000029 | HsapDv:0000030 | HsapDv:0000047 | HsapDv:0000048 | HsapDv:0000049 | HsapDv:0000052 | HsapDv:0000053 | HsapDv:0000054 | HsapDv:0000098 | HsapDv:0000100 | HsapDv:0000103 | HsapDv:0000104 | HsapDv:0000106 | HsapDv:0000237 | HsapDv:0000239 | HsapDv:0000240 | HsapDv:0000241 | HsapDv:0000242,PATO:0000383 | PATO:0000384,TRUE,31,"""UBERON:0002116: 139",368; UBERON:0002114: 94,393; UBERON:0001155: 55,030; UBERON:0001052: 18,430; UBERON:0001159: 18,206; UBERON:0001153: 16,digestive_tract,digestive_tract_Elmentaite_2021,author_cell_type,66,113182,0.01009713325,0.0064559677954545555,0.4111116177866606,7,14,45,0.7161034790773759,0.7033272146893882
