clusterName,NSForest_markers,f_score
Ionocytes,"['ENSG00000087128', 'ENSG00000168269']",0.7627118644067796
Neuroendocrine cells,"['ENSG00000134443', 'ENSG00000100604']",0.925925925925926
Pericytes,['ENSG00000050555'],0.74235807860262
Undetermined or mixed,"['ENSG00000197943', 'ENSG00000204103']",0.4013157894736842
Mast cells,"['ENSG00000197253', 'ENSG00000172236']",0.964898716561002
T-NK intermediate cells,"['ENSG00000105374', 'ENSG00000127824']",0.4285134037367993
Natural killer cells,"['ENSG00000180644', 'ENSG00000137441']",0.6981309879063924
B cells,['ENSG00000156738'],0.903471856917412
Plasma cells,['ENSG00000211895'],0.8848314606741573
Intermediate cells,"['ENSG00000206075', 'ENSG00000057149']",0.7881332599118943
Basal cells,"['ENSG00000171346', 'ENSG00000186081']",0.8340493433165582
Monocytes,"['ENSG00000085265', 'ENSG00000124882']",0.792844386969641
Neutrophils,['ENSG00000119535'],0.8163128191346413
Myoepithelial cells,"['ENSG00000128422', 'ENSG00000163017']",0.8024691358024691
Pre-ciliated (deuterosomal) cells,"['ENSG00000164287', 'ENSG00000117399']",0.7790697674418605
Hybrid cells,"['ENSG00000197446', 'ENSG00000124875', 'ENSG00000168447', 'ENSG00000086548']",0.232406955956444
Terminal airway-enriched secretory cells,"['ENSG00000181458', 'ENSG00000168878']",0.6593406593406593
