,"Alveolar epithelial cells, type 1","Alveolar epithelial cells, type 2",B cells,Basal cells,"CD8+ enriched T, common subtype","Chondrocytes, cartilage cells","Ciliated cells, major (common) subtype","Ciliated cells, secretory-like","Dendritic cells, conventional (myeloid)","Dendritic cells, plasmacytoid","Endothelial cells, arterial","Endothelial cells, capillary, aerocyte-enriched","Endothelial cells, capillary, common","Endothelial cells, lymphatic","Endothelial cells, smooth muscle-like","Endothelial cells, venous; fenestrated","Fibroblasts, adventitial-enriched","Fibroblasts, alveolar-enriched","Fibroblasts, common subtype","Fibroblasts, matrix and myofibroblasts","Glandular, mucous cells","Glandular, serous cells","Glial, Schwann cells",Hybrid cells,Intermediate cells,Ionocytes,"Macrophages, M1-2 intermediate","Macrophages, inflammatory, M1-like","Macrophages, non-inflammatory, M2-like",Mast cells,Monocytes,Myoepithelial cells,Natural killer cells,Neuroendocrine cells,Neutrophils,Pericytes,Plasma cells,Pre-ciliated (deuterosomal) cells,"Secretory cells, major (common) subtype","Secretory cells, mucous","Smooth muscle cells, airway-enriched","Smooth muscle cells, vascular enriched 1","Smooth muscle cells, vascular enriched 2","T cells, central memory and naïve","T cells, interferon-stimulated","T cells, resident memory","T cells, undefined",T-NK intermediate cells,Terminal airway-enriched secretory cells,Undetermined or mixed
SF3B1,0.0,0.0,0.6043238344807949,0.35794090828846936,0.5620648122122291,0.4339523253333121,0.446941987496728,0.0,0.523506493666268,0.7705591468243482,0.2829835329076834,0.0,0.0,0.0,0.3702708599863716,0.20691061966280083,0.3571451086860594,0.0,0.0,0.0,0.0,0.0,0.0,0.3573972417267633,0.3008633359064865,0.6487857121909006,0.0,0.34773784625057796,0.23429012015515416,0.0,0.2678304466899271,0.0,0.0,0.48207238022906584,0.0,0.0,0.0,0.23945077465810838,0.0,0.1898516546675456,0.0,0.0,0.0,0.36439841205458473,0.3808809088572255,0.9782088276201695,0.0,0.0,0.1847131843083849,0.0
COQ10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20245025719179333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPD1,0.0,0.6701027604175087,1.9138322042628642,1.2456098935634634,2.384069653979441,1.2259848762862835,1.1603440783728174,1.069111309493254,2.3482588135530857,2.9413633875188943,0.4738989164762622,0.6489222074609441,0.0,0.5746196773435718,1.335049669110221,1.161554802879125,1.3039551248384322,0.5651301633405544,0.780000255521152,0.9986404260446872,0.4546988116418333,0.32855912438231466,1.6635879860701879,1.2115866855180846,1.2645065189412508,1.1352543904851369,1.0201826247296277,1.14679534270875,0.9260470416786595,2.29770234304015,1.632077541188493,1.691841777034574,1.396207469513022,1.7898040319765502,0.0,0.0,1.482494939603801,1.089527459045571,0.5611345409447294,1.076378043699633,0.5032194449858127,1.3202274368657343,0.6951318235673446,1.669419704523395,1.4691997293338779,2.825527310214637,0.0,2.064544242917154,0.8603722317112444,0.0
HSPE1,0.0,0.9479954495499828,1.9745762248426708,1.1871561371456307,2.4517003924674627,1.3516306188153089,1.2112453566739552,1.44286571211572,2.37218688260504,3.015607505705047,0.8863422165987402,1.252434259708484,0.8915020292580323,0.6769769235530503,1.537343060949145,1.337045859874905,1.4164647835328494,0.9904106635329928,1.0471427835050031,1.5381709532392693,0.8094081438807179,0.9401480231530317,1.6706039098255607,1.2596365808438978,1.302041909738655,1.1875378956149965,1.3614420729681656,1.7156405540345343,1.2205734359660714,2.176178020480689,2.014438709945856,1.6214354063976426,1.7027273452218183,1.5490310236358278,0.0,0.0,1.735654623261444,1.6914525698058394,0.8892511358387427,1.0126724529092783,0.7153185449079664,1.3835349960416645,0.8451667064461679,1.8724826805004962,1.4447944419108034,2.6878774612699714,0.0,2.245693746250399,1.0319720155723164,1.237890516202994
MOB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075636528706982,0.0,0.0,0.0,0.0,0.24703117155589024,0.0,0.2825233714413986,0.0,0.0,0.0,0.0,0.0,0.0,0.23264796558488487,0.16806775033499916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3052050802914311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATS2L,0.0,0.0,0.0,0.2924601527101908,0.0,0.2552167963742328,0.3118008222135909,0.16072112673511346,0.0,0.0,0.0,0.0,0.0,0.0,0.21643891873009333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321437099257534,0.28211755927390186,0.0,0.0,0.0,0.20509129524566644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116799638089404,0.0,0.0,0.291007980117296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BZW1,0.0,0.0,0.5616248143558807,0.5712820681211724,0.7766914251258504,0.6985083748229161,0.18078725684938501,0.0,0.7330646602050945,1.0857803831343762,0.381145667401643,0.0,0.0,0.0,0.47231542415280553,0.2440340176960639,0.6249102832307121,0.4937213894798495,0.0,0.0,0.0,0.0,0.0,0.40853909382956255,0.6031777672790317,0.3998463626407811,0.0,0.6636824499967278,0.25111935160014937,0.8929742679253424,0.8547635980047499,0.0,0.0,0.5270678726526273,0.0,0.0,0.0,0.2699654991620881,0.0,0.2783218163094303,0.3642106436774102,0.0,0.0,0.5780825720655812,0.6511897677675647,0.9434694382786888,0.0,0.0,0.3570267620559664,0.0
CLK1,0.0,0.0,0.0,0.31029530216645684,0.7468818757130138,0.39620421833394026,0.4654105055414978,0.2351490920743151,0.684480663087678,0.8698019186860089,0.0,0.0,0.0,0.0,0.3893622102558475,0.0,0.43399988830506186,0.0,0.0,0.37616080113536043,0.0,0.0,0.0,0.4612856859800037,0.3331146060519912,0.5378248933296057,0.3952358481388557,0.4451043789587288,0.1733737737478761,0.6542462700454771,0.44636502889907465,0.0,0.0,0.45256407688332406,0.0,0.0,0.20943028305986366,0.22019221244974074,0.0,0.19223295770155485,0.0,0.0,0.0,0.0,0.48080310620730443,0.7555110188549553,0.0,0.0,0.17507576027898936,0.0
NDUFB3,0.0,0.2352728164162654,0.0,0.0,0.0,0.0,0.4299190309643095,0.5225144264894864,0.0,0.0,0.0,0.0,0.0,0.0,0.2119623768553337,0.0,0.33566671148694194,0.0,0.0,0.0,0.0,0.0,0.0,0.35241684204444373,0.40918198961136143,0.0,0.0,0.4029259804251142,0.4380342777794768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977438923218552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16105381732989787,0.0
CFLAR,1.1585843077843259,0.3083961750744923,0.0,0.20427730928546767,0.0,0.0,0.464434583323482,0.18665182856759777,1.1094466308338198,1.138246647835265,0.6225234155378354,0.6702761499513674,0.7839781596665536,0.0,0.4633305389864509,0.4436264747330661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400002321104625,0.3051006834497446,0.0,0.36819868174108095,1.0512798994132413,0.0,0.0,1.143682815129389,0.0,0.0,0.0,0.0,0.0,0.4149500165855295,0.23774420794463746,0.0,0.0,0.0,0.0,0.0,0.0,0.805699829123278,0.7311934713657616,0.0,0.0,0.0,0.0
KIAA2012,0.0,0.0,0.0,0.0,0.0,0.0,0.23272877536453884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511194451973926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUMO1,0.0,0.24706151681229344,0.0,0.32132114709269577,0.0,0.2848779515017217,0.35345818576446975,0.0,0.32431109316496487,0.5318291590449715,0.0,0.0,0.0,0.0,0.42749564016466685,0.32011511451727653,0.3857959243742941,0.0,0.0,0.0,0.0,0.0,0.0,0.36008376145923565,0.4029600758351303,0.4305101433133021,0.0,0.33216487924112237,0.23672254781181468,0.0,0.0,0.0,0.0,0.5114199479873379,0.0,0.0,0.0,0.4111936306455346,0.0,0.0,0.20728445463845832,0.0,0.0,0.0,0.4374796176618689,0.6405094463965999,0.0,0.0,0.0,0.0
NOP58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411933191406542,0.0,0.0,0.0,0.0,0.21643891873009333,0.0,0.2716058579130305,0.0,0.0,0.0,0.0,0.0,0.0,0.15552918721735678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13770627014285192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353265810321143,0.7873933206283157,0.8798565383486713,0.0,0.443675961758684,0.2786210384990655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBEAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07765242639279694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08383225791146093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABI2,0.0,0.0,0.0,0.0,0.0,0.0,0.26260734558485155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19094888856730394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26449921603356497,0.0,0.0,0.0,0.15721544171167054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427352573204555,0.1299384405648177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17449483986444214,0.0,0.0,0.0,0.17715908219123386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833994431860346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05518406104753354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1B2,0.5711457543930925,1.4538956053383014,2.3792743888638737,1.703982400947955,1.4530968289403348,1.5885276589618422,0.7767228001250741,0.7592307543259673,1.484006395719009,1.6953058040576525,1.1281129639537906,0.7712417244071819,0.8606133493525098,1.2622062457974281,1.5947471970240967,1.722685333265824,1.567709858503589,1.5882123078678978,1.3858109161298082,1.5887600916356464,1.5219280162875886,1.2801716831812457,0.8299263161285688,1.0897325419275492,1.720178460648025,0.8832838588756262,1.2937336423739851,0.7939618026519473,1.07302483440008,1.5245289067323848,1.2189293728504185,1.5781534915271291,1.3283685650253574,0.9071146718937622,0.0,0.0,1.3570028616677892,0.973621826248614,1.1517898239054678,1.0798657125120854,1.2337488891227146,1.386665487492679,1.3302004320261034,2.2099052598917504,2.2913176386445793,1.1740092767447197,1.5335245749593085,1.4920010987849797,1.2198335366381,0.0
MDH1B,0.0,0.0,0.0,0.0,0.0,0.0,0.29044026423930863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233752513765698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14034157447012702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07068344000373923,0.0,0.0,0.0,0.0,0.1259361059701372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944970240494034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPAG16,0.0,0.0,0.0,0.0,0.0,0.0,0.8226222226023688,0.7225914563998477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4427869085871351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387955162745226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FN1,0.0,0.0,0.0,0.0,0.0,3.144109160826796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14187599901386758,0.0,0.5572149292840318,1.5240077164964034,0.8323191158687158,1.343963312906291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0448176021404347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266211805002472,0.0,0.47396286370380747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRCC5,0.0,0.0,0.0,0.2135506975807005,0.0,0.27787899963991625,0.32586261544623807,0.0,0.26995340829086756,0.0,0.0,0.0,0.0,0.0,0.3911169753921267,0.0,0.35585548598532996,0.0,0.0,0.0,0.0,0.0,0.0,0.2761692754190859,0.3610068601404154,0.6138019716240806,0.0,0.21099074780314947,0.2028227724575241,0.0,0.0,0.0,0.0,0.3127977526429247,0.0,0.0,0.0,0.29636863749553877,0.0,0.0,0.3357081173347139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL37A,1.2847223566841885,2.0438057520014885,1.8590213055908125,1.887370517179185,1.3400897636241555,1.428901679746289,1.1059777642489173,1.41238450452124,1.5426123108418015,1.5194691598336498,1.8958342471900578,1.0809557191767614,1.1420337858289913,1.8555887754090108,1.5661013077537942,1.7910727409119818,1.5581561401382187,1.7122509568916482,1.6095509976284155,2.3889492690031453,1.2624915295740127,1.1800740291593745,0.7606460515747178,1.3629200988288868,1.7113089683875016,1.1340732166058196,1.7095780928225925,1.065198256698384,1.3957550387125963,1.6700688087406546,1.417877561892941,1.8811751063488675,1.5516840510436056,1.465870235556797,0.0,1.2014394082220083,1.0468190167403921,2.06013444295759,1.6262101368322264,1.4956117579739718,1.5816378166294962,1.759522009223684,1.832117413048541,1.8481214656787126,1.8608988482408866,1.094179875600043,1.8673171207538561,1.559465165012994,1.7152884762757,0.7869128508595469
IGFBP2,0.0,0.0,0.0,1.5843904909812925,0.0,0.0,1.8127798999603582,1.3543818363430384,0.0,0.0,0.0,0.0,0.0,0.0,1.5279812924185208,0.6002552341859785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2082373019468828,0.8958050736346689,0.0,0.0,0.0,0.0,0.0,0.0,1.3149040281059372,0.0,1.3517354765547527,0.0,1.51778623039598,0.0,0.6699781332873651,0.0,0.0,0.0,0.7838182251653839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.7528931043399909,0.31620167589973974,0.0,0.0,0.0,0.0,0.0,0.0,0.2661014827546388,0.0,0.0,0.0,0.37862168183902367,0.41302562799312315,0.0,0.0,0.0,0.42206680033668265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6180460545729924,0.0,0.0,0.0,0.0,0.0,0.0,1.570473227874079,1.4443119424544149,1.645723310758661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS1,0.8116991893882488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4318466063073261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755178310435561,0.3031983887029204,0.6198066744182079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARPC2,0.8322524659791882,0.8901744527829107,1.021938675830457,0.8708703024723776,0.9789779720140032,0.5400165753787036,0.36444823861616643,0.1129852197360498,1.2019087210298085,0.704517306709689,0.800328552801872,0.48594635906298905,0.5827958624453079,0.6901922412022341,0.7725771983255005,0.7017911429311895,0.5912905913350854,0.0,0.0,0.46824802703921636,0.0,0.0,0.0,0.41771174150021784,0.994663612112566,0.5863170986101486,1.1819619823515901,1.3793779883135922,1.2185664859915457,0.8020002212164778,1.2581777436089616,0.4477472360866018,1.4401938182661307,0.6601703775341433,0.0,0.0,0.0,0.541107124855984,0.0,0.23097909699804173,0.6806488362343242,0.5232292503517356,0.6750809360171448,0.7881606684766168,0.9278826189451352,0.9638385530162809,0.0,1.043151247127958,0.19743751097811013,0.0
AAMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10230900932011432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNKD,0.0,0.3137031283599368,0.0,0.0,0.0,0.0,0.3173907762005552,0.06023700897807326,0.0,0.0,0.0,0.0,0.0,0.0,0.21730315177635265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29636863749553877,0.3017750513251651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135315144018861,0.0,0.0,0.0,0.32011521539723264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20766337646068994,0.33028787630941525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CATIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09161435662781692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11005278094519663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC11A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3378061289120827,0.8631905401699194,0.0,0.4136256716304245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTDSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1455679384828623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP27A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752956390299735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP65,0.0,0.0,0.0,0.0,0.0,0.0,0.30765352526938894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275654574481121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RETREG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13400430960052295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07822870982142012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA4A,0.0,0.0,0.5598320652652335,0.2212916875775757,0.8221533656323463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917683452609836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854387043184871,0.0,0.0
TUBA4B,0.0,0.0,0.0,0.0,0.0,0.0,0.6715904631618843,0.7295385454150207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3294165576427743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47614944426188444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJB2,0.0,0.0,0.0,0.0,0.0,0.0,0.18412541927853807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785985713630158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8644204184573177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28591108772693896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15436297902839535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46408856525593034,0.4274534531236702,0.0,0.0,0.0,0.0,0.0,0.0,0.14415643016456237,0.0,0.0,0.0,0.0,0.0,0.0,0.25951887332032597,0.15632370988023733,0.0,0.0,0.34219596351711756,0.0,0.0,0.3938182213336603,0.0,0.0,0.0,0.0,0.0,0.0,0.22073760989469002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3942561731017173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINE2,0.0,0.0,0.0,0.0,0.0,0.9006019485400932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19081130551193004,0.0,0.0,0.0,0.0,0.16741810616872263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035497299336908,0.09365502951598585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2163284694784448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGFG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981450710060318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38849079300475664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489626861884902,0.0
