clusterName,NSForest_markers,f_score,onTarget,precision,recall
DCT Injured,"['PHACTR2', 'SLC12A3', 'ENSG00000227681']",0.2717391304347826,0.2424513548612594,0.3846153846153846,0.125
TAL Injured,"['DEPTOR', 'SLC12A1', 'KCNIP4']",0.1228070175438596,0.1464689224958419,0.1891891891891892,0.0510948905109489
Macula Densa,"['ROBO2', 'PDK4']",0.5186721991701245,0.6828183531761169,0.6097560975609756,0.3246753246753247
cTAL2,"['ENSG00000259754', 'UMOD']",0.7115335217056254,0.6581795811653137,0.7594242631939685,0.5682051282051283
cTAL1,"['CLDN16', 'TMEM52B']",0.7296204107031736,0.5967131853103638,0.9532520325203252,0.3764044943820224
mTAL,"['BMP6', 'ESRRB']",0.5860663691053755,0.6418955326080322,0.6285119667013528,0.4614209320091673
TAL Inflammatory,"['ITGB6', 'SIM2']",0.4857142857142857,0.4166666865348816,0.7727272727272727,0.1954022988505747
ATL,['SLC44A5'],0.3975265017667844,1.0,0.4787234042553192,0.2368421052631578
DTL,"['UNC5D', 'LINC01435']",0.5128205128205128,0.6666666865348816,0.7692307692307693,0.2197802197802197
PT Injured,"['DCC', 'ACSM2A']",0.683494044242768,0.345670074224472,0.7699680511182109,0.471624266144814
NKT Cell,"['KLRD1', 'THEMIS']",0.4205607476635514,0.268561840057373,0.9,0.1343283582089552
NK CD56dim,"['KLRF1', 'PYHIN1']",0.7064017660044151,1.0,0.9142857142857144,0.3699421965317919
Naïve Tc Cell,"['TC2N', 'ENSG00000234663', 'SLFN12L', 'EMB']",0.3048780487804878,0.3877237439155578,0.5,0.119047619047619
Effector Tc Cell,"['ARAP2', 'HSP90AA1', 'THEMIS']",0.4193548387096774,0.2313782125711441,0.7222222222222222,0.1566265060240964
Effector Th Cell,"['CD69', 'CD96']",0.4426229508196721,0.3103939890861511,0.5,0.3033707865168539
MAIT,"['BTG1', 'IL7R']",0.46875,0.4757460951805115,0.75,0.1875
Naïve Th Cell,"['CAMK4', 'IL7R']",0.5627009646302251,0.4359927177429199,0.6363636363636364,0.3846153846153846
Treg,"['RTKN2', 'ENSG00000227240']",0.5714285714285714,0.924410879611969,0.8,0.2666666666666666
