clusterName,NSForest_markers,f_score
DCT Injured,"['ENSG00000112419', 'ENSG00000070915', 'ENSG00000227681']",0.2717391304347826
TAL Injured,"['ENSG00000155792', 'ENSG00000074803', 'ENSG00000185774']",0.1228070175438596
Macula Densa,"['ENSG00000185008', 'ENSG00000004799']",0.5186721991701245
cTAL2,"['ENSG00000259754', 'ENSG00000169344']",0.7115335217056254
cTAL1,"['ENSG00000113946', 'ENSG00000165685']",0.7296204107031736
mTAL,"['ENSG00000153162', 'ENSG00000119715']",0.5860663691053755
TAL Inflammatory,"['ENSG00000115221', 'ENSG00000159263']",0.4857142857142857
ATL,['ENSG00000137968'],0.3975265017667844
DTL,"['ENSG00000156687', 'ENSG00000229981']",0.5128205128205128
PT Injured,"['ENSG00000187323', 'ENSG00000183747']",0.683494044242768
NKT Cell,"['ENSG00000134539', 'ENSG00000172673']",0.4205607476635514
NK CD56dim,"['ENSG00000150045', 'ENSG00000163564']",0.7064017660044151
Naïve Tc Cell,"['ENSG00000165929', 'ENSG00000234663', 'ENSG00000205045', 'ENSG00000170571']",0.3048780487804878
Effector Tc Cell,"['ENSG00000047365', 'ENSG00000080824', 'ENSG00000172673']",0.4193548387096774
Effector Th Cell,"['ENSG00000110848', 'ENSG00000153283']",0.4426229508196721
MAIT,"['ENSG00000133639', 'ENSG00000168685']",0.46875
Naïve Th Cell,"['ENSG00000152495', 'ENSG00000168685']",0.5627009646302251
Treg,"['ENSG00000182010', 'ENSG00000227240']",0.5714285714285714
CD16 Monocyte,"['ENSG00000076641', 'ENSG00000254087']",0.660377358490566
CD14 Monocyte,"['ENSG00000038427', 'ENSG00000119535']",0.6153846153846154
JG Cell,['ENSG00000250049'],0.6
Ascending Vasa Recta,"['ENSG00000150625', 'ENSG00000249797']",0.4885057471264368
Peritubular Capillary Endothelia,"['ENSG00000102755', 'ENSG00000174640']",0.7389402041808459
Descending Vasa Recta,['ENSG00000049192'],0.5208333333333334
Endothelia Glomerular,"['ENSG00000165810', 'ENSG00000077943']",0.6547619047619048
Memory B Cell,"['ENSG00000136573', 'ENSG00000153064']",0.8527131782945736
Naïve B Cell,['ENSG00000163534'],0.625
pDC,['ENSG00000137265'],0.7692307692307693
Mast Cell,"['ENSG00000185052', 'ENSG00000163751']",0.8536585365853658
NK CD56bright,"['ENSG00000145715', 'ENSG00000213079']",0.3125
PT Inflammatory,"['ENSG00000184156', 'ENSG00000198075']",0.3153153153153153
PEC,"['ENSG00000000971', 'ENSG00000229981']",0.8037225042301185
PT S1,"['ENSG00000150275', 'ENSG00000186335']",0.7758231844835363
PT S2,"['ENSG00000259579', 'ENSG00000185046', 'ENSG00000286785']",0.616701607267645
PT S3,"['ENSG00000108846', 'ENSG00000232310']",0.6253813300793166
Podocyte,"['ENSG00000139304', 'ENSG00000161270']",0.916030534351145
vSMC,['ENSG00000117335'],0.5555555555555556
Pericyte,"['ENSG00000152402', 'ENSG00000113721']",0.4729729729729729
Myofibroblast,"['ENSG00000164692', 'ENSG00000049323']",0.5625
Fibroblast,['ENSG00000172260'],0.7328385899814471
Monocyte Transitioning,"['ENSG00000139970', 'ENSG00000048052']",0.3846153846153846
cDC2,['ENSG00000132274'],0.4838709677419355
Macrophage HIF1A+,['ENSG00000168906'],0.7142857142857143
Macrophage Resident,['ENSG00000260314'],0.8188021228203184
Macrophage Activated,"['ENSG00000250722', 'ENSG00000124491']",0.3846153846153846
Plasma Cell,['ENSG00000143297'],0.7352941176470589
IC-B,['ENSG00000091137'],0.945945945945946
mIC-A,"['ENSG00000171889', 'ENSG00000173253']",0.6666666666666666
cIC-A,"['ENSG00000144227', 'ENSG00000228791']",0.7851239669421488
IC-A Injured,"['ENSG00000145147', 'ENSG00000188559']",0.5263157894736842
mPC,"['ENSG00000285876', 'ENSG00000180573']",0.5298507462686567
cPC,['ENSG00000161011'],0.4939209726443769
CNT,"['ENSG00000147481', 'ENSG00000226674']",0.7359531196139263
CNT Injured,['ENSG00000227028'],0.25
DCT1,"['ENSG00000151789', 'ENSG00000271945']",0.6519889385237183
DCT2,"['ENSG00000227028', 'ENSG00000070915']",0.7518796992481203
