,ABCs,Alveolar macrophages,Classical monocytes,Cycling,Cycling T&NK,DC1,DC2,Erythroid,Erythrophagocytic macrophages,ILC3,Intermediate macrophages,Intestinal macrophages,MAIT,MNP/B doublets,MNP/T doublets,Mast cells,Memory B cells,NK_CD16+,NK_CD56bright_CD16-,Naive B cells,Nonclassical monocytes,Plasma cells,Plasmablasts,Progenitor,T/B doublets,T_CD4/CD8,Teffector/EM_CD4,Tem/emra_CD8,Tfh,Tgd_CRTAM+,Tnaive/CM_CD4,Tnaive/CM_CD4_activated,Tnaive/CM_CD8,Tregs,Trm/em_CD8,Trm_Tgd,Trm_Th1/Th17,Trm_gut_CD8,pDC
ENSG00000138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.9844103486914384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000084693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000228474,0.17787176841183713,0.3772443313347666,0.2023719941314898,0.22001119036423533,0.1792540879626023,0.14840687576093173,0.1593636713529888,0.2498206731520201,0.2217805150308107,0.2552198657864018,0.160131048215063,0.0,0.20265625966222664,0.14810306931796827,0.1635446532776481,0.0,0.13157894736842105,0.14335720319496958,0.1757007664755771,0.14363183473285876,0.1573277994206077,0.22767920399966993,0.31989644389403493,0.19496540646804006,0.1662262709517228,0.0,0.16437691450119019,0.1508886578835939,0.0,0.15738813500655324,0.20012790592093216,0.28706327708143936,0.2377406562629499,0.17005500040556254,0.22025014538513987,0.0,0.17937264160106056,0.30514874113233464,0.14805976340645238
ENSG00000138073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568900387538107,0.9746497696951816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138085,0.0,0.0,0.0,0.0,0.0,0.923429725985778,0.0,0.92153641895244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.9511078831396604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796393686219266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115234,0.0,0.0,0.0,0.0,0.0,0.9738159712992216,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115241,0.0,0.0,0.0,0.0,0.8958553075790405,0.8741367725949538,0.0,0.9172571050493341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868421052631579,0.0,0.8996570282860806,0.8893551779420752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.9737688365735506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000243147,0.0,0.0,0.0,0.9760180586262753,0.0,0.0,0.0,0.9480432569980621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075426,0.0,0.0,0.7151804817350287,0.0,0.0,0.0,0.7105263157894737,0.0,0.0,0.7790680684541401,0.8175499611779263,0.0,0.0,0.0,0.7111303225943917,0.8670113400409096,0.0,0.7696265672382555,0.7431267750890631,0.0,0.7370240531469646,0.0,0.0,0.0,0.0,0.0,0.0,0.7573832555821067,0.0,0.7771061219667134,0.0,0.0,0.0,0.0,0.0,0.0,0.7564503362304286,0.0,0.0
ENSG00000213639,0.0,0.0,0.0,0.0,0.0,0.8205226220582661,0.820081795516767,0.7894736842105263,0.0,0.8787803116597628,0.0,0.9160956395299811,0.0,0.0,0.8038243525906613,0.0,0.0,0.0,0.0,0.0,0.8118534558697751,0.0,0.0,0.8116779405819742,0.0,0.0,0.0,0.0,0.0,0.0,0.8490133677658281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119801,0.0,0.0,0.0,0.0,0.0,0.4750137391843294,0.0,0.39473684210526316,0.0,0.5269295479121962,0.0,0.0,0.47679072932193156,0.49258921334618017,0.4477195802487825,0.0,0.4617146379069278,0.5166761514387632,0.5588763716973757,0.500333342112993,0.4314627506231007,0.39844683126399394,0.0,0.0,0.4405878594047145,0.0,0.5433663098435653,0.5553676454644454,0.4304833067090888,0.6662766164854953,0.6693590361821024,0.0,0.5225956173319566,0.56161000069819,0.651866249347988,0.0,0.6010694958661732,0.4421305985827195,0.5813840784524617
ENSG00000213626,0.8149165056253734,0.0,0.0,0.0,0.7506008744239807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7661755132047754,0.0,0.0,0.0,0.0,0.7368421052631579,0.7704638885824304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775954373573002,0.0,0.0,0.0,0.7606336443047774,0.787185212499217,0.8094872142139234,0.7604918668144628,0.7701542879405775,0.0
ENSG00000162961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9782317233713049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000055332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937489754275272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000218739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409930313888349,0.0,0.0,0.0,0.0,0.0,0.0,0.9231336681466353,0.0,0.9308245574173174,0.9210526315789473,0.0,0.0,0.0,0.0,0.0
ENSG00000163171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.0,0.0,0.0,0.0,0.9643924644118861,0.0,0.0,0.0,0.0,0.9212832356754103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263566481439691,0.0
ENSG00000115875,0.1797078251838684,0.0,0.0,0.15669186805423937,0.25301140389944377,0.23082020094520167,0.15428667319448372,0.1635048922739531,0.0,0.2706139370014793,0.13157894736842105,0.19662035138983475,0.2844328268578178,0.17894670524095235,0.21832152887394554,0.0,0.2686600653748763,0.26622452861384344,0.25341690214056717,0.20724759446947197,0.15180699448836477,0.0,0.15113434038664164,0.19405647955442729,0.22026631079222025,0.39160620538811935,0.3132216381399255,0.32497840335494593,0.4448098822643882,0.4137257086603265,0.25118823114194366,0.2634727594099547,0.21195937300983228,0.3929091252778706,0.42530054167697307,0.30639409234649256,0.421730090128748,0.30087590060736,0.2649845371120854
ENSG00000183023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526315,0.9705961440738878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9637368180249867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143924,0.46360757162696437,0.0,0.0,0.0,0.4259177697332282,0.40814754053166036,0.0,0.39473684210526316,0.0,0.6859468613800249,0.0,0.42629941356809514,0.4824315905570984,0.0,0.43392613687013326,0.565509496550811,0.4308063074162132,0.0,0.4818116599007657,0.0,0.0,0.0,0.0,0.0,0.4644948589174371,0.7016170040557259,0.4781438018146314,0.4848093829656902,0.6185732185840607,0.5367816921911741,0.43843763282424525,0.5261831754132321,0.5052230122842287,0.5145638741944966,0.5369012481287906,0.0,0.5925596277964743,0.48557924440032557,0.0
ENSG00000115944,0.0,0.8162077351620323,0.0,0.0,0.0,0.8829620496222848,0.0,0.8499980302233445,0.0,0.9167205001178541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157894736842105,0.0,0.853149972463909,0.8743500568364796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8250781674134103,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152518,0.0,0.0,0.18330141431406924,0.16985726827069333,0.25688911582294266,0.0,0.1923573817077436,0.3408713544669904,0.0,0.4497542083263397,0.0,0.19246272978029752,0.3083354328808032,0.20509194700341477,0.25414582145841497,0.2332965323799535,0.22337692034871956,0.27486021581449005,0.29629719100500407,0.21372270427252116,0.18365502671191566,0.15789473684210525,0.0,0.3438940220757535,0.22374145451344943,0.33799734554792704,0.3575282473313181,0.3340195197808115,0.24747549389538012,0.44274608712447316,0.23846379079316793,0.20628126828294052,0.23280197695681923,0.33901000807159826,0.42030907775226395,0.20904635285076342,0.48292815057854904,0.3010213124124627,0.21775442361831665
ENSG00000138095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.9889778698745527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000180398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143933,0.0,0.3146092358388399,0.30641148749150726,0.30099454522132874,0.29952922149708394,0.2763759838907342,0.3313235342502594,0.35902151465415955,0.42680908033722326,0.21168081697664762,0.23917489145931445,0.2154454165383389,0.22675410540480362,0.20777277256313123,0.24594659240622269,0.42070505807274267,0.0,0.2155854843164745,0.2407263407581731,0.2152868368123707,0.3772114421191968,0.0,0.1915744684244457,0.2946642056891793,0.18421052631578946,0.0,0.21730253257249532,0.25365389805091054,0.0,0.3285893970414212,0.20780661545301737,0.0,0.22212495772462143,0.32789835647532817,0.31007821622647735,0.0,0.24819975777676231,0.27814020765455144,0.3520128507363169
ENSG00000119888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000095002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789179830174697,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698392152786255,0.9705393675126528,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000068878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925123892332378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115310,0.0,0.0,0.7669263513464677,0.7846517907945734,0.7594084363234671,0.7815334577309457,0.7888410358052504,0.7571737640782407,0.0,0.0,0.7368421052631579,0.8203482643554085,0.0,0.0,0.7536683255120328,0.0,0.0,0.0,0.0,0.0,0.7753123719441263,0.0,0.0,0.7831020057201385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143947,0.1082782949271955,0.04790299189718146,0.03813194914868003,0.030123655733309294,0.05206299298687985,0.07389546538654126,0.05632267970787851,0.13904037444215073,0.025312453508377075,0.13109953466214633,0.0315479996957277,0.0,0.11190347138204072,0.13537566755947314,0.06408213941674483,0.10914261090128045,0.1419936512645922,0.07556537577980443,0.09685642468301874,0.14045903086662292,0.042925856615367686,0.018848114892056112,0.041451523178502134,0.11486393056417767,0.06492600942912855,0.01343126046030145,0.17457498845301175,0.12147240889699835,0.15596764809206912,0.11401441222742985,0.23617754798186452,0.1504156197372236,0.1989283734246304,0.08246106379910519,0.12322449997851723,0.028974889140380055,0.12167822844103764,0.12069147825241089,0.0650165363361961
ENSG00000115355,0.0,0.0,0.868421052631579,0.8821656641207243,0.0,0.880155368855125,0.8715290787972902,0.8779938456259275,0.0,0.0,0.0,0.9173983821743413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893892972092879
ENSG00000115421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162924,0.4031626848798049,0.0,0.34210526315789475,0.0,0.35187133205564397,0.36859458841775594,0.3972400520977221,0.0,0.0,0.38687913041365773,0.4722598289188586,0.5168662792757938,0.0,0.42674151690382706,0.38312238611673055,0.0,0.4465591013431549,0.4021756649017334,0.45824361788599116,0.5297909786826686,0.35589247157699183,0.0,0.0,0.36336416006088257,0.3741611007012819,0.5369159155770352,0.0,0.39210268384531927,0.0,0.4663975991700825,0.34967599730742605,0.0,0.0,0.37160747459060267,0.43534523091818156,0.0,0.3996572118056448,0.353542392191134,0.5538987093850186
ENSG00000115464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526021935437855,0.0,0.9632682439528013,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000082898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739367350151664,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115484,0.0,0.0,0.0,0.0,0.7430025197957691,0.6954976132041529,0.0,0.750408051829589,0.0,0.8162564760760257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380909825626173,0.0,0.7077747379478655,0.0,0.7379737982624456,0.7988688757545069,0.6842105263157895,0.0,0.7138874891557192,0.0,0.0,0.0,0.7449132266797518,0.0,0.0,0.7300730975050675,0.0,0.0,0.0,0.7679111628155959,0.0
ENSG00000173163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850235518656278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000014641,0.0,0.0,0.0,0.0,0.9525579151354338,0.0,0.0,0.9293256056936163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460036942833349,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917341047211697,0.0,0.0,0.0,0.0,0.0
ENSG00000197329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372501247807553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.0,0.9233467531831641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9509787214429755,0.0,0.0,0.0,0.0,0.0
ENSG00000119844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138071,0.0,0.0,0.6669364697054813,0.6590185494799363,0.6583907243452574,0.6641292509279753,0.6668466517799779,0.5954136126919797,0.6069353850264299,0.0,0.5789473684210527,0.6212338224837655,0.0,0.0,0.6962074857009085,0.7754719037758676,0.0,0.6408982543568862,0.0,0.0,0.6886128845967745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5980961181615528,0.6159359514713287,0.0,0.596505919569417,0.6219551375037745,0.0
ENSG00000221823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.9812522687410054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115956,0.0,0.0,0.7262996043029585,0.0,0.7105263157894737,0.7727197847868267,0.7139780474336523,0.0,0.0,0.0,0.7782388941237801,0.7162217340971294,0.0,0.0,0.7236112105218988,0.0,0.0,0.7329134392110925,0.0,0.0,0.7486745887681058,0.0,0.0,0.7615479732814588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7294856811824598,0.0,0.0,0.7843466761865114
ENSG00000163219,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750392468352067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
