clusterName,NSForest_markers,f_score
Naive B cells,"['TCL1A', 'ENSG00000211899']",0.576036866359447
Memory B cells,"['LY9', 'MS4A1']",0.6238361266294227
MNP/B doublets,"['ALB', 'LINC00926']",0.6361323155216285
ABCs,"['CD19', 'FCRLA', 'CYB561A3', 'CD82']",0.5223880597014925
pDC,['LILRA4'],0.8235294117647058
T/B doublets,"['ITCH', 'PHC3', 'MS4A1']",0.4807692307692308
Plasma cells,['ENSG00000211592'],0.7641921397379913
Plasmablasts,"['TXNDC5', 'TPX2']",0.7920792079207921
Mast cells,['MS4A2'],0.9523809523809524
Tfh,"['ENSG00000272447', 'SERINC5', 'STUB1']",0.625
DC2,"['CD1C', 'JAML']",0.6451612903225806
Erythrophagocytic macrophages,"['SELENOP', 'C1QB']",0.7435897435897436
Alveolar macrophages,"['MS4A4A', 'SLC7A7']",0.5263157894736842
Cycling,['CDC20'],0.5357142857142857
MNP/T doublets,"['LYZ', 'CD68', 'CTSS', 'GZMA']",0.3125
Classical monocytes,"['S100A12', 'VCAN']",0.8468584284107343
Nonclassical monocytes,"['PELATON', 'TCF7L2', 'LILRA5']",0.7147562582345192
Intermediate macrophages,"['ERO1A', 'HK2']",0.4838709677419355
Intestinal macrophages,"['SRGAP3', 'NRP1']",0.8823529411764706
Tem/emra_CD8,"['LYAR', 'GZMH', 'GZMB', 'CD3G']",0.4686035613870665
Trm/em_CD8,"['GZMK', 'CD8A', 'GZMH']",0.4748118123914302
Tgd_CRTAM+,"['KLRC2', 'DUSP5', 'TUBA4A']",0.4658792650918635
Trm_Th1/Th17,"['DUSP4', 'PBX4', 'PBXIP1', 'CYTOR']",0.4220045214770158
NK_CD56bright_CD16-,"['XCL1', 'CMC1']",0.651186790505676
NK_CD16+,"['SPON2', 'GNLY']",0.8408134642356241
Cycling T&NK,"['RRM2', 'TK1']",0.680628272251309
Erythroid,['KCNH2'],0.9523809523809524
Progenitor,"['BEX1', 'CYTL1']",0.8
DC1,"['CLEC9A', 'IDO1']",0.9191176470588236
T_CD4/CD8,"['ANKRD44', 'SYNE2']",0.3855878634639696
Trm_Tgd,"['NXT1', 'DNAJB2']",0.6666666666666666
Tnaive/CM_CD4_activated,"['FAAH2', 'SLAMF1']",0.4545454545454545
Tnaive/CM_CD8,"['LINC02446', 'CCR7', 'TRABD2A']",0.5
Tnaive/CM_CD4,"['TSHZ2', 'MAL', 'CCR7']",0.4491017964071856
Teffector/EM_CD4,"['CD28', 'LEF1', 'LMNA']",0.4359925788497217
ILC3,"['HHEX', 'IL4I1']",0.7142857142857143
Tregs,"['FOXP3', 'STAM']",0.5670103092783505
Trm_gut_CD8,"['CISH', 'SIT1', 'XCL1']",0.3829787234042553
MAIT,"['KLRB1', 'IL7R']",0.6242095754290876
