clusterName,NSForest_markers,f_score
Naive B cells,"['ENSG00000100721', 'ENSG00000211899']",0.576036866359447
Memory B cells,"['ENSG00000122224', 'ENSG00000156738']",0.6238361266294227
MNP/B doublets,"['ENSG00000163631', 'ENSG00000247982']",0.6361323155216285
ABCs,"['ENSG00000177455', 'ENSG00000132185', 'ENSG00000162144', 'ENSG00000085117']",0.5223880597014925
pDC,['ENSG00000239961'],0.8235294117647058
T/B doublets,"['ENSG00000078747', 'ENSG00000173889', 'ENSG00000156738']",0.4807692307692308
Plasma cells,['ENSG00000211592'],0.7641921397379913
Plasmablasts,"['ENSG00000239264', 'ENSG00000088325']",0.7920792079207921
Mast cells,['ENSG00000149534'],0.9523809523809524
Tfh,"['ENSG00000272447', 'ENSG00000164300', 'ENSG00000103266']",0.625
DC2,"['ENSG00000158481', 'ENSG00000160593']",0.6451612903225806
Erythrophagocytic macrophages,"['ENSG00000250722', 'ENSG00000173369']",0.7435897435897436
Alveolar macrophages,"['ENSG00000110079', 'ENSG00000155465']",0.5263157894736842
Cycling,['ENSG00000117399'],0.5357142857142857
MNP/T doublets,"['ENSG00000090382', 'ENSG00000129226', 'ENSG00000163131', 'ENSG00000145649']",0.3125
Classical monocytes,"['ENSG00000163221', 'ENSG00000038427']",0.8468584284107343
Nonclassical monocytes,"['ENSG00000224397', 'ENSG00000148737', 'ENSG00000187116']",0.7147562582345192
Intermediate macrophages,"['ENSG00000197930', 'ENSG00000159399']",0.4838709677419355
Intestinal macrophages,"['ENSG00000196220', 'ENSG00000099250']",0.8823529411764706
Tem/emra_CD8,"['ENSG00000145220', 'ENSG00000100450', 'ENSG00000100453', 'ENSG00000160654']",0.4686035613870665
Trm/em_CD8,"['ENSG00000113088', 'ENSG00000153563', 'ENSG00000100450']",0.4748118123914302
Tgd_CRTAM+,"['ENSG00000205809', 'ENSG00000138166', 'ENSG00000127824']",0.4658792650918635
Trm_Th1/Th17,"['ENSG00000120875', 'ENSG00000105717', 'ENSG00000163346', 'ENSG00000222041']",0.4220045214770158
NK_CD56bright_CD16-,"['ENSG00000143184', 'ENSG00000187118']",0.651186790505676
NK_CD16+,"['ENSG00000159674', 'ENSG00000115523']",0.8408134642356241
Cycling T&NK,"['ENSG00000171848', 'ENSG00000167900']",0.680628272251309
Erythroid,['ENSG00000055118'],0.9523809523809524
Progenitor,"['ENSG00000133169', 'ENSG00000170891']",0.8
DC1,"['ENSG00000197992', 'ENSG00000131203']",0.9191176470588236
T_CD4/CD8,"['ENSG00000065413', 'ENSG00000054654']",0.3855878634639696
Trm_Tgd,"['ENSG00000132661', 'ENSG00000135924']",0.6666666666666666
Tnaive/CM_CD4_activated,"['ENSG00000165591', 'ENSG00000117090']",0.4545454545454545
Tnaive/CM_CD8,"['ENSG00000256039', 'ENSG00000126353', 'ENSG00000186854']",0.5
Tnaive/CM_CD4,"['ENSG00000182463', 'ENSG00000172005', 'ENSG00000126353']",0.4491017964071856
Teffector/EM_CD4,"['ENSG00000178562', 'ENSG00000138795', 'ENSG00000160789']",0.4359925788497217
ILC3,"['ENSG00000152804', 'ENSG00000104951']",0.7142857142857143
Tregs,"['ENSG00000049768', 'ENSG00000136738']",0.5670103092783505
Trm_gut_CD8,"['ENSG00000114737', 'ENSG00000137078', 'ENSG00000143184']",0.3829787234042553
MAIT,"['ENSG00000111796', 'ENSG00000168685']",0.6242095754290876
