cluster,count
SI_matureAE,1569
C_earlyACC,1464
SI_intermAE,1443
SI_earlyAE,1237
C_goblet,1189
SI_ISC,873
SI_AE2,591
C_lateACC,552
C_tuft,524
C_TA,518
C_BEST4,477
SI_TA,397
SI_goblet,388
C_ISC,385
SI_BEST4,339
SI_tuft,184
SI_TA2,105
C_EEC,82
SI_EEC,72
SI_secretory_prog,70
C_secretory_prog,63
SI_paneth,49
SI_FAE,19
