reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
unk,A proximal-to-distal survey of healthy adult human small intestine and colon epithelium by single-cell transcriptomics,A proximal-to-distal survey of healthy adult human small intestine and colon epithelium by single-cell transcriptomics,12590,12590,lineage,X_umap,Burclaff,Cellular and Molecular Gastroenterology and Hepatology,2022,10.1016/j.jcmgh.2022.02.007,https://cellxgene.cziscience.com/collections/64b24fda-6591-4ce1-89e7-33eb6c43ad7b,https://cellxgene.cziscience.com/e/019c7af2-c827-4454-9970-44d5e39ce068.cxg/,ascending colon | descending colon | duodenum | ileum | jejunum | transverse colon,normal,64b24fda-6591-4ce1-89e7-33eb6c43ad7b,e5816a9a-65cf-4ba2-8d80-4f932eadd0ea,019c7af2-c827-4454-9970-44d5e39ce068,45a7d3bd-dc1a-4565-8881-25f8975247a6,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/45a7d3bd-dc1a-4565-8881-25f8975247a6.h5ad,UBERON:0001156 | UBERON:0001157 | UBERON:0001158 | UBERON:0002114 | UBERON:0002115 | UBERON:0002116,EFO:0009922,CL:0002071 | CL:0002254 | CL:0009006 | CL:0009011 | CL:0009012 | CL:0009017 | CL:0009039 | CL:0009041 | CL:0009042 | CL:0009043 | CL:0011026 | CL:0019032 | CL:1000334 | CL:1000343 | CL:1000353 | CL:1000495 | CL:4030026,PATO:0000461,HsapDv:0000123 | HsapDv:0000139 | HsapDv:0000147,PATO:0000384,TRUE,3,"""UBERON:0002115: 2",612; UBERON:0002116: 2,609; UBERON:0001157: 2,171; UBERON:0002114: 2,115; UBERON:0001156: 1,746; UBERON:0001158: 1,digestive_tract,digestive_tract_Burclaff_2022,lineage,23,12590,0.583672,0.5577940632173913,0.1818644295041911,16,6,1,0.05624808488012135,0.0655627215469336
