,C_BEST4,C_EEC,C_ISC,C_TA,C_earlyACC,C_goblet,C_lateACC,C_secretory_prog,C_tuft,SI_AE2,SI_BEST4,SI_EEC,SI_FAE,SI_ISC,SI_TA,SI_TA2,SI_earlyAE,SI_goblet,SI_intermAE,SI_matureAE,SI_paneth,SI_secretory_prog,SI_tuft
ENSG00000274898,-0.005852321,0.06294127,-0.00387748,-0.01406118,-0.058400735,-0.0004722984,-0.10493999,0.012788101,0.027276998,-0.057582144,-0.00084898586,0.062175438,0.047881804,0.02694685,0.030528639,0.037703097,-0.009704851,0.043707564,-0.048780993,-0.068618424,0.06520682,0.019585157,0.04127051
ENSG00000273216,-0.0024587626,0.08179362,-0.02183089,-0.0029418282,-0.052560344,0.009213705,-0.12119745,0.021969218,0.067630544,-0.0695098,0.010096007,0.086557485,0.06531881,0.032052644,0.026145076,0.056636155,-0.015625658,0.06837115,-0.06764388,-0.08313558,0.046670288,0.0050922525,0.07305199
ENSG00000225498,0.018372605,0.16415894,-0.016889395,0.014062382,-0.030154346,0.037501555,-0.15465829,0.07464859,0.20196939,-0.0867766,0.040484425,0.17514545,0.15555553,0.09698666,0.031635933,0.12272631,-0.049898077,0.16912234,-0.10976889,-0.11525362,0.06749661,0.0026166723,0.1877769
ENSG00000271366,0.019503493,0.1186635,-0.0022353476,0.014754899,-0.03442609,0.03361677,-0.10863342,0.049924687,0.107928306,-0.0521002,0.031376705,0.12092589,0.10064968,0.06352408,0.045533493,0.09558461,0.0010740092,0.10355709,-0.05549752,-0.069316454,0.078263,0.026785186,0.10891861
ENSG00000257268,0.023475561,0.10673801,0.027388671,0.016914718,-0.03555803,0.03417477,-0.08920254,0.050361138,0.06585941,-0.035022583,0.029507104,0.10843112,0.08963607,0.063670196,0.06560478,0.08467348,0.022169454,0.08568378,-0.024953743,-0.047908247,0.10735904,0.051208872,0.082986906
ENSG00000232759,0.0023073712,0.064216375,-0.010519361,0.020764317,-0.03403102,0.011297235,-0.089208856,0.048735578,0.057421096,-0.05209205,0.013822085,0.06745739,0.06262599,0.032960918,0.04689722,0.056397807,-0.009564832,0.057222188,-0.05106817,-0.06244686,0.041537903,0.012004018,0.058763653
ENSG00000287829,-0.004720757,0.034646466,-0.012738208,0.0129603315,-0.028298926,0.0009619023,-0.06545429,0.03392671,0.032799587,-0.04101121,0.0035584087,0.03711332,0.03449558,0.016665122,0.032466568,0.035501394,-0.013144253,0.031746283,-0.041115183,-0.048302665,0.020336092,0.0033789852,0.032023616
ENSG00000261736,-0.0017647514,0.07843292,-0.013076008,-0.0006427098,-0.049833145,0.012898123,-0.10659483,0.024507811,0.055888154,-0.059894916,0.0075986614,0.08203025,0.06979954,0.030094914,0.029430412,0.06502037,-0.008208786,0.062473882,-0.055302307,-0.07241227,0.06030355,0.016374066,0.06791
ENSG00000262899,-0.010582749,0.051307105,-0.028001895,0.012482409,-0.04626797,-0.0015039776,-0.098803505,0.0414781,0.051931284,-0.063366026,-0.002335223,0.05658122,0.053290185,0.023273451,0.03323858,0.056673016,-0.029629651,0.04571204,-0.06669058,-0.07453233,0.024355283,-0.0010031598,0.047893345
ENSG00000269987,-0.015540516,0.0039166715,-0.033873033,0.032214046,0.032662764,0.015565223,-0.018770706,0.069089025,0.10898788,-0.031488325,0.03924123,0.018668449,0.0137110995,0.011557387,-0.02557919,0.015523569,0.015909508,0.07342665,-0.055163145,-0.027270837,-0.058696575,-0.035842843,0.08836323
ENSG00000267285,0.028933395,0.15605372,0.0015815471,0.029143382,-0.039198846,0.048603214,-0.1294863,0.06996906,0.14673471,-0.061367616,0.043472614,0.15965807,0.13773859,0.08721104,0.060450196,0.12940806,0.0034519797,0.13798138,-0.067089155,-0.0831929,0.10496631,0.037453823,0.14566876
ENSG00000286788,0.016742138,0.1013536,0.0042242156,0.016781688,-0.034106195,0.032119684,-0.099052906,0.046601865,0.08103621,-0.046607975,0.029667867,0.10498372,0.08464506,0.051012013,0.054328397,0.08462192,0.008235113,0.086125895,-0.042288255,-0.060383994,0.07942648,0.03101134,0.09068726
ENSG00000285704,0.0043471265,0.09153267,-0.012019823,0.028715108,-0.01631523,0.01455495,-0.10971585,0.08111613,0.13273038,-0.07066479,0.024064055,0.09690536,0.09152846,0.06021646,0.028099095,0.068247885,-0.04676138,0.113158524,-0.090320855,-0.09072198,0.022451736,-0.013570817,0.120949134
ENSG00000282943,0.019758664,0.09326494,0.0232617,-0.00883189,-0.029646005,0.02455312,-0.07428177,0.012790029,0.056612156,-0.027429178,0.026256343,0.090093285,0.07815535,0.05374904,0.0145484265,0.03404052,0.01812414,0.07006088,-0.018337514,-0.03854695,0.09020352,0.022844292,0.070504084
ENSG00000286305,-0.00746327,0.059142098,-0.023613632,0.011610288,-0.036232404,0.0011490028,-0.09676263,0.04889011,0.074797824,-0.063746616,0.003246517,0.065940976,0.059437506,0.03377299,0.029681345,0.0593087,-0.03711284,0.060797386,-0.07138284,-0.07545443,0.020413203,-0.006107436,0.06567312
ENSG00000263683,0.021262797,0.10904649,0.023279049,0.0047320565,-0.037983812,0.03402319,-0.09149746,0.035993908,0.06704162,-0.03583934,0.02799222,0.11155122,0.088146165,0.061728045,0.04978682,0.08085438,0.020302668,0.08740903,-0.02572255,-0.049461327,0.10743903,0.047287367,0.08563547
ENSG00000287096,0.0025119858,0.05567219,-0.012524032,0.012805226,-0.02607204,0.009488944,-0.07186091,0.03795986,0.057269808,-0.042125326,0.0117596425,0.058092576,0.052437067,0.032909803,0.030628923,0.04662913,-0.01567606,0.05115196,-0.046307474,-0.052820925,0.028848847,0.0030322205,0.05267013
ENSG00000268983,0.011624268,0.07288527,0.0017580698,0.008171063,-0.0267444,0.020984426,-0.07412153,0.031368945,0.054995574,-0.035826657,0.01982017,0.07353196,0.0579053,0.03581877,0.035222843,0.05183592,0.005496078,0.05992648,-0.032448675,-0.045201626,0.057883002,0.01837198,0.06475426
ENSG00000267731,-0.005424609,0.0340615,0.00054711645,-0.011186939,-0.03558988,-0.0033186777,-0.05915692,0.005422457,0.009148061,-0.033526286,-0.0035622197,0.033201467,0.027822496,0.013107063,0.01800267,0.02455086,-0.00696651,0.019998211,-0.02586992,-0.03865952,0.037609313,0.010441942,0.017876785
ENSG00000231412,-0.023933496,-0.026859345,-0.04649999,0.029007792,0.03376624,0.007179096,0.005690359,0.06246476,0.082313366,-0.022163913,0.030376289,-0.00959773,-0.010776768,-0.008047117,-0.034266256,0.0044081802,0.0095828315,0.044752352,-0.043425754,-0.011323015,-0.089313164,-0.037964292,0.059408613
ENSG00000270000,0.016926227,0.10915449,0.022745363,-0.00735054,-0.046643347,0.026707072,-0.099558085,0.02800478,0.058329385,-0.041077167,0.021947555,0.107756585,0.08344831,0.05981501,0.044169646,0.072463006,0.016589059,0.08006621,-0.028082747,-0.055196136,0.11466025,0.04544515,0.0782609
ENSG00000230825,-0.00993195,0.06348236,-0.020362599,-0.008934692,-0.054005697,0.004497146,-0.108209655,0.018970706,0.04269494,-0.06384723,-0.0021545738,0.066885985,0.06456842,0.019244518,0.019923225,0.057110664,-0.016044399,0.050187368,-0.059728384,-0.075274505,0.04842638,0.009945605,0.05506487
ENSG00000266897,-0.007909545,0.04960248,-0.022668872,0.0140532795,-0.037875704,-0.0011358291,-0.09171739,0.043307174,0.055842448,-0.05917747,0.003978936,0.051494904,0.05090367,0.027963793,0.03451705,0.04991246,-0.029178604,0.04822129,-0.065413296,-0.07103986,0.01831176,-0.007977307,0.04856007
ENSG00000260107,0.0083304765,0.059462428,0.014127684,-0.0013619917,-0.03309946,0.009814788,-0.06227401,0.018798728,0.024468683,-0.027245373,0.009485899,0.058563516,0.04785913,0.030428145,0.037167333,0.04306724,0.0051809247,0.037957817,-0.019028027,-0.034778476,0.0673501,0.028245516,0.035524473
ENSG00000266667,0.015828438,0.09136464,0.0077377455,-0.0019613064,-0.025772084,0.030891642,-0.075681105,0.025141617,0.0665984,-0.031190932,0.024618194,0.09141396,0.08106138,0.044244412,0.022438895,0.0723275,0.013296819,0.07244797,-0.025845012,-0.042148132,0.08020874,0.031257536,0.07944894
ENSG00000286736,-0.014095693,0.047228344,-0.027942974,0.010692893,-0.035984725,-0.008106653,-0.098422945,0.05382397,0.071199164,-0.06955235,-0.0029593278,0.05533478,0.047005676,0.024607772,0.02381669,0.04802791,-0.0503835,0.05818316,-0.08019851,-0.08162971,0.0036410524,-0.019383915,0.060010128
ENSG00000267044,0.002571843,0.085388646,-0.018057568,0.020229144,-0.024260134,0.010980101,-0.10815075,0.0682938,0.11762947,-0.06874022,0.017896295,0.09322731,0.08317947,0.054762654,0.028293092,0.06462646,-0.04372275,0.09929289,-0.084016934,-0.08535757,0.024098959,-0.008278381,0.104886085
ENSG00000267436,0.05468996,0.21731728,0.050800703,0.012190996,-0.047439378,0.080746025,-0.143648,0.06803743,0.15189916,-0.048288584,0.073373124,0.2192698,0.17084427,0.121136956,0.076671064,0.15755212,0.05153728,0.18132153,-0.03132661,-0.07277554,0.20444936,0.08814633,0.1836743
ENSG00000264083,0.0075647156,0.095854,-0.016459644,-0.028278241,0.002555248,0.017369708,-0.09095913,0.0039795106,0.15258911,-0.058831513,0.03418726,0.10052776,0.09859878,0.05724437,-0.08520906,-0.0006895958,-0.040192157,0.124840856,-0.08551997,-0.078501485,-0.0042049224,-0.023070037,0.14024149
ENSG00000279762,-0.0058433907,0.023161862,-0.01461217,-0.004032553,0.011733554,0.003876174,-0.033956185,0.010779311,0.073427364,-0.030920496,0.025972033,0.025932807,0.025094442,0.014425527,-0.0467697,-0.012845625,-0.008155454,0.05288569,-0.049174752,-0.034986723,-0.020440629,-0.019086864,0.061166726
ENSG00000285829,0.0049183783,0.05153681,0.019198846,-0.006635417,-0.034561217,0.004214234,-0.05506549,0.016106121,0.009999755,-0.021435264,0.0018060255,0.04912271,0.04466674,0.023162432,0.03592127,0.03886643,0.0011365851,0.026840715,-0.012714619,-0.02791019,0.06853384,0.028989218,0.021737989
ENSG00000287744,-0.023489987,0.037177347,-0.039172232,0.029378872,-0.0048728697,-0.0023155143,-0.077593535,0.06684076,0.10173462,-0.06829801,0.0076034856,0.049048908,0.04135528,0.017410023,-0.011839147,0.028174814,-0.03678069,0.07184073,-0.09274224,-0.075425364,-0.035194978,-0.026283382,0.08416888
ENSG00000286130,-0.019536037,0.021611022,-0.026574934,0.038912784,-0.00043161347,-0.004642031,-0.060516685,0.07418292,0.07722457,-0.057287622,0.010398161,0.03194293,0.029058045,0.01242102,0.005869763,0.020860646,-0.028729262,0.054486282,-0.07990783,-0.06316389,-0.035788693,-0.023748286,0.06158913
ENSG00000227719,0.02938439,0.17794472,-0.017654981,-0.009987498,-0.039586876,0.05000079,-0.14557298,0.04366789,0.18106078,-0.07163285,0.046158172,0.17918468,0.1668672,0.09557848,0.016074585,0.13902654,-0.01575863,0.16157368,-0.08652653,-0.09700294,0.099798106,0.018480401,0.17821713
ENSG00000276232,0.03606022,0.15374391,0.07184213,-0.007835543,-0.060062587,0.034694135,-0.103992894,0.0376957,0.047084868,-0.023624271,0.03047296,0.14747727,0.119294405,0.07691995,0.08616488,0.102530144,0.02875541,0.08717488,-0.0014979143,-0.037300788,0.1873567,0.09149262,0.076132596
ENSG00000276754,0.012763188,0.104113944,0.007790559,-0.0017676934,-0.042738598,0.029803721,-0.09876104,0.031258408,0.06938119,-0.046309624,0.024370927,0.104991116,0.08953956,0.052351777,0.036140475,0.082017906,0.013258551,0.08437916,-0.03645483,-0.058484882,0.096739545,0.039066993,0.08633067
ENSG00000286125,-0.01437475,-0.009209634,-0.036634482,0.030273115,0.03522189,0.015550968,0.00078974955,0.056876484,0.090595126,-0.019338084,0.036415484,0.00649414,-0.0030722453,0.0044860714,-0.030658225,0.01118502,0.015115586,0.055863664,-0.038340427,-0.0076408284,-0.07006336,-0.03587143,0.07210125
ENSG00000287766,0.013378363,0.09058158,0.028183626,-0.011188921,-0.044786908,0.018195044,-0.07837256,0.019769382,0.03601561,-0.029836953,0.014642106,0.094100855,0.071648926,0.045183767,0.042618345,0.06726961,0.01221247,0.057691857,-0.016064063,-0.03973857,0.10421068,0.043881327,0.05506374
ENSG00000287379,0.019391049,0.19632673,-0.02908641,0.040074598,-0.012599513,0.04529848,-0.19046046,0.13199179,0.2771151,-0.115410976,0.06021574,0.2014656,0.19143625,0.1236004,0.036960073,0.14524552,-0.07013657,0.23515445,-0.15381028,-0.15420632,0.061149698,-0.009714449,0.25224048
ENSG00000278492,-0.002628284,0.054279014,-0.014424005,0.003272044,-0.035876326,0.0052870233,-0.082576245,0.0226427,0.046399888,-0.04890016,0.004579421,0.056078926,0.04707286,0.022566885,0.025522988,0.04665854,-0.0120878145,0.04585763,-0.047844756,-0.057746943,0.029052388,0.0032662177,0.048526734
ENSG00000286613,-0.0026648024,0.032368172,-0.027788972,-0.030284908,0.040147536,0.020027835,-0.007273073,-0.029747691,0.121793956,-0.012791365,0.051957466,0.033224925,0.0076165814,0.021012375,-0.124016605,-0.049881876,0.024090996,0.08581641,-0.03624913,-0.009623428,-0.046797127,-0.037436176,0.10758301
ENSG00000287360,0.02265726,0.102334335,0.04391011,-0.008015822,-0.040350545,0.02387116,-0.07357837,0.02141825,0.03764882,-0.02213422,0.020323753,0.09966794,0.078726985,0.052579504,0.04890193,0.068379916,0.017635802,0.06276296,-0.0050424146,-0.030634405,0.12402576,0.05325858,0.058089457
ENSG00000286565,-0.0037472285,0.04586673,-0.0033366806,-0.03058144,-0.02979692,0.006696881,-0.050919887,-0.01266223,0.02432861,-0.025107663,-0.00046600806,0.04713999,0.039619688,0.015514334,-0.014004021,0.029041355,-0.0015373114,0.03143411,-0.020022135,-0.031052595,0.042251796,0.008660302,0.03393247
ENSG00000261342,0.0027585602,0.0574345,-0.0039259805,-0.011947807,-0.03461852,0.007708031,-0.0770569,0.010152489,0.039709598,-0.04152579,0.009978144,0.057270974,0.04781165,0.0249708,-0.0004776898,0.020131027,-0.0033805752,0.044242762,-0.037556436,-0.049875006,0.047706988,0.005953784,0.047569163
ENSG00000286847,-0.019440724,-0.019554041,-0.03986352,0.030225916,0.041067474,0.013166997,0.003476201,0.058850948,0.09623477,-0.023411157,0.04105683,-0.0025766345,-0.009384232,0.0011664069,-0.039630618,-0.009478825,0.018655226,0.057048567,-0.043391917,-0.008373303,-0.0888617,-0.046727628,0.07412042
ENSG00000237689,-0.013026199,0.063369736,-0.03581534,-0.023544226,-0.043906193,-0.00055070117,-0.10152157,0.012380369,0.07439178,-0.06732711,-0.0067532067,0.06784412,0.0715924,0.022026405,-0.011481573,0.06012145,-0.040290285,0.060713213,-0.07565227,-0.080352835,0.022349928,-0.013266404,0.06922448
ENSG00000286718,-0.0039281906,0.043170124,-0.01338806,0.0308993,0.0014478049,0.006304739,-0.058897346,0.06471221,0.084323145,-0.045541316,0.01587608,0.053398244,0.04892976,0.029589176,0.006121726,0.033975244,-0.027833154,0.067368954,-0.0633445,-0.05382501,-0.02346555,-0.010398835,0.074704915
ENSG00000269151,0.0010060235,0.049642008,-0.011681938,0.0068307547,-0.025751237,0.007860978,-0.063168526,0.025095088,0.04780635,-0.036883403,0.007274783,0.05009973,0.045113556,0.025776492,0.022233343,0.043849535,-0.0122379055,0.04360022,-0.039259177,-0.045391295,0.027470553,0.0038846545,0.04623881
ENSG00000287830,-0.013770637,0.07083342,-0.032546308,0.01577464,-0.032521892,-0.0012438834,-0.12038482,0.06439746,0.10859804,-0.08324637,0.003978894,0.080292374,0.070908435,0.03725332,0.025330404,0.06407046,-0.057817973,0.08916819,-0.10004753,-0.101600274,0.008869927,-0.021453938,0.095821165
ENSG00000269807,0.0128665455,0.13923389,-0.021107983,-0.0074623316,-0.020213157,0.032536812,-0.12426318,0.04590716,0.17475787,-0.070682816,0.03216816,0.14212787,0.13241716,0.070028074,-0.00025137837,0.10088349,-0.043957062,0.14357635,-0.09075182,-0.09328076,0.054970972,0.0059676017,0.16427736
ENSG00000285898,-0.0032484445,0.060652032,-0.020604428,0.01728313,-0.034568958,0.0034296988,-0.09567669,0.05009822,0.07005626,-0.05954556,0.009478429,0.06110748,0.06084834,0.036593426,0.0352061,0.05786903,-0.029875133,0.059462436,-0.06724286,-0.07171685,0.023235148,-0.0076117176,0.0614224
ENSG00000255595,0.021982297,0.12874982,0.0034982355,0.00051528227,-0.032641552,0.0424992,-0.10483054,0.031404126,0.10279195,-0.04569771,0.036977507,0.13173026,0.10211725,0.062544964,0.03035707,0.09307034,0.014827136,0.10664682,-0.042089313,-0.060754154,0.09807067,0.03486114,0.11501111
ENSG00000255655,0.027681094,0.1208657,0.025282962,0.012466554,-0.032406144,0.04187778,-0.0921447,0.047288764,0.08129275,-0.035130065,0.039807264,0.12207675,0.100443415,0.06789549,0.05569453,0.0893764,0.02661634,0.101625636,-0.025396185,-0.049054578,0.116046295,0.05362279,0.10141848
ENSG00000273343,-0.010717855,0.00968672,-0.017558195,0.014962908,0.004490967,0.0010978115,-0.02955608,0.037788507,0.05268387,-0.028660165,0.013102995,0.017827831,0.013495464,0.0056636767,-0.0109581165,0.009060822,-0.008456123,0.035746787,-0.043219052,-0.030796263,-0.017472036,-0.01702382,0.044729076
ENSG00000236754,0.023326078,0.121585466,0.008424056,0.013852466,-0.033266466,0.040697347,-0.10472591,0.04670939,0.0969474,-0.046029523,0.038700543,0.12551057,0.09845345,0.06080579,0.05222492,0.09090985,0.0146214785,0.10163911,-0.042037524,-0.061550237,0.09476104,0.03473808,0.10807957
ENSG00000285966,-0.0174403,0.033426,-0.03008162,0.024989333,-0.015364809,-0.007855851,-0.0770767,0.06645875,0.073901296,-0.062841386,-0.0020580932,0.046040647,0.04019449,0.018761588,0.016305624,0.034672327,-0.043270327,0.056593344,-0.08040915,-0.072809,-0.029453313,-0.022660328,0.06310314
ENSG00000288065,-0.023585763,-0.019315071,-0.041526288,0.033071864,0.03592994,0.010688648,-0.004934813,0.06980082,0.098146185,-0.03110672,0.038670063,-0.0011414008,-0.008194806,0.00096985296,-0.032865725,-0.0040768953,0.013394409,0.061183494,-0.05133894,-0.017360538,-0.08875319,-0.048856642,0.07578646
ENSG00000261291,0.0049864035,0.09048664,-0.0031397815,0.0065073958,-0.04831055,0.020945657,-0.11011146,0.03802984,0.06158807,-0.05772246,0.014464348,0.09226141,0.09113208,0.039754976,0.043001805,0.07970737,-0.00032837392,0.07181455,-0.05090134,-0.07006168,0.0782457,0.02968036,0.07673039
ENSG00000286056,0.026350353,0.107022956,0.0365436,0.008277774,-0.040032092,0.02675539,-0.08627945,0.043739714,0.049362246,-0.029631585,0.031277742,0.10522543,0.08381436,0.061985753,0.06705355,0.0732652,0.02174837,0.07188392,-0.016073454,-0.041967317,0.121796876,0.056189924,0.06653379
ENSG00000173862,-0.003910476,0.04428459,-0.01353521,0.014122764,-0.032714024,0.0017595806,-0.07545537,0.037988443,0.044186193,-0.04716503,0.0048894063,0.047508888,0.04500552,0.023465382,0.030574908,0.038537797,-0.017680777,0.040215187,-0.048947483,-0.056429148,0.02324772,0.0024683154,0.040502846
ENSG00000274156,0.023711227,0.13571271,0.0025455838,-0.0041961465,-0.03472057,0.044343427,-0.106977016,0.030069651,0.10922741,-0.04580232,0.037243925,0.13741972,0.11031979,0.06453816,0.024198012,0.100226805,0.014752733,0.1115655,-0.04323942,-0.06185415,0.102307715,0.038467187,0.12119372
ENSG00000286503,-0.0021958982,0.052303,-0.018311793,0.021450313,-0.0020520673,0.008357456,-0.06230133,0.05500973,0.091284335,-0.046045553,0.011922232,0.06325809,0.056810305,0.030885896,0.0053046,0.040555052,-0.028018387,0.07292916,-0.063620955,-0.057138152,-0.010006826,-0.008829482,0.082131885
ENSG00000267006,-0.018574191,0.04032892,-0.032310955,0.028650902,-0.0033041907,-0.00055919186,-0.07268504,0.07096474,0.09763998,-0.06329798,0.009686488,0.048877157,0.044450972,0.01925711,-0.0056959847,0.03220761,-0.035559352,0.070702374,-0.086303666,-0.07107571,-0.03157118,-0.021944001,0.08192866
ENSG00000287859,-0.004053995,0.08424715,-0.032000717,-0.016850874,-0.032887757,0.01048104,-0.104354486,0.02745958,0.10573028,-0.06439225,0.0067917476,0.090407595,0.07718701,0.03907681,-0.0055312756,0.06253986,-0.039759144,0.08624028,-0.07629777,-0.07904633,0.031009775,-0.0024850045,0.09907836
ENSG00000253858,-0.0004877141,0.05130136,-0.010467066,0.014365016,-0.029234048,0.008314298,-0.069903836,0.033828314,0.04566439,-0.0404843,0.0055170334,0.05360422,0.05178071,0.023223614,0.030110406,0.054219212,-0.010358857,0.04462688,-0.040974982,-0.049287073,0.030948544,0.011650931,0.04725904
ENSG00000287695,0.0012113904,0.058168832,-0.006178674,-0.0022905197,-0.032669857,0.011956847,-0.07388999,0.019987913,0.04007969,-0.038610194,0.007219726,0.059295345,0.058294673,0.023779692,0.019339776,0.048156362,-0.002296109,0.045672014,-0.035345554,-0.047372825,0.047839265,0.015632618,0.050435655
ENSG00000286274,0.012979423,0.10011295,-0.006539044,0.009001454,-0.0373241,0.02513213,-0.10892187,0.038657267,0.08777126,-0.056121103,0.026342083,0.10421878,0.083900295,0.050841574,0.037028454,0.06958476,-0.00064436946,0.08674702,-0.05498495,-0.070065215,0.061554953,0.019563515,0.09093566
ENSG00000248125,-0.008891,0.032163203,-0.018888216,0.03581448,0.0029623916,0.003425229,-0.05172447,0.0659557,0.078400455,-0.04520156,0.013720876,0.039370295,0.036635052,0.019661596,0.0076853153,0.029086392,-0.02230261,0.05831374,-0.06259418,-0.050513443,-0.023772508,-0.012367465,0.065121904
ENSG00000254187,0.004228159,0.050914496,0.015654257,-0.030327994,-0.03393901,0.0011040898,-0.05215397,-0.024719948,0.008959375,-0.021271901,0.0023650706,0.04587158,0.035212398,0.020138653,-0.00578698,-0.002904677,-0.00058811577,0.02422176,-0.012249784,-0.027555646,0.059570566,0.009986864,0.02230764
ENSG00000269400,0.0038656783,0.11166619,-0.017228806,0.031286903,-0.008789513,0.021635365,-0.12356545,0.09339906,0.16995278,-0.07966082,0.029657442,0.12322899,0.11454745,0.07161303,0.027509607,0.09310264,-0.054200042,0.14286554,-0.105431244,-0.10326896,0.027303126,-0.015385041,0.15182462
ENSG00000267580,0.018190464,0.1046027,0.015338829,0.014675427,-0.0393161,0.03178548,-0.097151786,0.04888539,0.07068458,-0.044301786,0.031058222,0.10665904,0.09135019,0.057457518,0.05538101,0.07746435,0.01749371,0.08739349,-0.033812787,-0.05681479,0.1015415,0.04043359,0.08739647
ENSG00000286538,0.01110641,0.0718921,0.008074369,-0.0035211022,-0.028032187,0.020104552,-0.067332596,0.019760676,0.047614884,-0.029918952,0.0192508,0.072229564,0.05736297,0.03714954,0.021870323,0.04710729,0.010113156,0.05901451,-0.023602348,-0.038894434,0.068657674,0.021798562,0.0599602
ENSG00000250155,-0.007907271,0.04991877,-0.017107353,0.0064909644,-0.04203879,0.0023891889,-0.09033767,0.027097687,0.03902572,-0.05437598,0.00062177086,0.052758187,0.05348823,0.017710876,0.032894015,0.0481314,-0.01607896,0.04179278,-0.05301211,-0.063199274,0.031457584,0.0066770827,0.04381018
ENSG00000260973,0.0109832985,0.15058297,-0.029208492,-0.0067025484,-0.038886197,0.03232223,-0.15175647,0.04738731,0.18191442,-0.087383546,0.03188879,0.1615122,0.14226502,0.08227115,0.0156190805,0.11163664,-0.04385637,0.1510823,-0.10360941,-0.11118045,0.06897489,0.009359837,0.16936998
ENSG00000261170,-0.005368032,0.079307266,-0.029382242,-0.013944602,0.022818483,0.024668302,-0.060234413,0.013089321,0.16590531,-0.051040456,0.041448046,0.07980235,0.067126706,0.034787446,-0.09750932,0.009341235,-0.013795695,0.120205104,-0.08530214,-0.059965752,-0.012217132,-0.016822614,0.14463767
ENSG00000259780,0.0036263068,0.09098202,-0.019092299,0.020668797,-0.046224944,0.015569378,-0.11520663,0.05275673,0.08866977,-0.06654137,0.015290768,0.091195434,0.08413517,0.049164187,0.05086918,0.08508042,-0.020720813,0.08047263,-0.07091012,-0.08236475,0.051324937,0.009578733,0.08399969
ENSG00000259807,-0.015385431,-0.0009615803,-0.03900421,0.022634361,0.039641276,0.018009244,-0.009751761,0.05441421,0.11591354,-0.026221173,0.044585936,0.018605541,0.0012304211,0.011388346,-0.046902627,0.00081050606,0.01906718,0.074163586,-0.050404713,-0.017072069,-0.073355585,-0.045269832,0.09527469
ENSG00000270020,0.0075205783,0.06150625,0.018536378,-0.025887419,-0.03627165,0.0038589276,-0.060354974,-0.01990819,0.01571421,-0.02509726,0.008010244,0.057352867,0.043891795,0.029049613,0.0004690053,-0.013335279,0.0035505954,0.03196773,-0.014441132,-0.03159807,0.0694452,0.010172749,0.02914575
ENSG00000260228,0.0017683071,0.052152656,-0.018083028,-0.010627217,-0.02505824,0.0010416468,-0.074345894,0.018460406,0.06330182,-0.04442723,0.0149295395,0.052429337,0.05762969,0.031934615,-0.030607967,-0.0059029474,-0.025042428,0.054163888,-0.05301467,-0.055645883,0.012176877,-0.006535177,0.054866783
ENSG00000260884,-0.011290356,0.05144801,-0.024365475,0.024961777,0.014745126,0.017007757,-0.057042256,0.05727714,0.12949233,-0.05144888,0.027822658,0.06532051,0.052534632,0.026504794,-0.022210043,0.03201972,-0.015705671,0.09561376,-0.079167455,-0.05780136,-0.015618436,-0.014547644,0.10880995
ENSG00000261765,0.013659991,0.11187135,-0.008576699,0.029155402,-0.04383968,0.027271485,-0.12404591,0.058418978,0.101941794,-0.06638329,0.026895653,0.113762826,0.09959484,0.059427954,0.066270724,0.098672874,-0.006711234,0.09775147,-0.067047544,-0.08291845,0.07409029,0.024015836,0.10172464
ENSG00000257180,0.0010073415,0.08427428,-0.014419343,-0.017905198,-0.042248264,0.017553424,-0.09723883,0.0090083275,0.06441292,-0.050679676,0.010805973,0.08673628,0.07775323,0.031683967,0.0011921206,0.06684843,-0.0061219446,0.06671305,-0.049447536,-0.06346846,0.059109237,0.015330352,0.07436406
ENSG00000261063,-0.0075331414,0.062228058,-0.030475318,0.03204191,0.011875271,0.014932797,-0.07015845,0.07161172,0.13305308,-0.05699991,0.025845341,0.07397704,0.058391213,0.033833303,-0.019726047,0.040896058,-0.026182326,0.099051856,-0.08565084,-0.06718351,-0.021985842,-0.00922486,0.11439293
ENSG00000286894,-0.008936523,0.026509747,-0.031731326,0.04334617,0.049341723,0.029604357,-0.023839861,0.0896962,0.16222814,-0.035419174,0.06361401,0.046598926,0.025998712,0.02982974,-0.03381642,0.028346786,0.024517043,0.11596866,-0.06855722,-0.034070455,-0.057985913,-0.03280892,0.13715898
ENSG00000260479,-0.0030879823,0.089698255,-0.023821771,0.058682412,0.02786589,0.027605783,-0.08972328,0.12330805,0.1966579,-0.07422731,0.04942606,0.109206475,0.08386828,0.05644717,-0.020813085,0.054986343,-0.02432833,0.14839558,-0.115873545,-0.08534283,-0.026529083,-0.012178042,0.16866168
ENSG00000285850,-0.007341341,0.027055392,-0.010615886,0.0023087468,-0.031014703,-0.0013625952,-0.06124056,0.01798299,0.018084593,-0.038350813,-0.002013904,0.02856651,0.025719814,0.0076888683,0.023137568,0.025086552,-0.0117070135,0.022288587,-0.035678092,-0.043882154,0.020361613,0.004075143,0.021862311
ENSG00000286722,0.0065248692,0.11448551,-0.026808668,-0.027575769,-0.042745575,0.020270314,-0.12119603,0.013311856,0.12244035,-0.068980224,0.016998157,0.116793275,0.1010569,0.052006,-0.00973429,0.07784993,-0.029776864,0.10395089,-0.08119697,-0.088125214,0.054309804,-0.00044021747,0.11833273
