dataset,organ,first_author,year,cluster_header,embedding,doi,collection_name,dataset_title,journal,collection_url,explorer_url,h5ad_url,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
heart_plus_pericardium_Eraslan_2022,heart_plus_pericardium,Eraslan,2022,Broad cell type,X_umap,10.1126/science.abl4290,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,Science,https://cellxgene.cziscience.com/collections/a3ffde6c-7ad2-498a-903c-d58e732f7470,https://cellxgene.cziscience.com/e/4ed927e9-c099-49af-b8ce-a2652d069333.cxg/,https://datasets.cellxgene.cziscience.com/002308e1-0121-4aa1-b8f2-9d034cf44b0f.h5ad,13,36574,0.72663814,0.7080149369230769,0.18419936716458687,11,2,0,0.8706295043107568,0.8377879167324478
