reference,collection_name,dataset_title,normal_cell_count,total_cell_count,author_cell_type,embedding,first_author,journal,year,doi,collection_url,explorer_url,tissue,disease,collection_id,collection_version_id,dataset_id,dataset_version_id,is_preprint,revised_at,visibility,organism,filter_normal,metric,save_scores,save_cluster_summary,save_annotation,h5ad_url,tissue_ontology_term_id,assay_ontology_term_id,cell_type_ontology_term_id,disease_ontology_term_id,development_stage_ontology_term_id,sex_ontology_term_id,is_primary_data,donor_id_count,tissue_ontology_summary,assay_ontology_summary,cell_type_ontology_summary,disease_ontology_summary,sex_ontology_summary,development_stage_summary,organ,dataset,cluster_header,n_clusters,n_cells,median_silhouette,mean_silhouette,std_silhouette,high_quality_clusters,medium_quality_clusters,low_quality_clusters,median_fscore,mean_fscore
unk,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,36574,209126,Broad cell type,X_umap,Eraslan,Science,2022,10.1126/science.abl4290,https://cellxgene.cziscience.com/collections/a3ffde6c-7ad2-498a-903c-d58e732f7470,https://cellxgene.cziscience.com/e/4ed927e9-c099-49af-b8ce-a2652d069333.cxg/,anterior wall of left ventricle | breast | esophagus muscularis mucosa | gastrocnemius | lingula of left lung | mucosa | prostate gland | skin of leg,normal,a3ffde6c-7ad2-498a-903c-d58e732f7470,45345946-51aa-4222-a8c9-655e23814a13,4ed927e9-c099-49af-b8ce-a2652d069333,002308e1-0121-4aa1-b8f2-9d034cf44b0f,FALSE,,PUBLIC,Homo sapiens,TRUE,euclidean,TRUE,TRUE,TRUE,https://datasets.cellxgene.cziscience.com/002308e1-0121-4aa1-b8f2-9d034cf44b0f.h5ad,UBERON:0036288,EFO:0009899,CL:0000057 | CL:0000084 | CL:0000097 | CL:0000145 | CL:0000183 | CL:0000192 | CL:0000235 | CL:0000236 | CL:0000746 | CL:0000814 | CL:0002138 | CL:0002139 | CL:0002521 | CL:0002548 | CL:0002573 | CL:0010008,PATO:0000461,HsapDv:0000240 | HsapDv:0000241 | HsapDv:0000242,PATO:0000383 | PATO:0000384,TRUE,3,"""UBERON:0036288: 36","574""","""EFO:0009899: 36","574""","""CL:0000746: 9",619; CL:0000057: 8,heart_plus_pericardium,heart_plus_pericardium_Eraslan_2022,Broad cell type,13,36574,0.72663814,0.7080149369230769,0.18419936716458687,11,2,0,0.8706295043107568,0.8377879167324478
