software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,Broad cell type,Adipocyte,193,0.8652482269503546,0.953125,0.6321243523316062,36375,6,71,122,2,"['ENSG00000166819', 'ENSG00000181092']","['ENSG00000119927', 'ENSG00000166819', 'ENSG00000181092', 'ENSG00000187288', 'ENSG00000132170', 'ENSG00000167588', 'ENSG00000135917', 'ENSG00000170145', 'ENSG00000005249', 'ENSG00000152270']",1.0
4.1,Broad cell type,Myocyte (cardiac),7041,0.9438898340448753,0.975613802256138,0.8352506746200824,29386,147,1160,5881,2,"['ENSG00000183230', 'ENSG00000203867']","['ENSG00000146147', 'ENSG00000183230', 'ENSG00000114279', 'ENSG00000203867', 'ENSG00000134775', 'ENSG00000178568', 'ENSG00000133454', 'ENSG00000177990', 'ENSG00000078814', 'ENSG00000196482']",1.0
4.1,Broad cell type,Immune (DC/macrophage),6320,0.8782060623724861,0.9127224536160544,0.7628164556962025,29793,461,1499,4821,1,['ENSG00000163694'],"['ENSG00000163694', 'ENSG00000177575', 'ENSG00000248905', 'ENSG00000168214', 'ENSG00000059377', 'ENSG00000124491', 'ENSG00000110077', 'ENSG00000260314', 'ENSG00000141506', 'ENSG00000169554']",1.0
4.1,Broad cell type,Immune (mast cell),79,0.876010781671159,0.8904109589041096,0.8227848101265823,36487,8,14,65,1,['ENSG00000197253'],"['ENSG00000197253', 'ENSG00000172236', 'ENSG00000149534', 'ENSG00000163751', 'ENSG00000182667', 'ENSG00000138395', 'ENSG00000157404', 'ENSG00000185052', 'ENSG00000263961', 'ENSG00000110848']",1.0
4.1,Broad cell type,Immune (B cell),22,0.7142857142857143,0.8333333333333334,0.4545454545454545,36550,2,12,10,1,['ENSG00000156738'],"['ENSG00000156738', 'ENSG00000153064', 'ENSG00000136573', 'ENSG00000116194', 'ENSG00000073849', 'ENSG00000144218', 'ENSG00000116191', 'ENSG00000197943', 'ENSG00000091490', 'ENSG00000198771']",1.0
4.1,Broad cell type,Immune (T cell),357,0.7177615571776156,0.8082191780821918,0.4957983193277311,36175,42,180,177,1,['ENSG00000172673'],"['ENSG00000172673', 'ENSG00000109452', 'ENSG00000185811', 'ENSG00000151883', 'ENSG00000141293', 'ENSG00000010810', 'ENSG00000133639', 'ENSG00000171791', 'ENSG00000171310', 'ENSG00000081237']",1.0
4.1,Broad cell type,Immune (NK cell),319,0.7984790874524715,0.8433734939759037,0.658307210031348,36216,39,109,210,1,['ENSG00000115523'],"['ENSG00000115523', 'ENSG00000105374', 'ENSG00000198821', 'ENSG00000180644', 'ENSG00000275302', 'ENSG00000271503', 'ENSG00000134539', 'ENSG00000164483', 'ENSG00000136250', 'ENSG00000164674']",1.0
4.1,Broad cell type,Endothelial cell (lymphatic),565,0.9287211740041929,0.9736263736263736,0.784070796460177,35997,12,122,443,2,"['ENSG00000138722', 'ENSG00000137077']","['ENSG00000138722', 'ENSG00000137077', 'ENSG00000205038', 'ENSG00000075213', 'ENSG00000150625', 'ENSG00000065320', 'ENSG00000118257', 'ENSG00000170365', 'ENSG00000134215', 'ENSG00000185070']",1.0
4.1,Broad cell type,Endothelial cell (vascular),7070,0.8587683165642515,0.9024303707645912,0.7195190947666196,28954,550,1983,5087,1,['ENSG00000110799'],"['ENSG00000110799', 'ENSG00000127329', 'ENSG00000047617', 'ENSG00000164035', 'ENSG00000125968', 'ENSG00000172889', 'ENSG00000102755', 'ENSG00000116016', 'ENSG00000261371', 'ENSG00000169744']",1.0
4.1,Broad cell type,Pericyte/SMC,2438,0.7027225901398086,0.8019594121763471,0.4700574241181296,33853,283,1292,1146,1,['ENSG00000169282'],"['ENSG00000169282', 'ENSG00000113721', 'ENSG00000143248', 'ENSG00000172159', 'ENSG00000151491', 'ENSG00000127472', 'ENSG00000171862', 'ENSG00000122786', 'ENSG00000154678', 'ENSG00000151067']",1.0
4.1,Broad cell type,Schwann cell,298,0.8790170132325141,0.9789473684210528,0.6241610738255033,36272,4,112,186,2,"['ENSG00000179915', 'ENSG00000021645']","['ENSG00000179915', 'ENSG00000021645', 'ENSG00000206579', 'ENSG00000175161', 'ENSG00000046653', 'ENSG00000198597', 'ENSG00000134121', 'ENSG00000171877', 'ENSG00000154654', 'ENSG00000108018']",1.0
4.1,Broad cell type,Fibroblast,9287,0.8903446428939291,0.8807825555329122,0.9307634327554646,26117,1170,643,8644,1,['ENSG00000011465'],"['ENSG00000011465', 'ENSG00000005187', 'ENSG00000163359', 'ENSG00000122870', 'ENSG00000142156', 'ENSG00000154258', 'ENSG00000141338', 'ENSG00000112936', 'ENSG00000172260', 'ENSG00000128573']",1.0
