clusterName,NSForest_markers,f_score
Adipocyte,"['ENSG00000166819', 'ENSG00000181092']",0.8652482269503546
Myocyte (cardiac),"['ENSG00000183230', 'ENSG00000203867']",0.9438898340448753
Immune (DC/macrophage),['ENSG00000163694'],0.8782060623724861
Immune (mast cell),['ENSG00000197253'],0.876010781671159
Immune (B cell),['ENSG00000156738'],0.7142857142857143
Immune (T cell),['ENSG00000172673'],0.7177615571776156
Immune (NK cell),['ENSG00000115523'],0.7984790874524715
Endothelial cell (lymphatic),"['ENSG00000138722', 'ENSG00000137077']",0.9287211740041929
Endothelial cell (vascular),['ENSG00000110799'],0.8587683165642515
Pericyte/SMC,['ENSG00000169282'],0.7027225901398086
Schwann cell,"['ENSG00000179915', 'ENSG00000021645']",0.8790170132325141
Fibroblast,['ENSG00000011465'],0.8903446428939291
