clusterName,NSForest_markers,f_score,onTarget,precision,recall
Adipocyte,"['ENSG00000166819', 'ENSG00000181092']",0.8652482269503546,1.0,0.953125,0.6321243523316062
Myocyte (cardiac),"['ENSG00000183230', 'ENSG00000203867']",0.9438898340448753,1.0,0.975613802256138,0.8352506746200824
Immune (DC/macrophage),['ENSG00000163694'],0.8782060623724861,1.0,0.9127224536160544,0.7628164556962025
Immune (mast cell),['ENSG00000197253'],0.876010781671159,1.0,0.8904109589041096,0.8227848101265823
Immune (B cell),['ENSG00000156738'],0.7142857142857143,1.0,0.8333333333333334,0.4545454545454545
Immune (T cell),['ENSG00000172673'],0.7177615571776156,1.0,0.8082191780821918,0.4957983193277311
Immune (NK cell),['ENSG00000115523'],0.7984790874524715,1.0,0.8433734939759037,0.658307210031348
Endothelial cell (lymphatic),"['ENSG00000138722', 'ENSG00000137077']",0.9287211740041929,1.0,0.9736263736263736,0.784070796460177
Endothelial cell (vascular),['ENSG00000110799'],0.8587683165642515,1.0,0.9024303707645912,0.7195190947666196
Pericyte/SMC,['ENSG00000169282'],0.7027225901398086,1.0,0.8019594121763471,0.4700574241181296
Schwann cell,"['ENSG00000179915', 'ENSG00000021645']",0.8790170132325141,1.0,0.9789473684210528,0.6241610738255033
Fibroblast,['ENSG00000011465'],0.8903446428939291,1.0,0.8807825555329122,0.9307634327554646
