clusterName,NSForest_markers,f_score
DC2,"['ENSG00000100079', 'ENSG00000204472']",0.5170454545454546
Macro_2,"['ENSG00000173110', 'ENSG00000129538']",0.4895510835913312
Macro_1,"['ENSG00000177575', 'ENSG00000173369']",0.7534485334395697
Mono_mac,"['ENSG00000163735', 'ENSG00000125538']",0.7437227074235808
Tc,"['ENSG00000153563', 'ENSG00000167286']",0.6722853087295955
ILC2,"['ENSG00000143013', 'ENSG00000111796']",0.3957996768982229
Th,"['ENSG00000163519', 'ENSG00000156127']",0.7309697901254076
Treg,['ENSG00000049768'],0.8045720657931419
Inf_mac,"['ENSG00000170542', 'ENSG00000135245', 'ENSG00000169429', 'ENSG00000112149']",0.3069502302126726
DC1,"['ENSG00000153094', 'ENSG00000265206', 'ENSG00000115956']",0.3205128205128205
MigDC,"['ENSG00000176485', 'ENSG00000107551', 'ENSG00000136111']",0.3422934322033898
moDC,"['ENSG00000102524', 'ENSG00000078081', 'ENSG00000126353']",0.8038362665612023
migLC,"['ENSG00000097021', 'ENSG00000232629']",0.8669575748255512
LC,"['ENSG00000158477', 'ENSG00000106066', 'ENSG00000179639']",0.406441717791411
F3,"['ENSG00000172724', 'ENSG00000102802']",0.6849479104298887
Pericyte_1,['ENSG00000121361'],0.7654893255859503
Pericyte_2,"['ENSG00000142910', 'ENSG00000143248']",0.5521936459909228
Schwann_2,"['ENSG00000137285', 'ENSG00000213626']",0.2884615384615384
Melanocyte,['ENSG00000120215'],0.9356029044161408
Plasma,['ENSG00000211592'],0.6544502617801047
Mast_cell,['ENSG00000163106'],0.7138994050838291
NK,"['ENSG00000100453', 'ENSG00000105374']",0.7466168922071862
ILC1_NK,"['ENSG00000134545', 'ENSG00000145675']",0.6944444444444444
ILC1_3,"['ENSG00000145287', 'ENSG00000109321']",0.5648814281907807
Differentiated_KC,"['ENSG00000167768', 'ENSG00000188508']",0.922171084192852
Undifferentiated_KC,"['ENSG00000065618', 'ENSG00000171346']",0.874110215433932
VE1,"['ENSG00000164683', 'ENSG00000164035']",0.6119679210363973
VE2,"['ENSG00000204291', 'ENSG00000276409']",0.7645478961504029
VE3,"['ENSG00000007908', 'ENSG00000240583']",0.5248868778280543
LE1,"['ENSG00000168497', 'ENSG00000160180']",0.7705903145987981
LE2,"['ENSG00000196139', 'ENSG00000137077']",0.8657489753306009
Schwann_1,"['ENSG00000050165', 'ENSG00000138061']",0.4618473895582329
F2,"['ENSG00000189129', 'ENSG00000108821']",0.6889612878497509
F1,"['ENSG00000154736', 'ENSG00000047457']",0.7609645059686085
