organ,first_author,journal,year,doi,collection_name,dataset_title,collection_url,explorer_url,h5ad_url,cluster_header,embedding_key,n_cells,n_clusters,median_of_medians_silhouette,median_of_means_silhouette,median_of_stds_silhouette,median_fscore,mean_fscore,n_nsforest_clusters
skin_of_body,Reynolds,Science,2021,10.1126/science.aba6500,Developmental cell programs are co-opted in inflammatory skin disease,Human healthy adult skin scRNA-seq data,https://cellxgene.cziscience.com/collections/73f82ac8-15cc-4fcd-87f8-5683723fce7f,https://cellxgene.cziscience.com/e/f0f0d7c4-3bec-428e-9539-c99d36548d96.cxg/,https://datasets.cellxgene.cziscience.com/a195debd-2179-4626-be55-68fa6e05d19d.h5ad,full_clustering,X_umap,195739,34,0.3801040725,0.2424614510975506,0.23967643744499473,0.6917028661470976,0.6470932613879931,34
