clusterName,NSForest_markers,f_score,onTarget,precision,recall
Adipocyte,"['PLIN1', 'ADIPOQ']",0.8652482269503546,1.0,0.953125,0.6321243523316062
Myocyte (cardiac),"['CTNNA3', 'RBM20']",0.9438898340448753,1.0,0.975613802256138,0.8352506746200824
Immune (DC/macrophage),['RBM47'],0.8782060623724861,1.0,0.9127224536160544,0.7628164556962025
Immune (mast cell),['TPSB2'],0.876010781671159,1.0,0.8904109589041096,0.8227848101265823
Immune (B cell),['MS4A1'],0.7142857142857143,1.0,0.8333333333333334,0.4545454545454545
Immune (T cell),['THEMIS'],0.7177615571776156,1.0,0.8082191780821918,0.4957983193277311
Immune (NK cell),['GNLY'],0.7984790874524715,1.0,0.8433734939759037,0.658307210031348
Endothelial cell (lymphatic),"['MMRN1', 'CCL21']",0.9287211740041929,1.0,0.9736263736263736,0.784070796460177
Endothelial cell (vascular),['VWF'],0.8587683165642515,1.0,0.9024303707645912,0.7195190947666196
Pericyte/SMC,['KCNAB1'],0.7027225901398086,1.0,0.8019594121763471,0.4700574241181296
Schwann cell,"['NRXN1', 'NRXN3']",0.8790170132325141,1.0,0.9789473684210528,0.6241610738255033
Fibroblast,['DCN'],0.8903446428939291,1.0,0.8807825555329122,0.9307634327554646
