filename,s3_path
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_boxplot_precision.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_boxplot_precision.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_boxplot_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_boxplot_recall.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_cid_mapping.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_cid_mapping.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_order.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_order.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_order_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_order_before_filter.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_sizes.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_sizes.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_sizes_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_sizes_before_filter.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_statistics.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_statistics.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_cluster_summary.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dendrogram.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dendrogram.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dendrogram_before_filter.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dendrogram_before_filter.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_log10.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_log10.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_log10.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_log10.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_raw.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_raw.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_raw.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_distribution_raw.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dotplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dotplot.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dotplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_dotplot_scaled.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_gene_selection.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_gene_selection.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_gene_selection_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_gene_selection_symbols.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_hist_nonzero_binary_scores.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_hist_nonzero_binary_scores.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_hist_nonzero_medians.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_hist_nonzero_medians.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget_supp.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget_supp.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget_supp_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget_supp_symbols.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_onTarget_symbols.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_markers_symbols.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_master_dataset_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_master_dataset_summary.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_matrixplot.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_matrixplot.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_matrixplot_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_matrixplot_scaled.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians.pkl
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians_symbols.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_medians_symbols.pkl
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results.pkl
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results_symbols.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results_symbols.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results_symbols.pkl,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_results_symbols.pkl
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_f_score.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_f_score.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_onTarget.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_onTarget.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_precision.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_precision.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_recall.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_scatter_recall.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_fscore_summary.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_fscore_summary.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_fscore_summary.html,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_fscore_summary.html
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_fscore_summary.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_fscore_summary.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_scores.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_silhouette_scores.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_stacked_violin.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_stacked_violin.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_stacked_violin_scaled.svg,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_stacked_violin_scaled.svg
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_summary_before_filter.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_summary_before_filter.csv
liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_summary_normal.csv,s3://lifebit-user-data-6941eed90a4dd7a1d1026d7a/deploit/teams/69d8dd1e5d3e1f8c350e006f/users/68af3d99c99eb7bd2ff47bc8/projects/69f80768ca774c668fbaaed8/jobs/69f8cce05e58f854e0b3e6a6/results/liver_Andrews_Hepatol_Commun_2022_author_cell_type_X_umap_3d10a5_summary_normal.csv
