clusterName,NSForest_markers,f_score,onTarget,precision,recall
Mono+mono derived cells,"['FCN1', 'CFD']",0.8285289631165174,0.5383433103561401,0.8628864719540511,0.7147002260535106
Macrophages,"['C1QA', 'FOLR2']",0.8715387166307411,1.0,0.9866259971844203,0.5942622950819673
Neutrophils,['CSF3R'],0.7079764453961456,1.0,0.8812994585589338,0.3962546816479401
Endothelial cells,['PTPRB'],0.9350810573974004,1.0,0.9432780847145488,0.9036697247706422
Fibroblasts,"['PRKG1', 'CCBE1']",0.9108079748163692,1.0,0.9942726231386024,0.6818538884524745
Cholangiocytes,"['CTNND2', 'BICC1']",0.8966820663586729,1.0,0.9907192575406032,0.649923896499239
Hepatocytes,"['ACSM2B', 'ACSM2A']",0.9794897257657932,1.0,0.9918777799265132,0.9328846853401236
Resident NK,"['XCL1', 'TXK']",0.6819242662932493,0.8167732357978821,0.7996920971604516,0.4291353038369744
Circulating NK/NKT,"['FGFBP2', 'CD247']",0.7217215840040356,0.7628828287124634,0.8111068161319418,0.500915095090316
T cells,['CD3D'],0.9243263790811952,1.0,0.9415505497300812,0.8613017904466421
Basophils,['TPSAB1'],0.9776536312849162,1.0,0.9746835443037974,0.9897172236503856
Plasma cells,"['SEC11C', 'TNFRSF17']",0.8537616229923922,1.0,1.0,0.5386666666666666
pDCs,"['LILRA4', 'MAP1A']",0.8823529411764706,1.0,0.9986357435197816,0.6019736842105263
B cells,['MS4A1'],0.7332511763387856,1.0,0.7962287104622872,0.5570212765957446
Mig.cDCs,"['LAMP3', 'LAD1']",0.6896551724137931,1.0,1.0,0.3076923076923077
cDC1s,"['CLEC9A', 'CLNK']",0.8559637912673056,1.0,0.998447204968944,0.5449152542372881
cDC2s,"['FCER1A', 'CD1C']",0.5365214543072387,1.0,0.5185185185185185,0.6230505895777863
