,B cells,Basophils,Cholangiocytes,Circulating NK/NKT,Endothelial cells,Fibroblasts,Hepatocytes,Macrophages,Mig.cDCs,Mono+mono derived cells,Neutrophils,Plasma cells,Resident NK,T cells,cDC1s,cDC2s,pDCs
ENSG00000173436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99040836,0.0,0.0,0.0,0.0,0.9531547,0.92251563,0.0
ENSG00000127472,0.0,0.0,0.0,0.0,0.0,0.66891026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158825,0.0,0.0,0.0,0.0,0.0,0.0,0.23013669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000244038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5563707,0.0,0.0,0.5518266,0.0,0.0
ENSG00000127483,0.0,0.0,0.0,0.0,1.0102432,0.0,0.81016713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000075151,0.0,0.0,1.0223343,0.0,1.8820808,1.5666871,1.0793647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117298,0.0,0.0,0.0,0.0,0.0,0.0,0.76284677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090686,0.0,0.0,0.0,0.0,0.0,0.0,0.5075152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142798,0.0,0.0,0.0,0.0,1.8650537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070831,0.3644891,0.0,0.0,1.7272826,0.0,0.0,0.0,1.4635229,1.8970168,1.7971969,0.0,1.0610101,1.4770696,1.205398,1.377774,1.6190264,1.1294718
ENSG00000173372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.558792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9003382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6887465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322514,0.0,0.0
ENSG00000204219,0.0,0.0,0.0,0.0,0.0,0.0,0.4880089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142676,4.411357,4.2294855,0.0,3.6147006,0.0,0.0,0.0,3.3986933,3.8695679,3.9019227,2.9678564,3.851911,3.6096208,3.99327,4.1384726,4.172628,4.0264406
ENSG00000179163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65571874,0.0,0.0
ENSG00000133226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7607767,0.0,0.0,0.0,0.0,0.0,0.8722063,0.91365886,0.0
ENSG00000169504,0.0,0.0,0.0,0.0,0.0,1.3180096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000020633,0.0,0.0,0.0,1.590821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6773982,0.0,0.0,0.0,0.0,0.0,0.7676703,0.78802127,0.0
ENSG00000117616,1.0052769,0.0,0.88254064,1.433137,1.2134833,0.0,0.8335569,0.0,1.0375893,0.0,0.0,1.0013888,1.4710987,1.0584226,0.75833595,0.94838136,1.0420527
ENSG00000183726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884903,0.0,0.0,0.0,0.0,0.0,0.6516895,0.0,0.9226563
ENSG00000204178,0.0,0.0,0.0,0.0,0.0,0.0,0.7676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117643,0.0,0.0,0.0,0.0,1.2092837,0.0,1.0362092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117632,0.0,1.5073916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6457653
ENSG00000142669,1.9984417,2.5168512,0.0,2.8324606,0.0,0.0,0.0,2.1094556,2.2793093,3.0919976,3.0294108,1.5126121,1.760777,2.6899912,2.2739394,2.8747172,2.255088
ENSG00000169442,3.269325,0.0,0.0,1.6651236,0.0,0.0,0.0,0.0,1.2585368,2.8681488,0.0,0.72958964,0.0,2.390654,1.6312613,2.2975988,1.7271916
ENSG00000198830,1.1746892,0.0,0.0,0.0,0.0,0.0,0.0,1.1491168,1.445137,1.4984248,0.0,0.9352099,0.0,0.0,1.1780496,1.2686111,1.4094207
ENSG00000117713,0.0,0.0,0.0,0.0,0.0,0.0,0.56517917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142748,0.0,0.0,0.0,0.0,1.8796071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000158195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567741,0.0,0.890424,0.0,0.0,0.0,0.0,0.8832474,0.9374723,0.9630221
ENSG00000000938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3930825,0.0,0.0,0.0,0.0,0.0,1.0418746,0.0
ENSG00000130775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98934585,1.084951,0.0,0.0,0.0,0.0,0.0,0.669724,1.0363266,1.1418071
ENSG00000126698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62187135,0.0,0.0
ENSG00000130770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3546014,1.3824444,0.0,0.98477864,0.8318311,1.0868211
ENSG00000204138,0.0,0.0,0.0,0.0,0.0,0.0,1.3128159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159023,0.0,0.0,0.0,0.0,0.0,0.0,1.2497799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116350,0.0,0.0,0.0,0.0,1.2379642,0.0,1.2004465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162511,2.4841163,1.8612592,0.0,1.6043375,0.0,0.0,0.0,2.4016614,1.2229581,2.4849982,2.554308,1.1965191,1.3314896,1.7688001,1.5617087,2.142408,1.6851379
ENSG00000134644,0.0,0.0,1.1821628,0.0,0.0,0.0,1.2732229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0436735,0.0,0.0,0.0,0.0,0.0,1.1785688,0.7782137,0.0
ENSG00000121774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94872355,0.0,0.0,0.0,0.0,0.0,0.6200986,0.7986972,0.0
ENSG00000084623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741604,0.0,0.0,0.8920791,0.90253484,0.0
ENSG00000182866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3945255,0.0,0.0,0.0
ENSG00000175130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.279985,0.0,0.0,0.0,0.0,0.0,0.627838,0.0,0.0
ENSG00000116560,0.0,0.0,0.0,0.0,0.9798409,0.0,0.62655646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316846,0.94251037,1.112473
ENSG00000146463,0.0,0.0,0.0,0.0,0.0,0.0,1.0292499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142687,0.0,0.0,0.0,0.0,0.0,0.0,0.755332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64873445,0.0,0.0
ENSG00000126070,0.0,0.0,0.0,0.0,0.0,0.0,1.0359746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000054118,0.0,0.0,0.0,0.0,0.0,0.0,0.82860786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8796071,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204084,0.0,0.0,0.0,0.0,0.0,0.0,0.56264865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058984,1.0607977,1.3361222,0.0,1.22051,0.0,0.0,1.2767069,1.2221966,1.2614924
ENSG00000127603,0.0,0.0,1.7187777,0.0,2.5614796,2.387057,1.8829856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000090621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78595364,0.0,0.0,1.1436248,0.0,0.0,0.0,0.0,0.0
ENSG00000168389,0.0,0.0,0.0,0.0,0.0,0.0,0.4225395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131236,0.0,0.0,0.0,1.398875,0.0,0.0,0.0,1.3885674,1.2609488,1.5693922,0.0,0.0,1.3175089,0.0,1.548496,1.6428161,1.300545
ENSG00000131238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3500326,0.0,1.1830258,0.0,0.0,0.0,0.0,1.96066,1.1838117,0.0
ENSG00000084070,1.7009743,0.0,0.0,0.0,0.0,0.0,0.6140634,1.3984158,1.3522433,1.5123363,2.1442685,1.4977057,0.0,0.0,0.7136071,1.4694216,0.0
ENSG00000066136,0.0,0.0,0.0,0.0,0.0,0.0,0.6710652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171793,0.0,0.0,0.0,0.0,0.0,0.0,1.3854218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000010803,0.0,0.0,0.9345522,0.0,0.0,0.0,1.1950378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127124,0.0,0.0,0.0,0.0,0.0,0.0,0.68629336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198815,0.0,0.0,0.0,0.0,0.0,0.0,0.81109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065978,2.0828614,2.219578,0.0,1.9164963,0.0,0.0,0.0,2.7349663,2.5502033,2.7242525,0.0,1.9287931,1.8936149,1.9524529,2.5483122,2.7180943,2.0692925
ENSG00000117395,0.0,0.0,0.0,0.0,0.0,0.0,2.3110552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142949,0.0,0.0,0.0,0.0,0.0,0.0,0.582311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126091,0.0,0.0,0.0,0.0,0.0,0.0,0.84132373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6450338,1.3510699,1.6520431,0.0,1.3706019,0.0,0.0,1.2845424,1.396353,1.3038588
ENSG00000142937,4.2991033,3.748008,0.0,3.310286,0.0,0.0,0.0,3.4072642,3.6529894,3.7807908,2.7373273,3.9571562,3.407566,3.6871817,4.168784,4.0629997,4.1084595
ENSG00000117450,0.0,2.014037,0.0,0.0,0.0,0.0,0.0,1.505479,0.0,0.0,0.0,1.5187106,0.0,0.0,0.8243212,0.0,0.0
ENSG00000117448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105459,0.0,0.0,0.692299,0.0,0.0
ENSG00000159592,0.0,0.0,0.0,0.0,0.0,0.0,0.9400792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173660,1.6014856,0.9424148,0.0,1.2915777,0.0,0.0,0.0,1.4749864,1.0791475,1.7736579,0.0,1.9874947,1.3350894,0.0,1.8010658,1.7873979,1.3179102
ENSG00000187048,0.0,0.0,0.0,0.0,0.0,0.0,0.88617027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269113,0.0,0.0,0.0,0.0,0.0,0.0,0.85464084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132122,0.0,0.0,0.0,0.0,0.0,0.0,0.5715668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185104,0.0,0.0,1.5439905,0.0,0.0,1.0286433,1.8257347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085832,0.0,0.0,0.0,0.0,1.5290163,1.0921214,0.6317104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227070,0.0,0.0,0.0,0.0,0.0,0.0,0.880407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117859,0.0,0.0,0.0,0.0,0.0,0.0,1.6834395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078618,0.0,0.0,0.0,0.0,0.0,0.0,0.8397881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134744,0.0,0.0,1.149485,0.0,0.0,0.0,1.0066111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162378,0.0,0.0,0.0,0.0,0.0,0.0,0.65711045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121310,0.0,0.0,1.5754439,0.0,0.0,1.1732996,2.7125168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116171,0.0,0.0,1.3955147,0.0,0.0,0.8352163,2.7571445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7882174,0.0
ENSG00000230138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87217355
ENSG00000116209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6183505,0.0,1.2138155,0.0,2.409337,0.0,0.0,1.0491726,1.0044492,1.357703
ENSG00000157216,0.0,0.0,0.0,0.0,0.0,0.0,0.99761844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116133,0.0,0.0,0.0,0.0,0.0,0.0,0.8912858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162407,0.0,0.0,0.0,0.0,2.2621799,0.0,2.3572187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187889,0.0,0.0,0.0,0.0,0.0,0.0,2.1782517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157131,0.0,0.0,0.0,0.0,0.0,0.0,1.578938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000021852,0.0,0.0,0.0,0.0,0.0,0.0,1.2970524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173406,0.0,0.0,0.0,0.0,0.0,0.0,1.1499641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91488934,0.0,0.0
ENSG00000177606,0.0,3.082941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.504998,0.0,0.0,0.0,0.0,0.0
ENSG00000172456,0.0,0.0,1.842466,0.0,0.0,0.0,2.6073256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162599,0.0,0.0,1.4338667,0.0,1.0266968,2.1720264,2.9196317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132849,0.0,0.0,2.0337002,0.0,0.0,0.0,1.809228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116641,0.0,0.0,0.0,0.0,0.0,0.0,0.54971653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079739,0.0,0.0,0.0,0.0,0.0,0.0,0.7796493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162434,0.0,0.0,0.0,1.8005635,1.7826512,0.0,0.89884764,0.8901702,1.6665137,0.0,0.0,0.0,1.7938459,0.0,0.68536425,0.69374776,0.0
ENSG00000116678,0.0,0.0,0.0,0.0,0.0,0.0,1.2759125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116704,0.0,0.0,0.0,0.0,0.0,0.0,0.5195811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142864,0.0,0.0,0.0,1.2008319,0.0,0.0,0.0,0.9092546,1.2285485,0.899323,0.0,1.1130857,1.5031642,0.0,1.3125288,1.321023,1.2743354
ENSG00000232284,0.0,0.0,0.0,0.0,0.0,0.0,0.7952826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116754,0.0,0.0,1.1571288,0.0,1.1346734,1.1308198,1.3224345,0.0,0.94635206,0.0,0.0,0.0,0.0,0.0,0.74297076,0.0,1.0391607
ENSG00000132485,0.0,0.0,0.0,0.0,0.0,0.0,0.7962614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116791,0.0,0.0,0.0,0.0,0.0,0.0,0.5678326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117054,0.0,0.0,0.0,0.0,0.0,0.0,0.9719583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184005,0.0,0.0,0.0,0.0,2.4963348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036549,0.0,0.0,0.0,0.0,0.0,0.0,1.2437079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000077254,0.0,0.0,0.0,0.0,0.0,0.0,0.4616995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162614,0.0,0.0,0.0,0.0,0.0,0.7257719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137960,0.0,0.0,0.0,0.0,0.0,0.0,0.9727762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122420,0.0,0.0,0.0,0.0,0.0,0.0,0.28007323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162618,0.0,0.0,0.0,0.0,1.974697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117114,0.0,0.0,0.0,0.0,2.198471,2.7637272,0.7826179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000233008,0.0,0.0,0.0,0.0,0.0,0.0,1.8262568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3204191,1.8132751,1.6481339,0.0,1.2877638,0.0,0.0,1.6170977,1.5253367,1.349081
ENSG00000153904,0.0,0.0,0.0,0.0,0.0,0.0,0.85537875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122417,0.0,0.0,0.0,0.0,0.8955779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0974138,0.0,0.0,0.8166379,0.81274,1.2117401
ENSG00000153936,0.0,0.0,0.0,0.0,0.0,0.0,0.6322056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143013,0.0,1.507118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065243,0.0,0.0,0.0,0.0,0.9804388,0.0,1.0572362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122482,0.0,0.0,0.0,0.0,0.0,0.0,1.2214792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000162669,0.0,0.0,1.3055229,0.0,1.0602077,1.7227337,1.7621746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
