software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,NSForest_markers,binary_genes,onTarget
4.1,Curated_annotation,MUC5B+ ductal cells,62,0.3571428571428571,0.5625,0.1451612903225806,121847,7,53,9,2,"['PIGR', 'PCSK5']","['ENSG00000138771', 'ENSG00000103534', 'ENSG00000162896', 'ENSG00000148346', 'ENSG00000184672', 'ENSG00000099139', 'ENSG00000171345', 'ENSG00000154229', 'ENSG00000119547', 'ENSG00000228262']",1.0
4.1,Curated_annotation,Ductal cells,18107,0.8169488217787969,0.926332288401254,0.5548682829844811,103010,799,8060,10047,2,"['CFTR', 'SLC4A4']","['ENSG00000001626', 'ENSG00000170927', 'ENSG00000080493', 'ENSG00000122870', 'ENSG00000107249', 'ENSG00000184384', 'ENSG00000151276', 'ENSG00000196975']",1.0
4.1,Curated_annotation,Acinar-mix,3433,0.6078162856841883,0.7617161716171618,0.3361491406932712,118122,361,2279,1154,2,"['PGGHG', 'LINGO1']","['ENSG00000142102', 'ENSG00000169783', 'ENSG00000109906', 'ENSG00000134569', 'ENSG00000096060', 'ENSG00000085276', 'ENSG00000171105', 'ENSG00000150593', 'ENSG00000169347', 'ENSG00000158516']",1.0
4.1,Curated_annotation,Secretory acinar cells,21444,0.7705701497532,0.7946616338635751,0.6872318597276628,96664,3808,6707,14737,1,['SYCN'],"['ENSG00000179751', 'ENSG00000215704', 'ENSG00000243480', 'ENSG00000167748', 'ENSG00000170890', 'ENSG00000153002', 'ENSG00000091704', 'ENSG00000010438', 'ENSG00000142789', 'ENSG00000162438']",1.0
4.1,Curated_annotation,Stressed beta cells,2565,0.6043085696182481,0.8143009605122732,0.2974658869395711,119177,174,1802,763,3,"['DDIT3', 'PPP1R15A', 'GNL3']","['ENSG00000175197', 'ENSG00000116717', 'ENSG00000087074', 'ENSG00000185559', 'ENSG00000163938', 'ENSG00000166770', 'ENSG00000167797', 'ENSG00000141433', 'ENSG00000134375', 'ENSG00000128590']",0.7305777668952942
4.1,Curated_annotation,Beta cells,14594,0.789965074864276,0.8452502081213579,0.6261477319446348,105649,1673,5456,9138,2,"['SAMD11', 'HOPX']","['ENSG00000187634', 'ENSG00000106236', 'ENSG00000131389', 'ENSG00000139515', 'ENSG00000171227', 'ENSG00000171476', 'ENSG00000141433', 'ENSG00000121351', 'ENSG00000175426', 'ENSG00000112175']",0.7922886610031128
4.1,Curated_annotation,Delta cells,3662,0.670832472629622,0.8631229235880399,0.3547241944292736,118048,206,2363,1299,2,"['HHEX', 'AKAP12']","['ENSG00000152804', 'ENSG00000116690', 'ENSG00000010278', 'ENSG00000131435', 'ENSG00000131016', 'ENSG00000003436', 'ENSG00000116741', 'ENSG00000162595', 'ENSG00000113657', 'ENSG00000138207']",1.0
4.1,Curated_annotation,Alpha cells,17540,0.8333869307949575,0.9286034220191705,0.5909920182440137,103579,797,7174,10366,1,['IRX2'],"['ENSG00000126218', 'ENSG00000089327', 'ENSG00000170561', 'ENSG00000186493', 'ENSG00000163497', 'ENSG00000091583', 'ENSG00000117152', 'ENSG00000181061', 'ENSG00000164687', 'ENSG00000145321']",1.0
4.1,Curated_annotation,Gamma cells,336,0.8376024590163934,0.8094059405940595,0.9732142857142856,121503,77,9,327,1,['PPY'],"['ENSG00000108849', 'ENSG00000005108', 'ENSG00000004848', 'ENSG00000077782', 'ENSG00000242265', 'ENSG00000006468', 'ENSG00000172201', 'ENSG00000165272', 'ENSG00000113657', 'ENSG00000115738']",1.0
4.1,Curated_annotation,Endothelial cells,2106,0.719682659614658,0.9560853199498118,0.3618233618233618,119775,35,1344,762,2,"['PLVAP', 'FLT1']","['ENSG00000130300', 'ENSG00000102755', 'ENSG00000174640', 'ENSG00000184005', 'ENSG00000169744', 'ENSG00000164035', 'ENSG00000081189', 'ENSG00000110799', 'ENSG00000142089', 'ENSG00000196628']",1.0
4.1,Curated_annotation,Quiescent stellate cells,142,0.4661016949152542,0.6226415094339622,0.2323943661971831,121754,20,109,33,1,['ACTA2'],"['ENSG00000107796', 'ENSG00000101335', 'ENSG00000149591', 'ENSG00000198467', 'ENSG00000113721', 'ENSG00000198947', 'ENSG00000095637', 'ENSG00000247809', 'ENSG00000103196', 'ENSG00000145012']",1.0
4.1,Curated_annotation,Activated stellate cells,2066,0.6628710858072387,0.9144460028050492,0.3155856727976767,119789,61,1414,652,2,"['COL6A3', 'COL6A1']","['ENSG00000196569', 'ENSG00000163359', 'ENSG00000172260', 'ENSG00000142156', 'ENSG00000100234', 'ENSG00000182463', 'ENSG00000144642', 'ENSG00000142173', 'ENSG00000134871', 'ENSG00000187498']",1.0
4.1,Curated_annotation,Idling acinar cells,35308,0.5942796610169492,0.633349640612652,0.476662512744987,76865,9743,18478,16830,1,['CHRM3'],"['ENSG00000133019', 'ENSG00000124232']",0.4176035225391388
4.1,Curated_annotation,Macrophages,551,0.4469273743016759,0.9302325581395348,0.1451905626134301,121359,6,471,80,2,"['ZEB2', 'CD74']","['ENSG00000169554', 'ENSG00000019582', 'ENSG00000120594', 'ENSG00000188641']",1.0
