,Diff. Keratinocytes,EpSC and undiff. progenitors,Erythrocytes,Lymphatic EC,Macrophages+DC,Melanocytes,Mesenchymal fibroblasts,Pericytes,Pro-inflammatory fibroblasts,Secretory-papillary fibroblasts,Secretory-reticular fibroblasts,T cells,Vascular EC
RPL31,0.12857532501220703,0.09814086556434631,0.0,0.12093396484851837,0.08914862076441447,0.08333333333333333,0.1127454141775767,0.1028209278980891,0.11351185043652852,0.09591130415598552,0.08602885901927948,0.1929080585638682,0.11087277034918468
IL1R2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FHL2,0.9166666666666666,0.9541887491941452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMS1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1RN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR3,0.8210625300804774,0.8367318163315455,0.0,0.0,0.7963110109170278,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBI,0.5951523184776306,0.43472635249296826,0.0,0.4247356206178665,0.600711594025294,0.5974493473768234,0.0,0.0,0.0,0.45997951924800873,0.5293123126029968,0.0,0.4166666666666667
GYPC,0.0,0.0,0.0,0.9563088615735372,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MZT2B,0.6155542234579722,0.591599648197492,0.0,0.6969132870435715,0.0,0.6354813178380331,0.5833333333333334,0.0,0.0,0.0,0.5862134744723638,0.0,0.0
CXCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RND3,0.6731811662515005,0.7932818283637365,0.0,0.0,0.0,0.6717230081558228,0.0,0.0,0.672310397028923,0.6666666666666666,0.0,0.0,0.0
TNFAIP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477829347054163,0.8529565582672755,0.8333333333333334,0.0,0.0
NR4A2,0.0,0.0,0.0,0.0,0.5219871898492178,0.5,0.0,0.5797494848569235,0.5214282174905142,0.6399381160736084,0.0,0.5730382204055786,0.5336892157793045
CYTIP,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9425673832496008,0.0
CYBRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9413403073946635,0.0,0.0
ITGA6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MC3,0.837142085035642,0.8333333333333334,0.0,0.0,0.0,0.8627752065658569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA3,0.5038955261309942,0.5387609799702963,0.0,0.5269976307948431,0.0,0.5111576318740845,0.5,0.5785409410794576,0.0,0.0,0.0,0.0,0.6005373001098633
NFE2L2,0.7102418939272562,0.7204499195019404,0.0,0.0,0.7647872567176819,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.7428837021191915
ZC3H15,0.9166666666666666,0.9288926472266515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.837514599164327,0.0,0.75,0.7824505716562271,0.7980701526006063,0.0,0.0
COL5A2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVIN2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK17B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HSPD1,0.8333333333333334,0.8723796705404917,0.0,0.0,0.0,0.0,0.0,0.8697840323050817,0.0,0.0,0.0,0.0,0.0
HSPE1,0.3565204093853633,0.38433238367239636,0.0,0.3333333333333333,0.3457736323277156,0.4146890292565028,0.3820325583219528,0.5050375411907831,0.431295504172643,0.0,0.0,0.0,0.42374655107657117
SPATS2L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BZW1,0.7911469489336014,0.8278237382570902,0.0,0.832217330733935,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFLAR,0.0,0.0,0.0,0.0,0.9298567573229471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
SUMO1,0.502159317334493,0.531003271540006,0.0,0.4409967213869095,0.0,0.47544651726881665,0.47526886065800983,0.0,0.0,0.4166666666666667,0.42444225152333576,0.0,0.46336085597674054
NBEAL1,0.1345890611410141,0.11618139346440633,0.0,0.09643468260765076,0.0855535368124644,0.08333333333333333,0.16937711338202158,0.0920120080312093,0.14415117601553598,0.14020070930322012,0.09337533513704936,0.12817605833212534,0.11479886869589488
EEF1B2,0.3109692136446635,0.3023133824268977,0.0,0.1464320421218872,0.2065962702035904,0.2517200360695521,0.15659500161806741,0.19050327440102896,0.13490201036135355,0.08333333333333333,0.0887016902367274,0.2036461333433787,0.2064403643210729
FN1,0.0,0.0,0.0,0.75,0.0,0.0,0.7824372152487437,0.0,0.0,0.7609144349892935,0.7716317375500997,0.0,0.0
RPL37A,0.2216061900059382,0.14666410287221274,0.0,0.13698884348074594,0.09037921826044719,0.11846395333607991,0.10082438588142395,0.11665025850137074,0.09138175348440807,0.08333333333333333,0.08531349897384644,0.11856952806313832,0.10192221403121948
IGFBP5,0.0,0.0,0.0,0.0,0.0,0.0,0.7455687622229258,0.6666666666666666,0.6745576212803522,0.6772196590900421,0.8064804474512736,0.0,0.0
ARPC2,0.26972868541876477,0.27888090908527374,0.0,0.10324554642041524,0.30510284503300983,0.22950975596904755,0.1591644138097763,0.11446208755175273,0.08459937075773875,0.08333333333333333,0.13864773511886597,0.23138466974099478,0.09139856696128845
TUBA4A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL,0.7537919580936432,0.7823300262292227,0.0,0.6994962791601816,0.0,0.7499468326568604,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
PTMA,0.1151356150706609,0.1345271865526835,0.0,0.12486950556437175,0.10562822719415028,0.09191058576107025,0.08668868243694305,0.15030798812707266,0.0888793518145879,0.09698582192262013,0.08333333333333333,0.0988613913456599,0.17837964991728464
ARL4C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,0.0,0.0,0.0,0.0,0.0,0.0,0.8459798842668533,0.0,0.75,0.7854750951131185,0.7682297080755234,0.0,0.0
LRRFIP1,0.5833333333333334,0.6093155493338903,0.0,0.6420679887135824,0.7096308022737503,0.610215350985527,0.0,0.0,0.0,0.0,0.0,0.0,0.6666266024112701
COPS9,0.8333333333333334,0.0,0.0,0.8392831832170486,0.0,0.8622274547815323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LMCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BRK1,0.34346476197242737,0.3333333333333333,0.0,0.4546673943599065,0.0,0.3654397527376811,0.45717620352904004,0.3626256038745244,0.0,0.3816993037859599,0.4086665213108063,0.0,0.3712475250164668
RPL32,0.10907394190629323,0.09177157779534657,0.0,0.10574972629547119,0.05530112485090891,0.059846137960751854,0.05612667898337046,0.06538831194241841,0.06987246374289195,0.05385096867879232,0.04897997279961904,0.10640541712443034,0.10046687722206116
FBLN2,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.9600138316551844,0.0,0.0
ANKRD28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5A,0.9166666666666666,0.943000336488088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF385D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RPL15,0.1546329458554586,0.13203997413317362,0.0,0.14274345338344574,0.08762917419274648,0.09648805359999339,0.08983684579531352,0.10904663801193237,0.0897614558537801,0.08446306486924489,0.08333333333333333,0.09631419678529103,0.11348953346411388
TGFBR2,0.0,0.0,0.0,0.9303460915883383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
CMTM6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPSA,0.21259212493896484,0.21028940876324972,0.0,0.18292096753915152,0.10796508689721425,0.15053735673427582,0.1097507228453954,0.12105667094389598,0.10310999552408855,0.08333333333333333,0.08459014197190602,0.2750755002101262,0.11849973599116008
EIF1B,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.9760126719872156,0.0,0.0,0.0,0.0,0.0
RPL14,0.15678187708059946,0.14773252606391907,0.0,0.12901336948076883,0.0863520751396815,0.11374702552954356,0.08412674566109975,0.1305405249198278,0.10523458321889241,0.08863304058710735,0.08333333333333333,0.1576858858267466,0.09596189359823863
CTNNB1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIGD1A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMA7,0.1340364913145701,0.11127956211566925,0.0,0.1428410162528356,0.09196339050928752,0.1369509994983673,0.14433098832766214,0.08333333333333333,0.10455096264680226,0.1404330829779307,0.138564462463061,0.15342548986275992,0.09155403574307759
GPX1,0.0,0.6666666666666666,0.0,0.7280745853980383,0.8047955681880316,0.6832245141267776,0.0,0.0,0.0,0.0,0.0,0.0,0.7615602066119512
RHOA,0.25115251044432324,0.25,0.0,0.34840430319309235,0.28703778982162476,0.30686649680137634,0.3668227940797806,0.3221356471379598,0.0,0.32909394800662994,0.44959597289562225,0.0,0.32076505323251087
GNAI2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL29,0.18501163025697073,0.1399491826693217,0.0,0.11875389516353607,0.08445088068644206,0.09492831428845723,0.09957251449426015,0.10374179979165395,0.09814918041229248,0.08762578666210175,0.08333333333333333,0.09870648880799611,0.1118390162785848
SPCS1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELENOK,0.150245467821757,0.17514278491338095,0.0,0.0836579551299413,0.38118461271127063,0.1536287118991216,0.08563990394274394,0.2022291918595632,0.14890652894973755,0.12201930085817973,0.08333333333333333,0.34867000083128613,0.12428357203801473
ARF4,0.3861779769261678,0.43943242232004803,0.0,0.3624694496393204,0.0,0.38935353855292004,0.5052720556656519,0.0,0.4041006565093994,0.46365488568941754,0.5119917939106623,0.0,0.3333333333333333
ADAMTS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ARL6IP5,0.0,0.0,0.0,0.0,0.6666666666666666,0.7016047437985738,0.6849002242088318,0.0,0.0,0.7649248043696085,0.7393888682126999,0.0,0.0
MITF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXP1,0.0,0.0,0.0,0.9310202797253927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
CLDND1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNP,0.5008615702390671,0.5015422105789185,0.0,0.5614265104134878,0.0,0.5818550189336141,0.5013892501592636,0.5810164362192154,0.0,0.0,0.0,0.0,0.5
RPL24,0.12154668072859447,0.1275792121887207,0.0,0.13593271871407828,0.08376652499039967,0.09667203327020009,0.10312282542387645,0.13541622459888458,0.10947879155476888,0.08852711319923401,0.08333333333333333,0.1273843894402186,0.12880708277225494
NFKBIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CD47,0.0,0.0,0.0,0.8772555689016978,0.0,0.8333333333333334,0.0,0.0,0.0,0.9024121960004171,0.0,0.0,0.0
PHLDB2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC80,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.7904871106147766,0.7535202304522196,0.8224232842524847,0.0,0.0
COX17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSTL1,0.0,0.0,0.0,0.0,0.0,0.0,0.7713929911454519,0.0,0.75,0.7666866779327393,0.8262715091307958,0.0,0.0
NDUFB4,0.7610593388477961,0.75,0.0,0.7826431095600128,0.0,0.8519651293754578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CHCHD6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB7A,0.6997141043345133,0.7223590215047201,0.0,0.7093421518802643,0.0,0.797750398516655,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
CNBP,0.3111937840779622,0.3142054080963135,0.0,0.3428904861211777,0.25,0.3499545753002167,0.28269066909948987,0.30704430242379505,0.2702306906382243,0.2772698253393173,0.0,0.0,0.26778000593185425
RNF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B3,0.6666666666666666,0.7286334931850433,0.0,0.0,0.6779566754897436,0.666729470094045,0.0,0.6750586877266566,0.0,0.0,0.0,0.0,0.0
PLSCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TM4SF1,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9426470051209132
WWTR1,0.0,0.0,0.0,0.9335805277029673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
SERP1,0.6585361311833063,0.6654990067084631,0.0,0.5,0.571804995338122,0.5998950550953547,0.0,0.0,0.0,0.0,0.5009705772002538,0.0,0.5213395605484644
SELENOT,0.8602007478475571,0.8710954238971075,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBNL1,0.7805878520011902,0.7520659466584524,0.0,0.75,0.0,0.7641446391741434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNL1,0.427476704120636,0.45924491186936695,0.0,0.4508792112270991,0.0,0.4166666666666667,0.0,0.5378417869408926,0.5141548762718836,0.5797641028960546,0.0,0.0,0.5483497083187103
SEC62,0.0,0.4166666666666667,0.0,0.4599121610323588,0.0,0.4210206866264343,0.4673695315917333,0.0,0.46750447650750476,0.5021716207265854,0.4695294350385666,0.0,0.46636831760406494
RPL22L1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2M1,0.0,0.0,0.0,0.9226249555746714,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2B,0.9166666666666666,0.927014539639155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4A2,0.21503044168154398,0.2962147444486618,0.0,0.1805733491977056,0.0,0.23640331625938416,0.18426614503065744,0.2671898404757182,0.183718870083491,0.18841666976610819,0.16666666666666666,0.2712526073058446,0.19302248458067575
LPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP63,0.9166666666666666,0.9476604064305624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN1,0.9434252281983694,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9427486757437388,0.0,0.0,0.0
PPP1R2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOD,0.0,0.0,0.0,0.6666666666666666,0.0,0.710301011800766,0.0,0.0,0.7233155518770218,0.7427121798197428,0.7201257348060608,0.0,0.0
RPL35A,0.12860707938671112,0.11574054757754008,0.0,0.13019204139709473,0.08345384399096172,0.0854290376106898,0.09780470033486684,0.10285714268684387,0.10451121131579082,0.09380161265532176,0.08333333333333333,0.13707721730073294,0.10329639414946239
ATP5ME,0.5677731881539027,0.5203314771254858,0.0,0.582308034102122,0.0,0.5876672764619192,0.0,0.5462052424748739,0.0,0.0,0.5267942498127619,0.0,0.5
NICOL1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRPAP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSG1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRFAP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFBP1,0.9166666666666666,0.9335978577534357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6686369826396307,0.7101496259371439,0.7362881203492483,0.7132749905188879,0.0,0.0
RBPJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL9,0.18283484876155853,0.15669488410154978,0.0,0.13491305708885193,0.09629625578721364,0.097665935754776,0.09726367890834808,0.14630207419395447,0.0998729517062505,0.08671123782793681,0.08333333333333333,0.1446175624926885,0.13236282269159952
CHIC2,0.8772605856259664,0.8858308345079422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
PDGFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KIT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM165,0.9166666666666666,0.9237163265546163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOPX,0.9166666666666666,0.9461468209822973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,0.0,0.5594697842995325,0.0,0.4308432340621948,0.42443980276584625,0.5570781280597051,0.5652317305405935,0.4166666666666667,0.4516954670349757,0.0,0.4634041388829549
CXCL8,0.6666666666666666,0.6899544149637222,0.0,0.7326968461275101,0.927363986770312,0.7100322892268499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9373700022697449,0.9166666666666666,0.0,0.0,0.0
CXCL3,0.0,0.0,0.0,0.75,0.8068280021349589,0.0,0.0,0.0,0.9000359823306402,0.8066030939420065,0.0,0.0,0.0
CXCL2,0.0,0.3508815864721934,0.0,0.5292572975158691,0.49954986572265625,0.3333333333333333,0.0,0.3981703569491704,0.7004865060249964,0.5714804232120514,0.4644220173358917,0.0,0.44049299756685895
AREG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNI,0.08333333333333333,0.08840827147165935,0.0,0.1326739639043808,0.10702731211980183,0.12540159622828165,0.24985800683498383,0.14923512438933054,0.2293243706226349,0.2850992977619171,0.27788105607032776,0.12382631500562032,0.14828594525655112
HNRNPD,0.9166666666666666,0.9796423812707266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPDL,0.24183151622613272,0.3600517312685649,0.0,0.18462653954823813,0.16666666666666666,0.2717607617378235,0.23237736523151398,0.2764062434434891,0.17883462210496268,0.1974875529607137,0.0,0.26329507927099866,0.21248768270015717
GPAT3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SPARCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.9461403042078018
PYURF,0.8109412640333176,0.7617862373590469,0.0,0.0,0.0,0.8911603192488352,0.0,0.0,0.0,0.0,0.0,0.0,0.75
SNCA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRN1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4E,0.8311849981546402,0.8478355904420217,0.0,0.75,0.0,0.780666117866834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2AZ1,0.21573851009209952,0.2820188949505488,0.0,0.11668313046296437,0.16790467003981271,0.2506375163793564,0.08333333333333333,0.12335394819577535,0.15856128931045532,0.09108969072500865,0.09863342344760895,0.09591493010520935,0.16034631927808127
EMCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PPP3CA,0.0,0.0,0.0,0.933695524930954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
NFKB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2D3,0.19205368061860403,0.24288358787695566,0.0,0.09226091702779134,0.1366368532180786,0.14228988190491995,0.08976830045382182,0.10172107815742493,0.10365855693817139,0.08520779013633728,0.08333333333333333,0.11190266907215118,0.23166092733542124
RPL34,0.1418396234512329,0.1271388977766037,0.0,0.11965948343276978,0.08657164871692657,0.08383427560329437,0.08969418207804362,0.09388465185960133,0.10038836300373077,0.08532268802324931,0.08333333333333333,0.1404232531785965,0.12794516483942667
OSTC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000269893,0.612787052989006,0.652404765288035,0.0,0.0,0.0,0.5833333333333334,0.6044744451840719,0.0,0.6476224213838577,0.0,0.0,0.0,0.6857439080874125
ARLN,0.5282575835784277,0.5569632947444916,0.0,0.5211590826511383,0.0,0.5135996292034785,0.0,0.5003041376670202,0.0,0.0,0.5031234075625738,0.0,0.5
ANXA5,0.0,0.3333333333333333,0.0,0.3811873396237691,0.4308197299639384,0.40981537600358325,0.49351389209429425,0.3948201934496562,0.44019413491090137,0.451664278904597,0.4973864108324051,0.0,0.0
SPRY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MGST2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS3A,0.16856815417607626,0.1471460908651352,0.0,0.10348302622636159,0.10237010320027669,0.09964253008365631,0.09775601824124654,0.11917936305205028,0.09327770272890727,0.08666808903217316,0.08333333333333333,0.12483713527520497,0.11061058441797893
FBXW7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9232961883147558,0.0,0.0
CPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9543795883655548,0.0,0.0,0.9166666666666666,0.0,0.0
SLC25A4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB1,0.2430242250363032,0.2911658088366191,0.0,0.1721747765938441,0.2338222712278366,0.2447756826877594,0.2962990154822667,0.16666666666666666,0.20653765400250754,0.16925543546676636,0.0,0.33439473807811737,0.18423053622245789
RPL37,0.18074074884255728,0.14805568754673004,0.0,0.11636915306250255,0.10301194588343303,0.08565900226434071,0.1031326452891032,0.08840521176656087,0.10388043026129405,0.08557456235090892,0.08333333333333333,0.18382547299067178,0.1090205858151118
SELENOP,0.5120117018620173,0.5,0.0,0.5940650204817454,0.0,0.0,0.6412125279506048,0.0,0.6491786440213522,0.6598019450902939,0.6468773186206818,0.0,0.0
IL6ST,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPBP1,0.5850430031617483,0.6180611948172251,0.0,0.5929003606239954,0.7619635562102,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6767950852711996
MAST4,0.8596982459227244,0.865062490105629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
MAP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8587629596392313,0.0,0.0,0.8650360107421875,0.0,0.0
BTF3,0.1781536191701889,0.21118769546349844,0.0,0.12804590165615082,0.09176873167355855,0.14069564640522003,0.12114045520623525,0.16560881833235422,0.09947550296783447,0.09562162061532338,0.08333333333333333,0.0839360902706782,0.14294899006684622
TBCA,0.7601373543341955,0.75,0.0,0.0,0.0,0.8225393146276474,0.0,0.7835102677345276,0.0,0.0,0.0,0.0,0.0
RPS23,0.1572211335102717,0.13040359318256378,0.0,0.14294164876143137,0.09836230675379436,0.09152852992216746,0.09679255386193593,0.08803114295005798,0.09357564647992452,0.08775552610556285,0.08333333333333333,0.09856622417767842,0.10935998956362407
VCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.7675834447145462,0.0,0.75,0.7515303790569305,0.766196146607399,0.0,0.0
COX7C,0.15070955455303192,0.1062567929426829,0.0,0.1847818692525228,0.10189709067344666,0.12917801241079965,0.10044626394907634,0.14301654696464539,0.08597518503665924,0.08333333333333333,0.09276663263638814,0.21671939392884573,0.0903117408355077
ARRDC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.9275876035292944
MCTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000153113,0.75,0.7813675800959269,0.0,0.7529459546009699,0.0,0.7520709882179896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9248912036418915,0.0,0.0
AP3S1,0.7764078825712204,0.7664302537838618,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.8826738347609838,0.0,0.0
LOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PPIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
