clusterName,NSForest_markers,f_score
cd8_temra,"['TSEN54', 'RASGRP1', 'FGFBP2']",0.7894736842105263
cd8_tem,"['CD8A', 'GZMH']",0.5833333333333334
nk_ilc_precursor,['FAM111B'],0.8823529411764706
nk_cd56br,"['KLRF1', 'CLIC3']",0.9090909090909092
progenitor,"['TMEM263', 'RPF1']",0.7692307692307693
mast_cell,['TPSAB1'],0.9322033898305084
macrophage,['RNASE1'],0.7009803921568627
dc2,"['GNA15', 'NFKBID']",0.6390274314214464
dc_migratory,"['LAMP3', 'CRLF2']",0.600375234521576
b_memory,['MS4A1'],0.967741935483871
cd4_cm,"['GIMAP1', 'SELL']",0.5631188118811881
cd4_naive,"['LINC00861', 'SELL']",0.483271375464684
ilc3,"['TNFSF11', 'TMIGD2']",0.7777777777777778
cd8_naive,"['DOCK10', 'FAM107B', 'CD8B', 'IMPDH2']",0.3488372093023256
cd4_tem,"['PARK7', 'RORA', 'SNHG12']",0.396039603960396
cd4_trm,"['EML4', 'RORA']",0.4271708683473389
cd4_treg,"['IKZF2', 'CCNH']",0.6046511627906976
cd8_trm,"['CD8B', 'PPP2R5C']",0.6639004149377593
cd4_temra,"['C12orf75', 'FGFBP2']",0.78125
