cluster,count
dc2,428
macrophage,320
cd4_cm,228
cd4_trm,166
dc_migratory,141
cd8_trm,89
cd4_treg,75
cd4_naive,65
cd4_tem,57
mast_cell,52
cd8_naive,27
cd4_temra,20
ilc3,17
cd8_tem,16
b_memory,7
cd8_temra,7
nk_cd56br,6
nk_ilc_precursor,5
progenitor,5
